record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_1KiDd4topYSl98zBe,9782350,new_entry,,,"",Ivory Coast is meeting UEMOA on the 28th of April in order to decide new joint policies concerning their capacity to produce pharmaceuticals and to share experience among their scientists and leaders of the medical teams responsible for the response to Coronavirus in the respective countries,2020-04-27,2020-04-27,,The policy’s end date is unknown or unreported,"Benin,Burkina Faso,Guinea-Bissau,Ivory Coast,Mali,Niger,Senegal,Togo",,,National,1,,,,"New Task Force, Bureau or Administrative Configuration",Cooperation among different jurisdictional entities (e.g. treaties or agreements among countries or provinces),Sharing information,"",,,,,,"","","","","","","","","","","",,,,"",No,Ivory Coast,One or more regional groupings,Other Regions (please specify below),,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3e8040QvTCxtfa0,http://www.gouv.ci/_actualite-article.php?recordID=11078&d=4,CoronaNet (original),,2022-07-25,2022-07-25T23:59:59Z
R_2yk20JbePs8qnaNEr,1043355Er,new_entry,,,"","The immediate closure of all public, private and denominational, primary, secondary and university schools for a period of three (03) weeks.",2020-03-20,2020-03-20,2020-04-10,The policy has a clear end date,Togo,TGO,TG,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",,Togo,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_er1WRO41qn8buI9,https://covid19.gouv.tg/,CoronaNet (original),,2022-05-09,2022-05-09T13:51:56Z
R_2yk20JbePs8qnaNEs,1043355Es,new_entry,,,"","The immediate closure of all public, private and denominational, primary, secondary and university schools for a period of three (03) weeks.",2020-03-20,2020-03-20,2020-04-10,The policy has a clear end date,Togo,TGO,TG,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",,Togo,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_er1WRO41qn8buI9,https://covid19.gouv.tg/,CoronaNet (original),,2022-05-09,2022-05-09T13:51:56Z
R_2yk20JbePs8qnaNGc,1043355Gc,new_entry,,,"","The immediate closure of all public, private and denominational, primary, secondary and university schools for a period of three (03) weeks.",2020-03-20,2020-03-20,2020-04-10,The policy has a clear end date,Togo,TGO,TG,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",,Togo,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_er1WRO41qn8buI9,https://covid19.gouv.tg/,CoronaNet (original),,2022-05-09,2022-05-09T13:51:56Z
R_2yk20JbePs8qnaNCf,1043355Cf,new_entry,,,"","The immediate closure of all public, private and denominational, primary, secondary and university schools for a period of three (03) weeks.",2020-03-20,2020-03-20,2020-04-10,The policy has a clear end date,Togo,TGO,TG,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,,"",,Togo,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_er1WRO41qn8buI9,https://covid19.gouv.tg/,CoronaNet (original),,2022-05-09,2022-05-09T13:51:56Z
R_10oaWPNgXhylE1REr,1043355Er,update,Change of Policy,Relaxing,timing of policy relaxing,"The immediate closure of all public, private and denominational, primary, secondary and university schools for a period of three (03) weeks

 schools will reopen on Monday, June 15, according to official sources.. UPDATE: schools will reopen on Monday, June 15, according to official sources.",2020-06-13,2020-06-15,2020-06-15,The policy has a clear end date,Togo,TGO,TG,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",,Togo,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_er1WRO41qn8buI9 ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1fZ4gl0RyODJlml,https://covid19.gouv.tg/,CoronaNet (original),,2022-05-09,2022-05-09T13:54:55Z
R_10oaWPNgXhylE1REs,1043355Es,update,Change of Policy,Relaxing,timing of policy relaxing,"The immediate closure of all public, private and denominational, primary, secondary and university schools for a period of three (03) weeks

 schools will reopen on Monday, June 15, according to official sources.. UPDATE: schools will reopen on Monday, June 15, according to official sources.",2020-06-13,2020-06-15,2020-06-15,The policy has a clear end date,Togo,TGO,TG,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",,Togo,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_er1WRO41qn8buI9 ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1fZ4gl0RyODJlml,https://covid19.gouv.tg/,CoronaNet (original),,2022-05-09,2022-05-09T13:54:55Z
R_10oaWPNgXhylE1RGc,1043355Gc,update,Change of Policy,Relaxing,timing of policy relaxing,"The immediate closure of all public, private and denominational, primary, secondary and university schools for a period of three (03) weeks

 schools will reopen on Monday, June 15, according to official sources.. UPDATE: schools will reopen on Monday, June 15, according to official sources.",2020-06-13,2020-06-15,2020-06-15,The policy has a clear end date,Togo,TGO,TG,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",,Togo,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_er1WRO41qn8buI9 ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1fZ4gl0RyODJlml,https://covid19.gouv.tg/,CoronaNet (original),,2022-05-09,2022-05-09T13:54:55Z
R_10oaWPNgXhylE1RCf,1043355Cf,update,Change of Policy,Relaxing,timing of policy relaxing,"The immediate closure of all public, private and denominational, primary, secondary and university schools for a period of three (03) weeks

 schools will reopen on Monday, June 15, according to official sources.. UPDATE: schools will reopen on Monday, June 15, according to official sources.",2020-06-13,2020-06-15,2020-06-15,The policy has a clear end date,Togo,TGO,TG,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,,"",,Togo,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_er1WRO41qn8buI9 ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1fZ4gl0RyODJlml,https://covid19.gouv.tg/,CoronaNet (original),,2022-05-09,2022-05-09T13:54:55Z
R_2bNPnXM6E4veY21NA,1610252,new_entry,,,"","Implementation of a curfew as of April 2, 2020 between 8 p.m. and 6 a.m.",2020-04-01,2020-04-02,2023-02-28,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Togo,TGO,TG,National,1,,,,Curfew,,,"",,,,,,"","","","","","","","","","","",,,,"",,Togo,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3HnK4yJXyQsd2dV,https://covid19.gouv.tg/,CoronaNet (original),,2022-05-09,2022-05-09T13:56:32Z
