record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_3HY3QQBe2Yasl4aGf,5543050,new_entry,,,"","Chile declares that all people over 75 years old must remain in quarantine at their usual homes from May 15 to prevent COVID-19 infections, until epidemiological conditions change.",2020-05-13,2020-05-15,,The policy’s end date is unknown or unreported,Chile,CHL,CL,National,0,,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Chile,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents +Foreign Residents),People of a certain age (please note age range in the text entry),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Municipal Government",71.7518224281403,67.5608718542596,63.2058768714121,81,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_0dncNPirFba1alX ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_ZJLeCTokMXXCyfD,NA ; https://www.bcn.cl/leychile/navegar?idNorma=1145190,CoronaNet (original),,2021-01-30,2021-01-30T01:21:41Z
R_1gzqoM3UQKUpJNNGf,887152,update,End of Policy,Strengthening,"","Chile declares that all people over 80 years old must remain in quarantine at their usual homes from March 24, until epidemiological conditions change. The policy ends on May 15. UPDATE: The policy enforced on March 24 end on May 15 because the population target changes from people over 80 years old to people over 75 years old.",2020-05-13,2020-05-15,2020-05-15,The policy has a clear end date,Chile,CHL,CL,National,0,,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",,,,,,"","","","","","","","","","","",,,,"",,,,,,,,,All (Travelers + Residents),,,,Mandatory (Unspecified/Implied),"National Government,Municipal Government",71.7518224281403,67.5608718542596,63.2058768714121,81,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_12lgFS0Xo2mWO76 ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2rBlrFm1s4Beoan,https://www.bcn.cl/leychile/navegar?idNorma=1145190,CoronaNet (original),,2021-02-02,2021-02-02T16:01:40Z
R_1n3bNgI5MXMeuEFGf,6308428,new_entry,,,"","All people entering la Region de Aysén are obliged to enter a two-week quarantine. People who come to carry out functions in matters of health services, emergency services or who provide services to companies are excluded from this policy.",2020-05-31,2020-05-31,,The policy’s end date is unknown or unreported,Chile,CHL,CL,Provincial,0,,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Chile,One or more geographical or administrative units within one or more countries,,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),National Government,76.0949117666458,71.7201918204885,67.6003006649639,113,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_325Sf46zMA44Gr2,https://www.leychile.cl/Navegar?idNorma=1146209&idParte=0,CoronaNet (original),,2021-10-17,2021-10-17T23:59:59Z
R_x3pjxn19ZIl4G5PGf,7510980,new_entry,,,"","Chile has amended national and local quarantine restrictions put in place to limit the spread of coronavirus disease (COVID-19) after Dec. 2, 2020. Specific measures imposed vary by location and intensity based on local disease activity. A multiphase quarantine system remains in effect.",2020-12-02,2020-12-02,,The policy’s end date is unknown or unreported,Chile,CHL,CL,National,0,,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Chile,"One or more countries, but not all countries",,,,,,,No special population targeted,,,Mandatory (Unspecified/Implied),National Government,78.9201912317742,75.4737378572234,71.7780709168043,134,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1Ne89JQE2cs4FUh,https://crisis24.garda.com/alerts/2020/12/chile-officials-in-chile-amend-coronavirus-related-restrictions-as-of-dec-2-update-37,ACAPS,ACAPS_142409,2022-07-03,2022-07-03T12:42:42Z
R_1MMV0q5K9QxcMNWGf,5490495,new_entry,,,"","Chile announced the quarantine policies for the urban areas after Dec. 2, 2020. The urban areas of Chillan and Chillan Viejo are under a Phase-2 quarantine, as is the borough of Quillon. Tarapaca Region The borough of Iquique is under a Phase-2 quarantine. For those under Phase-2 quarantines, individuals must stay in their homes during weekends and holidays unless they possess a safe-conduct pass.

",2020-12-02,2020-12-02,,The policy’s end date is unknown or unreported,Chile,CHL,CL,National,0,,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Chile,"One or more countries, but not all countries",,,,,,,No special population targeted,,,Mandatory (Unspecified/Implied),National Government,78.9201912317742,75.4737378572234,71.7780709168043,134,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_PUSFX8X96Z1JAZz,https://crisis24.garda.com/alerts/2020/12/chile-officials-in-chile-amend-coronavirus-related-restrictions-as-of-dec-2-update-37,ACAPS,ACAPS_142441,2022-07-04,2022-07-04T13:45:16Z
R_8eI3mvg3X3bOo4FGf,9130007,new_entry,,,"","All Chilean and legal foreign residents entering the country, who have been in the UK during the last 14 days, undertake a mandatory 14-day quarantine in Chile.
",2020-12-22,2020-12-22,,The policy’s end date is unknown or unreported,Chile,CHL,CL,National,0,,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",,,,,,"","","","","","","","","","","",,,,"",No,United Kingdom,"One or more countries, but not all countries",,,,,,All Travelers (Citizen Travelers + Foreign Travelers ),No special population targeted,,Flights,Mandatory (Unspecified/Implied),National Government,78.8239493934301,75.4750064258457,72.0718739717571,135,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3ZToEkZal7OimWJ,https://web.archive.org/web/20210323033807/https://cl.usembassy.gov/covid-19-information/,OxCGRT,OXCGRT_Chile_20210309_extmvt,2022-07-04,2022-07-04T13:27:47Z
R_22LIy2YXm0omH8KGf,6572823,new_entry,,,"","Chilean and legal foreign residents entering the country, who have been to the UK in the last 14 days must quarantine for 14 days. Chile has suspended direct passenger flights to and from the UK. Travellers who have been in the UK within 14 days must quarantine for 14 days, even if they comply with all other travel requirements.",2021-01-27,2021-01-27,2021-07-26,The policy has a clear end date,Chile,CHL,CL,National,0,,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",,,,,,"","","","","","","","","","","",,,,"",No,United Kingdom,"One or more countries, but not all countries",,,,,,All (Travelers + Residents),No special population targeted,,Flights,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_YWiHhWJd9oJX3QB,https://crisis24.garda.com/alerts/2021/01/chile-officials-maintain-nationwide-coronavirus-disease-related-restrictions-as-of-jan-27-update-62,CDC_ITF,CDC_ITF_1154840_1,2022-07-03,2022-07-03T12:20:41Z
R_2ZQWWZ0Bp34pvy2Gf,5219548,new_entry,,,"","On 26 July, the National government took new measures regarding international travel. All travellers entering the country must complete the strict and mandatory 10-day isolation.",2021-07-26,2021-07-26,2021-08-29,The policy has a clear end date,Chile,CHL,CL,National,0,,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",,,,,,"","","","","","","","","","","",,,,"",No,All countries,All countries,,,,,,All Travelers (Citizen Travelers + Foreign Travelers ),No special population targeted,,All kinds of transport,Mandatory with Legal Penalties (Jail Time),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_6eXewcVVhtqahim,https://web.archive.org/web/20210808142333/https://www.gob.cl/noticias/este-lunes-entra-en-vigencia-el-plan-fronteras-protegidas-con-requisitos-para-la-entrada-y-salida-del-pais/,OxCGRT,OXCGRT_Chile_20210726_extmvt,2022-07-03,2022-07-03T11:27:50Z
R_2ZQWWZ0Bp34pvy2Fh,5219548,new_entry,,,"","On 26 July, the National government took new measures regarding international travel. All travellers entering the country must complete the strict and mandatory 10-day isolation.",2021-07-26,2021-07-26,2021-08-29,The policy has a clear end date,Chile,CHL,CL,National,0,,,,Quarantine,Quarantine outside the home or government facility (i.e. quarantine in a hotel),,"",,,,,,"","","","","","","","","","","",,,,"",No,All countries,All countries,,,,,,All Travelers (Citizen Travelers + Foreign Travelers ),No special population targeted,,All kinds of transport,Mandatory with Legal Penalties (Jail Time),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_6eXewcVVhtqahim,https://web.archive.org/web/20210808142333/https://www.gob.cl/noticias/este-lunes-entra-en-vigencia-el-plan-fronteras-protegidas-con-requisitos-para-la-entrada-y-salida-del-pais/,OxCGRT,OXCGRT_Chile_20210726_extmvt,2022-07-03,2022-07-03T11:27:50Z
R_1rkoek54DsYjn3AAl,1745387Al,new_entry,,,"","The Ministry of Economy, Development, and Tourism of Chile establishes on March 17 that all cooperatives must hold their general meetings of members by remote or electronic means. In the case that the general meeting called to renew the positions of the board of directors and the supervisory board can not be held, the term of mandate of its members will be extended until the next general meeting.",2020-03-17,2020-03-17,,The policy’s end date is unknown or unreported,Chile,CHL,CL,National,1,,,,Restriction and Regulation of Businesses,All or unspecified businesses,,"",,,,,,"","","","","","","","","","","",,No information in the policy about whether the business is considered essential or non-essential,"This type of business  (""All or unspecified businesses"") is allowed to open with conditions",Restriction of working hours for employees (e.g. work at home policies),Yes,Chile,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other workers where the distinction between essential or non-essential is not explictely made (please note the occupation in the text entry),,,Mandatory (Unspecified/Implied),Other (Please specify in the text box),48.8396101511407,44.4434310231779,39.3653207211669,42,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1OZCNp78nkbzCoN,https://www.bcn.cl/leychile/navegar?idNorma=1143643,CoronaNet (original),,2021-05-19,2021-05-19T11:16:36Z
