record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_1joJK2QIw3TNgH5Dg,81954600000,update,Change of Policy,Strengthening,timing of policy strengthening,"The nighttime nationwide curfew has been pushed back, from 12:30am to 5:00am, starting May 14, 2021 until June 8, 2021 in Greece. UPDATE: policy extended to July 22",2021-05-14,2021-05-14,2021-06-22,The policy has a clear end date,Greece,GRC,GR,National,1,,,,Curfew,No the curfew times are always the same regardless of the day of the week,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Greece,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_cCFGIksAhQ04yFw,https://web.archive.org/web/20210531201926/https://gr.usembassy.gov/covid-19-information/,OxCGRT,OXCGRT_Greece_20210608_stay,2022-10-10,2022-10-10T19:24:27Z
R_1jJxSLoXlL4ihyDDg,81954600000,update,End of Policy,,"","The nighttime nationwide curfew has been pushed back, from 12:30am to 5:00am, starting May 14, 2021 until June 8, 2021 in Greece. UPDATE: policy ended on July 28",2021-05-14,2021-05-14,2021-06-28,The policy has a clear end date,Greece,GRC,GR,National,1,,,,Curfew,No the curfew times are always the same regardless of the day of the week,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Greece,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_5dsxO4nXKF0AeKq,https://web.archive.org/web/20210531201926/https://gr.usembassy.gov/covid-19-information/,OxCGRT,OXCGRT_Greece_20210628_stay,2022-10-10,2022-10-10T19:31:44Z
R_3O1TxO43TEvVkDdDg,4230974,new_entry,,,"","The nighttime curfew has been pushed back, from 01:30am to 5:00am, starting June 12, 2021.",2021-06-11,2021-06-12,,The policy’s end date is unknown or unreported,Greece,GRC,GR,National,1,,,,Curfew,No the curfew times are always the same regardless of the day of the week,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Greece,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1rMpoZtf3VH69z2,https://web.archive.org/web/20210621214504/https://gr.usembassy.gov/covid-19-information/,OxCGRT,OXCGRT_Greece_20210608_workplace,2023-01-16,2023-01-16T12:32:03Z
R_1QK0XMFB6q2xXlvDg,6868310,new_entry,,,"","The five-hour curfew in Heraklion will be from 1am to 6am (movement is allowed only for work and health reasons). The measures will be in force from Wednesday, August 11, 2021 until Tuesday, August 17, 2021.
",2021-08-10,2021-08-11,2021-08-17,The policy has a clear end date,Greece,GRC,GR,National,1,,,,Curfew,No the curfew times are always the same regardless of the day of the week,,"",,,,,,"","","","","","","","","","","",,,,"",No,Greece,One or more cities within one or more countries,,Crete,Heraklion,,,All (Travelers + Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Municipal Government,Police",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3gUD00uFGahHjqQ,https://news.gtp.gr/2021/08/10/covid-19-curfew-imposed-in-heraklion-crete/,CoronaNet (original),,2022-08-31,2022-08-31T13:08:23Z
R_1NqfdxrtQZWKC7zNA,4259468,new_entry,,,"","Emergency declared in Greece on 25 February 2020, giving a possibility to introduce number of other preventive measures such  as mandatory medical  checks and  pharmaceutical  treatment, confinement  and  vaccination,  closure of public  spaces  and  suspension  of  artistic  and  sports  events, to  be implemented  and  decided  by  the competent  minister.",2020-02-25,2020-02-25,,The policy’s end date is unknown or unreported,Greece,GRC,GR,National,1,,,,Declaration of Emergency,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Greece,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3pgScULyAIMX0B0,https://www.europarl.europa.eu/RegData/etudes/BRIE/2020/652002/EPRS_BRI(2020)652002_EN.pdf,CoronaNet (original),,2022-01-05,2022-01-05T13:51:39Z
R_3mHx4fCm6QQcFkBDs,1682488,new_entry,,,"","Greece's Hellenic National Public Health Organization (EODY) is advising all travelers to abstain from non-essential international trips starting from the 3rd of March 2020.  
",2022-03-02,2020-03-02,2023-02-28,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Greece,GRC,GR,National,0,,,,External Border Restrictions,Other External Border Restriction,,"",,,,,,"","","","","","","","","","","",,,,"",No,All countries,All countries,,,,,,All Travelers (Citizen Travelers + Foreign Travelers ),No special population targeted,Inbound/Outbound,All kinds of transport,Voluntary/Recommended but No Penalties,"National Government,Other (Please specify in the text box)",,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_xxvz3SYrqZhOsxP,https://eody.gov.gr/neos-koronaios-covid-19-odigies-gia-taxidiotes/,WHO EURO,EURO_1246817_1,2022-09-25,2022-09-25T09:21:19Z
R_rkyx1z9sbPzreU1Ds,9702940,new_entry,,,"","Greece's Hellenic National Public Health Organization (EODY) advised abstaining from trips outside Greece to all travelers from high-risk groups starting from the 2nd of March, 2020.",2020-03-02,2020-03-02,2023-02-28,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Greece,GRC,GR,National,0,,,,External Border Restrictions,Other External Border Restriction,,"",,,,,,"","","","","","","","","","","",,,,"",No,All countries,All countries,,,,,,All Travelers (Citizen Travelers + Foreign Travelers ),Other population not specifed above,Outbound,All kinds of transport,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1jOnNqmDyJ195L5,https://eody.gov.gr/neos-koronaios-covid-19-odigies-gia-taxidiotes/,WHO EURO,EURO_1246818_1,2022-09-25,2022-09-25T09:45:29Z
R_2rwtz0s2DHYq5yzGr,3660186,new_entry,,,"","On March 9 2020, the Civil Aviation Authority (HCAA) of Greece announced the temporary suspension of all flight to Northern Italy from Greece. The suspension will remain in place until Monday, March 23 2020, and applies to all airports in Northern Italy and in particular to the regions of Emilia Romagna, Piedmont, Lombardy and Veneto.",2020-03-09,2020-03-09,2020-03-23,The policy has a clear end date,Greece,GRC,GR,National,0,,,,External Border Restrictions,Total border crossing ban,,"",,,,,,"","","","","","","","","","","",,,,"",No,Italy,"One or more countries, but not all countries",,,,,,All (Travelers + Residents),No special population targeted,Outbound,Flights,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1gN48aQU9ESNO8c,https://news.gtp.gr/2020/03/09/coronavirus-makes-greece-stop-flights-northern-italy/,CoronaNet (original),,2021-05-06,2021-05-06T19:44:04Z
R_2YQWWlRi5lTFkCkGr,5170530,new_entry,,,"","The Civil Aviation Authority (CAA) of Greece informs that from today, March 14, 2020 at 19:45 until March 29, 2020, all flights are suspended, passenger transport to and from Italian airports. Cargo and sanitary flights are excluded from the temporary ban on flights imposed by Greece to and from Italy.",2020-03-14,2020-03-14,2020-03-29,The policy has a clear end date,Greece,GRC,GR,National,0,,,,External Border Restrictions,Total border crossing ban,,"",,,,,,"","","","","","","","","","","",,,,"",No,Italy,"One or more countries, but not all countries",,,,,,All (Travelers + Residents),No special population targeted,Inbound/Outbound,Other (please specify),Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_SI4CogeqhW9Thyp,http://www.hcaa.gr/news/nea-notam-gia-proswrinh-anastolh-olwn-twn-pthsewn-apo-kai-pros-italia,CoronaNet (original),,2021-05-06,2021-05-06T19:55:24Z
R_3I6jAiIAByACarXGr,3660186,update,End of Policy,,"","On March 9 2020, the Civil Aviation Authority (HCAA) of Greece announced the temporary suspension of all flight to Northern Italy from Greece. The suspension will remain in place until Monday, March 23 2020, and applies to all airports in Northern Italy and in particular to the regions of Emilia Romagna, Piedmont, Lombardy and Veneto. UPDATE: UPDATE: The Civil Aviation Authority (CAA) of Greece informs that from today, March 14, 2020 at 19:45 until March 29, 2020, all flights are suspended, passenger transport to and from Italian airports. Cargo and sanitary flights are excluded from the temporary ban on flights imposed by Greece to and from Italy.",2020-03-14,2020-03-14,2020-03-14,The policy has a clear end date,Greece,GRC,GR,National,0,,,,External Border Restrictions,Total border crossing ban,,"",,,,,,"","","","","","","","","","","",,,,"",No,Italy,"One or more countries, but not all countries",,,,,,All (Travelers + Residents),No special population targeted,Outbound,Flights,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1gN48aQU9ESNO8c ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3L52Z2RPg9IHJeB,NA ; http://www.hcaa.gr/news/nea-notam-gia-proswrinh-anastolh-olwn-twn-pthsewn-apo-kai-pros-italia,CoronaNet (original),,2021-05-08,2021-05-08T14:54:31Z
