record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_1pAVa9an42TyuRwBf,9962626,new_entry,,,"","On March 13, the Dominican Republic urged citizens voting in the March 15 elections to adopt the following prevention measures: 
1. Maintain at least a one-meter distance from the person in front of you in line.
2. Cover your mouth and nose with a bent elbow or tissue when coughing and sneezing, and dispose of the tissue immediately and clean your hands with alcohol-based gel.
3, Avoid touching your nose, eyes, and mouth until you have properly sanitized your hands, preferably with soap and water.
4. Avoid close contact with people who show flu-like symptoms.",2020-03-13,2020-03-15,2020-03-17,The policy is a one-time measure (e.g. publication of guidelines),Dominican Republic,DOM,DO,National,1,,,,Public Awareness Measures,Disseminating information related to COVID-19 to the public that is reliable and factually accurate,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Dominican Republic,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Voluntary/Recommended but No Penalties,"National Government,Ministry/Department of Health",42.4459974025605,38.0186529297181,33.2493957405336,36,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2E1ecNILzdzclX0,https://coronavirusrd.gob.do/2020/03/13/covid-19-pacientes-se-mantienen-estables-se-acondicionan-hospitales-para-aislamiento-y-se-fortalece-monitoreo-en-puertos-y-aeropuertos/,CoronaNet (original),,2021-06-17,2021-06-17T19:19:31Z
R_3I65v2xFOACjJnxBf,8766162,new_entry,,,"","On March 18, the Dominican Republic reminded employees of the industrial sector to avoid the concentration of personnel and apply distancing rules in production areas.",2020-03-18,2020-03-18,2020-03-20,The policy is a one-time measure (e.g. publication of guidelines),Dominican Republic,DOM,DO,National,1,,,,Public Awareness Measures,Disseminating information related to COVID-19 to the public that is reliable and factually accurate,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Dominican Republic,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Voluntary/Recommended but No Penalties,"National Government,New (COVID-19 specific) Task Force",55.2581257443468,51.4038128190153,47.2732806024236,76,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_339yjf9bGQul9rv,https://coronavirusrd.gob.do/2020/03/18/comision-alto-nivel-instruye-medidas-especificas-durante-15-dias-cuarentena-transporte-publico-operacion-empresas-y-servicios-funerarios/,CoronaNet (original),,2021-06-22,2021-06-22T02:13:48Z
R_2tnSB3Xzx1PXvjlBf,2953564,new_entry,,,"","Dominican Republic is carrying out an awareness campaing regading hygienic measures such as washing hands with soap and alcohol-based desinfectant, March 27",2020-03-18,2020-03-18,2020-03-20,The policy is a one-time measure (e.g. publication of guidelines),Dominican Republic,DOM,DO,National,1,,,,Public Awareness Measures,Disseminating information related to COVID-19 to the public that is reliable and factually accurate,,"",,,,,,"","","","","","","","","","","",,,,"",,Dominican Republic,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,National Government,55.2581257443468,51.4038128190153,47.2732806024236,76,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2wgbJ7AWVSTDhlS,https://twitter.com/PresidenciaRD/status/1243566994760310787,CoronaNet (original),,2022-05-16,2022-05-16T08:17:47Z
R_1KexOWMOJkRNAVQBf,2651191,new_entry,,,"",In Dominican Republic on March 19 new measures regarding public awarness are taken. The website www.coronavirusrd.gob.do is created as a repository of information with everything related to COVID-19 and its combat in the Dominican Republic.,2020-03-19,2020-03-19,,The policy’s end date is unknown or unreported,Dominican Republic,DOM,DO,National,1,,,,Public Awareness Measures,Disseminating information related to COVID-19 to the public that is reliable and factually accurate,,"",,,,,,"","","","","","","","","","","",,,,"",,Dominican Republic,,,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),National Government,60.5579878374141,57.0008413838211,53.4873498404744,96,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_0NwaXpRR7X2Dge5,https://coronavirusrd.gob.do/2020/04/26/listado-de-medidas-rd-vs-covid-19/,CoronaNet (original),,2022-05-16,2022-05-16T08:20:35Z
R_2rvhUpJ4jEaGvC8Bf,6035632,new_entry,,,"","In Dominican Republic on March 19, new measures regarding public awarness. Daily press conferences are held by the Minister of Public Health, announcing the health measures, the state of the situation of patients and those infected with the coronavirus in the country.",2020-03-19,2020-03-19,,The policy’s end date is unknown or unreported,Dominican Republic,DOM,DO,National,1,,,,Public Awareness Measures,Disseminating information related to COVID-19 to the public that is reliable and factually accurate,,"",,,,,,"","","","","","","","","","","",,,,"",,Dominican Republic,,,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Ministry/Department of Health,60.5579878374141,57.0008413838211,53.4873498404744,96,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2YhyMeY5hRH5sH3,https://coronavirusrd.gob.do/2020/04/26/listado-de-medidas-rd-vs-covid-19/,CoronaNet (original),,2022-05-16,2022-05-16T08:29:28Z
R_3PoeLqUwChle1u6Bf,7092948,new_entry,,,"","On March 21, the Dominican Republic recommended its citizens reinforce handwashing practices, cover their mouth and nose with their forearm or handkerchief when coughing and sneezing, and practice social distancing and stay in their homes.",2020-03-21,2020-03-21,2020-03-23,The policy is a one-time measure (e.g. publication of guidelines),Dominican Republic,DOM,DO,National,1,,,,Public Awareness Measures,Disseminating information related to COVID-19 to the public that is reliable and factually accurate,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Dominican Republic,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Voluntary/Recommended but No Penalties,"National Government,Ministry/Department of Health",67.7530806003825,64.265992566415,60.7234828597398,112,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_bIURPcPhEEolQ9r,https://coronavirusrd.gob.do/2020/03/21/ministerio-salud-publica-confirma-112-casos-covid-19-incluyendo-3-fallecimientos/,CoronaNet (original),,2021-07-18,2021-07-18T23:11:16Z
R_2CJUivMM4vF8rqbBf,2877291,new_entry,,,"","On March 21, the Dominican Republic encouraged citizens with respiratory symptoms to wear masks and avoid crowded areas.",2020-03-23,2020-03-23,2020-03-25,The policy is a one-time measure (e.g. publication of guidelines),Dominican Republic,DOM,DO,National,1,,,,Public Awareness Measures,Disseminating information related to COVID-19 to the public that is reliable and factually accurate,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Dominican Republic,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Voluntary/Recommended but No Penalties,"National Government,Ministry/Department of Health",70.5094264121684,67.0287896472916,63.7938342145526,108,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_BRlO9IWfcqi8pgd,https://coronavirusrd.gob.do/2020/03/23/ministerio-salud-publica-informa-empiezan-a-recuperarse-pacientes-en-nuestro-pais-3-personas-libres-de-coronavirus-seran-dadas-de-alta/,CoronaNet (original),,2021-07-18,2021-07-18T23:19:38Z
R_2f9uYg6BEcjAWelBf,5416914,new_entry,,,"","On March 24, the Dominican Republic requested citizens postpone family celebrations (birthdays, weddings, etc.) and sanitize their hands, clothes, and shoes at home after going out.",2020-03-24,2020-03-24,2020-03-26,The policy is a one-time measure (e.g. publication of guidelines),Dominican Republic,DOM,DO,National,1,,,,Public Awareness Measures,Disseminating information related to COVID-19 to the public that is reliable and factually accurate,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Dominican Republic,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Voluntary/Recommended but No Penalties,"National Government,New (COVID-19 specific) Task Force",71.4868159809242,67.8649651271285,64.4299676331243,106,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3m2biCIbNIqKnEy,https://coronavirusrd.gob.do/2020/03/24/gobierno-habilita-centros-para-cuarentena-y-aclara-no-esta-permitido-aislar-municipios-del-resto-del-pais/,CoronaNet (original),,2021-07-26,2021-07-26T22:04:37Z
R_3FXnJzex6Pd46aSBf,6537462,new_entry,,,"","On March 24, the Dominican Republic recommended businesses that directly serve the population (grocery stores, banks, etc.) implement necessary hygiene measures, apply strict food safety measures, and enforce two meters of distance between people at all times to prevent the spread of COVID-19.",2020-03-24,2020-03-24,2023-02-28,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Dominican Republic,DOM,DO,National,1,,,,Public Awareness Measures,Disseminating information related to COVID-19 to the public that is reliable and factually accurate,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Dominican Republic,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Voluntary/Recommended but No Penalties,"National Government,New (COVID-19 specific) Task Force",71.4868159809242,67.8649651271285,64.4299676331243,106,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_10uCUeEyszdUuG0,https://coronavirusrd.gob.do/2020/03/24/gobierno-habilita-centros-para-cuarentena-y-aclara-no-esta-permitido-aislar-municipios-del-resto-del-pais/,CoronaNet (original),,2021-07-28,2021-07-28T01:13:20Z
R_25LsGOkG7R2BCaYBf,6821763,new_entry,,,"","On March 24, the Dominican Republic warned citizens that individuals with long-term chronic disease or a history of tobacco use are at higher risk of dying from COVID-19.",2020-03-24,2020-03-24,2023-02-28,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Dominican Republic,DOM,DO,National,1,,,,Public Awareness Measures,Disseminating information related to COVID-19 to the public that is reliable and factually accurate,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Dominican Republic,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),People with certain health conditions (please note which health conditions in the text entry),,,Voluntary/Recommended but No Penalties,"National Government,Ministry/Department of Health",71.4868159809242,67.8649651271285,64.4299676331243,106,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2qrURKbYwgzoiAq,https://coronavirusrd.gob.do/2020/03/24/ministerio-de-salud-publica-confirma-661-casos-descartados-y-12-provincias-libres-de-covid-19/,CoronaNet (original),,2021-08-05,2021-08-05T02:55:17Z
