record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_1LUMHChPSjPtwZ5Be,141874,new_entry,,,"","On April 7, New Zealand government announced the country will enter into transit arrangements with a range of countries to make it easier for each other’s citizens to get home.",2020-04-07,2020-04-07,,The policy’s end date is unknown or unreported,"Argentina,Austria,Belgium,Brazil,Bulgaria,Canada,China,Croatia,Czechia,Denmark,Ecuador,Finland,France,Germany,Italy,Japan,Malaysia,Mexico,Netherlands,North Macedonia,Norway,Philippines,Poland,Qatar,Singapore,Slovakia,Slovenia,South Korea,Spain,Sweden,Switzerland,United Kingdom,United States,Uruguay",,,National,1,,,,"New Task Force, Bureau or Administrative Configuration",Cooperation among different jurisdictional entities (e.g. treaties or agreements among countries or provinces),,"",,,,,,"","","","","","","","","","","",,,,"",No,"Argentina,Australia,Austria,Belgium,Brazil,Bulgaria,Canada,China,Croatia,Czechia,Denmark,Ecuador,Finland,France,Germany,Italy,Japan,Malaysia,Mexico,Netherlands,North Macedonia,Norway,Philippines,Poland,Qatar,Singapore,Slovakia,Slovenia,South Korea,Spain,Sweden,Switzerland,United Kingdom,United States,Uruguay","One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1K88XO2d5rw6LMP,https://www.immigration.govt.nz/about-us/covid-19/coronavirus-update-inz-response,CoronaNet (original),,2022-07-11,2022-07-11T23:59:59Z
R_2WHg9s9hQFCCLsIBe,8638030,new_entry,,,"","Announced on September 2nd, 2020, the Ministry of Public Health of Uruguay made public that on September 1st, Uruguay and Brazil had signed a joint monitoring agreement for COVID-19 which stated that the cities of Artigas, Quaraí, and Barra do Quaraí Bella Unión would work together as health units for the treatment and monitoring of COVID-19.",2020-09-02,2020-09-01,2023-07-20,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),"Brazil,Uruguay",,,Provincial,1,,,,"New Task Force, Bureau or Administrative Configuration",Cooperation among different jurisdictional entities (e.g. treaties or agreements among countries or provinces),"Sharing information,Coordinating timing on a policy roll out","",,,,,,"","","","","","","","","","","",,,,"",Yes,,,,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3OjCTlv2MITq0ry,https://www.gub.uy/ministerio-salud-publica/comunicacion/noticias/uruguay-brasil-firmaron-acuerdo-seguimiento-conjunto-covid-19-fronteras,ACAPS,ACAPS_17889,2023-05-04,2023-05-04T13:05:47Z
R_2RZWvcVhYZY0am6Eq,9383270Eq,new_entry,,,"","Attendance to academic activities is not mandatory in Uruguay from March 15, 2020, in order to curb the impact of students' absences on their passing the academic year.",2020-03-14,2020-03-15,,The policy’s end date is unknown or unreported,Uruguay,URY,UY,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities allowed to open with conditions,Special provisions for all students in a school (e.g. students in primary school do not have to social distance),Yes,Uruguay,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1ob8X9ecfCDFLFv,https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-educacion-emergencia-sanitaria-covid19,CoronaNet (original),,2021-07-03,2021-07-03T12:52:08Z
R_2RZWvcVhYZY0am6Er,9383270Er,new_entry,,,"","Attendance to academic activities is not mandatory in Uruguay from March 15, 2020, in order to curb the impact of students' absences on their passing the academic year.",2020-03-14,2020-03-15,,The policy’s end date is unknown or unreported,Uruguay,URY,UY,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools allowed to open with conditions,Special provisions for all students in a school (e.g. students in primary school do not have to social distance),Yes,Uruguay,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1ob8X9ecfCDFLFv,https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-educacion-emergencia-sanitaria-covid19,CoronaNet (original),,2021-07-03,2021-07-03T12:52:08Z
R_2RZWvcVhYZY0am6Gc,9383270Gc,new_entry,,,"","Attendance to academic activities is not mandatory in Uruguay from March 15, 2020, in order to curb the impact of students' absences on their passing the academic year.",2020-03-14,2020-03-15,,The policy’s end date is unknown or unreported,Uruguay,URY,UY,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools allowed to open with conditions,Special provisions for all students in a school (e.g. students in primary school do not have to social distance),Yes,Uruguay,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1ob8X9ecfCDFLFv,https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-educacion-emergencia-sanitaria-covid19,CoronaNet (original),,2021-07-03,2021-07-03T12:52:08Z
R_2RZWvcVhYZY0am6Cf,9383270Cf,new_entry,,,"","Attendance to academic activities is not mandatory in Uruguay from March 15, 2020, in order to curb the impact of students' absences on their passing the academic year.",2020-03-14,2020-03-15,,The policy’s end date is unknown or unreported,Uruguay,URY,UY,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions allowed to open with conditions,Special provisions for all students in a school (e.g. students in primary school do not have to social distance),Yes,Uruguay,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1ob8X9ecfCDFLFv,https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-educacion-emergencia-sanitaria-covid19,CoronaNet (original),,2021-07-03,2021-07-03T12:52:08Z
R_qvXMbnPweDLKpVvEq,6465148Eq,update,End of Policy,,"","Uruguay closes school of all levels on March 15. UPDATE: The original policy was targeting all levels of education and both rural and urban schools. Since June,2 some schools are allowed to open",2020-03-15,2020-03-15,2020-06-01,The policy has a clear end date,Uruguay,URY,UY,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Uruguay,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_RlvcOgTIEu3E9gZ ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_AjmzaXVP0x5rihP,NA ; https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-educacion-emergencia-sanitaria-covid19#navegacion-contenido,CoronaNet (original),,2020-10-06,2020-10-06T12:24:45Z
R_qvXMbnPweDLKpVvEr,6465148Er,update,End of Policy,,"","Uruguay closes school of all levels on March 15. UPDATE: The original policy was targeting all levels of education and both rural and urban schools. Since June,2 some schools are allowed to open",2020-03-15,2020-03-15,2020-06-01,The policy has a clear end date,Uruguay,URY,UY,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Uruguay,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_RlvcOgTIEu3E9gZ ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_AjmzaXVP0x5rihP,NA ; https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-educacion-emergencia-sanitaria-covid19#navegacion-contenido,CoronaNet (original),,2020-10-06,2020-10-06T12:24:45Z
R_qvXMbnPweDLKpVvGc,6465148Gc,update,End of Policy,,"","Uruguay closes school of all levels on March 15. UPDATE: The original policy was targeting all levels of education and both rural and urban schools. Since June,2 some schools are allowed to open",2020-03-15,2020-03-15,2020-06-01,The policy has a clear end date,Uruguay,URY,UY,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Uruguay,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_RlvcOgTIEu3E9gZ ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_AjmzaXVP0x5rihP,NA ; https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-educacion-emergencia-sanitaria-covid19#navegacion-contenido,CoronaNet (original),,2020-10-06,2020-10-06T12:24:45Z
R_qvXMbnPweDLKpVvCf,6465148Cf,update,End of Policy,,"","Uruguay closes school of all levels on March 15. UPDATE: The original policy was targeting all levels of education and both rural and urban schools. Since June,2 some schools are allowed to open",2020-03-15,2020-03-15,2020-06-01,The policy has a clear end date,Uruguay,URY,UY,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Uruguay,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_RlvcOgTIEu3E9gZ ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_AjmzaXVP0x5rihP,NA ; https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/medidas-gobierno-educacion-emergencia-sanitaria-covid19#navegacion-contenido,CoronaNet (original),,2020-10-06,2020-10-06T12:24:45Z
