record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_yEkdEStpBat6pgdEq,5731809Eq,new_entry,,,"","Grenada: ""The Government of Grenada announces that with effect from Monday, March 16th, ALL schools in Grenada, Carriacou and Petite Martinique will be closed, until further notice, as a necessary precaution against the contracting or spread of COVID- 19.""",2020-03-13,2020-03-16,2020-03-30,The policy has a clear end date,Grenada,GRD,GD,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Grenada,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_DqvcTg6WfK0CREt,https://www.mgovernance.net/closure-schools,CoronaNet (original),,2020-08-11,2020-08-11T14:52:49Z
R_yEkdEStpBat6pgdEr,5731809Er,new_entry,,,"","Grenada: ""The Government of Grenada announces that with effect from Monday, March 16th, ALL schools in Grenada, Carriacou and Petite Martinique will be closed, until further notice, as a necessary precaution against the contracting or spread of COVID- 19.""",2020-03-13,2020-03-16,2020-03-30,The policy has a clear end date,Grenada,GRD,GD,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Grenada,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_DqvcTg6WfK0CREt,https://www.mgovernance.net/closure-schools,CoronaNet (original),,2020-08-11,2020-08-11T14:52:49Z
R_yEkdEStpBat6pgdGc,5731809Gc,new_entry,,,"","Grenada: ""The Government of Grenada announces that with effect from Monday, March 16th, ALL schools in Grenada, Carriacou and Petite Martinique will be closed, until further notice, as a necessary precaution against the contracting or spread of COVID- 19.""",2020-03-13,2020-03-16,2020-03-30,The policy has a clear end date,Grenada,GRD,GD,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Grenada,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_DqvcTg6WfK0CREt,https://www.mgovernance.net/closure-schools,CoronaNet (original),,2020-08-11,2020-08-11T14:52:49Z
R_yEkdEStpBat6pgdCf,5731809Cf,new_entry,,,"","Grenada: ""The Government of Grenada announces that with effect from Monday, March 16th, ALL schools in Grenada, Carriacou and Petite Martinique will be closed, until further notice, as a necessary precaution against the contracting or spread of COVID- 19.""",2020-03-13,2020-03-16,2020-03-30,The policy has a clear end date,Grenada,GRD,GD,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Grenada,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_DqvcTg6WfK0CREt,https://www.mgovernance.net/closure-schools,CoronaNet (original),,2020-08-11,2020-08-11T14:52:49Z
R_3FVblLXJluPJXASEq,5731809Eq,update,,Strengthening,timing of policy strengthening,"Grenada: ""The Government of Grenada announces that with effect from Monday, March 16th, ALL schools in Grenada, Carriacou and Petite Martinique will be closed, until further notice, as a necessary precaution against the contracting or spread of COVID- 19."" UPDATE: School closure not only for two weeks, but until further notice.",2020-03-13,2020-03-16,,The policy’s end date is unknown or unreported,Grenada,GRD,GD,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Grenada,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines",National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_DqvcTg6WfK0CREt ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3NO4ory8cDmXqxc,https://www.mgovernance.net/closure-schools,CoronaNet (original),,2022-05-16,2022-05-16T23:59:59Z
R_3FVblLXJluPJXASEr,5731809Er,update,,Strengthening,timing of policy strengthening,"Grenada: ""The Government of Grenada announces that with effect from Monday, March 16th, ALL schools in Grenada, Carriacou and Petite Martinique will be closed, until further notice, as a necessary precaution against the contracting or spread of COVID- 19."" UPDATE: School closure not only for two weeks, but until further notice.",2020-03-13,2020-03-16,,The policy’s end date is unknown or unreported,Grenada,GRD,GD,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Grenada,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines",National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_DqvcTg6WfK0CREt ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3NO4ory8cDmXqxc,https://www.mgovernance.net/closure-schools,CoronaNet (original),,2022-05-16,2022-05-16T23:59:59Z
R_3FVblLXJluPJXASGc,5731809Gc,update,,Strengthening,timing of policy strengthening,"Grenada: ""The Government of Grenada announces that with effect from Monday, March 16th, ALL schools in Grenada, Carriacou and Petite Martinique will be closed, until further notice, as a necessary precaution against the contracting or spread of COVID- 19."" UPDATE: School closure not only for two weeks, but until further notice.",2020-03-13,2020-03-16,,The policy’s end date is unknown or unreported,Grenada,GRD,GD,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Grenada,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines",National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_DqvcTg6WfK0CREt ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3NO4ory8cDmXqxc,https://www.mgovernance.net/closure-schools,CoronaNet (original),,2022-05-16,2022-05-16T23:59:59Z
R_3FVblLXJluPJXASCf,5731809Cf,update,,Strengthening,timing of policy strengthening,"Grenada: ""The Government of Grenada announces that with effect from Monday, March 16th, ALL schools in Grenada, Carriacou and Petite Martinique will be closed, until further notice, as a necessary precaution against the contracting or spread of COVID- 19."" UPDATE: School closure not only for two weeks, but until further notice.",2020-03-13,2020-03-16,,The policy’s end date is unknown or unreported,Grenada,GRD,GD,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions closed/locked down,"",Yes,Grenada,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines",National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_DqvcTg6WfK0CREt ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3NO4ory8cDmXqxc,https://www.mgovernance.net/closure-schools,CoronaNet (original),,2022-05-16,2022-05-16T23:59:59Z
R_3339NXRUeaBvsxwEq,5731809Eq,update,,,"","Grenada (04.06.2020 - 04.20.2020): ""Education and religious instruction.—(1) All religious and educational places of instruction or worship shall remain physically closed.
(2) Subregulation (1) does not prohibit any activity referred to therein by electronic or virtual means."" UPDATE: Schools remain closed until 04.20.2020",2020-04-06,2020-04-06,2020-04-20,The policy has a clear end date,Grenada,GRD,GD,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Grenada,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines",National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_OCGzg1GCZz8Lv0d ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3NO4ory8cDmXqxc,https://www.nowgrenada.com/2020/04/emergency-powers-covid-19-no-3-regulations-2020/#xvii,CoronaNet (original),,2020-04-07,2020-04-07T11:03:43Z
R_3339NXRUeaBvsxwEr,5731809Er,update,,,"","Grenada (04.06.2020 - 04.20.2020): ""Education and religious instruction.—(1) All religious and educational places of instruction or worship shall remain physically closed.
(2) Subregulation (1) does not prohibit any activity referred to therein by electronic or virtual means."" UPDATE: Schools remain closed until 04.20.2020",2020-04-06,2020-04-06,2020-04-20,The policy has a clear end date,Grenada,GRD,GD,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Grenada,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines",National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_OCGzg1GCZz8Lv0d ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3NO4ory8cDmXqxc,https://www.nowgrenada.com/2020/04/emergency-powers-covid-19-no-3-regulations-2020/#xvii,CoronaNet (original),,2020-04-07,2020-04-07T11:03:43Z
