record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_2AFPr3FRsYd8Is6NA,7845016,new_entry,,,"","On 10th Feb in Thailand, MoPH advised that: Most often, novel coronavirus can generally spread through respiratory droplets with about a maximum of two metres distance from the infected person. People can be infected by direct contact with secretions including saliva, and phlegm that virus can transmit through mucous by touching their mouth, eyes, or nose mouth with contaminated hands. ",2020-02-10,2020-02-10,2023-11-12,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Thailand,THA,TH,National,1,,,,Public Awareness Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Thailand,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Ministry/Department of Health,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1ikujJHWx6cedzR,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no17_100263.pdf,CoronaNet (original),,2022-06-20,2022-06-20T23:59:59Z
R_1F2jxNnSgsraw2xNA,7774456,new_entry,,,"","On 14th Feb in Thailand, MoPH advised: The patients or people who have symptoms of coughing or sneezing should wear surgical masks to prevent the spread of infection. The staff who have close contact with the patients should wear an N95 mask.",2020-02-14,2020-02-14,2023-11-12,The policy has an unlimited time span (e.g. recommendation to wash one's hands; passing of a legal bill),Thailand,THA,TH,National,1,,,,Public Awareness Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",No,Thailand,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,,Ministry/Department of Health,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3vDlubPQzqtFWqR,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no21_140263.pdf,CoronaNet (original),,2022-06-20,2022-06-20T23:59:59Z
R_Y4cw1u4wj92s7ehNA,8092218,new_entry,,,"","On 16th Feb, Thailand also strengthened the COVID-19 prevention and control measures by organizing training to provide knowledge on disease prevention and control to village health volunteers. This kind of training will be beneficial for village health volunteers in disseminating and sharing the right information on how to prevent disease transmission to their family, relatives and people in their communities. People are recommended to eat cooked food, use a serving spoon, frequently wash hands, wear a mask and exercise.",2020-02-16,2020-02-16,,The policy’s end date is unknown or unreported,Thailand,THA,TH,National,1,,,,Public Awareness Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Thailand,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Ministry/Department of Health,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1LoL4N45YDvwtc1,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no23_160263.pdf,CoronaNet (original),,2022-06-20,2022-06-20T23:59:59Z
R_12cejvZUU6qy5OuNA,2300591,new_entry,,,"","on 17th Feb in Thailand, Emergency Operations Center, Department of Disease Control ordered Chief Medical Officers of Provincial Public Health Offices to campaign for the public to regularly wash hands and using cloth masks and clean surface areas that may be a source of infection, especially among the group of public transport operators and foreign tourist service providers",2020-02-17,2020-02-17,2020-02-19,The policy is a one-time measure (e.g. publication of guidelines),Thailand,THA,TH,National,1,,,,Public Awareness Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Thailand,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Voluntary/Recommended but No Penalties,"Ministry/Department of Health,Provincial/State Government",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_VO6yrC4vDpuourL,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no24_170263.pdf,CoronaNet (original),,2022-06-20,2022-06-20T23:59:59Z
R_3gRivQjsirsUdzeNA,6011701,new_entry,,,"","On 20th Feb, The Ministry of Public Health In Thailand reported that the people who traveled back from the COVID19 transmission area have some concerns. Those people who do not have a fever, cough and runny nose or symptoms that meet the criteria, they do not need to be admitted to the hospital but it is recommended that they observe their symptoms by themselves.",2020-02-20,2020-02-20,,The policy’s end date is unknown or unreported,Thailand,THA,TH,National,1,,,,Public Awareness Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Thailand,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,,Ministry/Department of Health,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_UFUEMVYeDNiRq81,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no26_200263.pdf,CoronaNet (original),,2022-06-20,2022-06-20T23:59:59Z
R_usHKDDJ37JCrekVNA,7165377,new_entry,,,"","On 27th Feb in Thailand, ""The Department of Disease Control opened  2new channels of communication called “คร. OK” Chatbot and “รู้กันทันโรค” Line Application to provide information and recommendations including FAQ to the public. People can listen to the automated messages or leave a question or message through these kinds of channels and an officer will respond back.""",2020-02-27,2020-02-27,,The policy’s end date is unknown or unreported,Thailand,THA,TH,National,1,,,,Public Awareness Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Thailand,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Ministry/Department of Health,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_XAhFuKLogFF4PdL,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no33_270263.pdf,CoronaNet (original),,2022-06-20,2022-06-20T23:59:59Z
R_3I0hjYCwFapKF87NA,6866973,new_entry,,,"","In Thailand on 7 Mar, The Ministry of Public Health has increased the channels to provide education and advice for the people about COVID-19 on Twitter, Facebook, Line Official, Tik Tok, ""ไทยรู้สู้โควิด"" and Line Official ChatBot 1422 ""Kor-Ror-OK.""",2020-03-07,2020-03-07,,The policy’s end date is unknown or unreported,Thailand,THA,TH,National,1,,,,Public Awareness Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Thailand,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Ministry/Department of Health,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3j73M3HWrBIhT5f,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no43_070363.pdf,CoronaNet (original),,2022-06-20,2022-06-20T23:59:59Z
R_2q9iG9cuXiEJJzuNA,3807772,new_entry,,,"",Thailand's government issued a warning Tuesday (March 31) that April Fool's Day jokes about the Covid-19 (coronavirus) are punishable by a law which carries a sentence of up to five years in prison.,2020-03-31,2020-03-31,2020-04-02,The policy is a one-time measure (e.g. publication of guidelines),Thailand,THA,TH,National,1,,,,Public Awareness Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Thailand,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1OleR4QEBxNxpzg,https://www.thestar.com.my/news/regional/2020/03/31/thailand039s-government-bans-against-april-fool039s-coronavirus-jokes,CoronaNet (original),,2022-06-20,2022-06-20T23:59:59Z
R_1psRY2o8mjzTZJMNA,1920722,new_entry,,,"","In Thailand on 10 Apr, the Ministry of Public Health recommended Songkran festival this year should give love, prayers blessings via online channels, to focus on social distancing and prevent the elderly from infection",2020-04-10,2020-04-10,2020-04-12,The policy is a one-time measure (e.g. publication of guidelines),Thailand,THA,TH,National,1,,,,Public Awareness Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Thailand,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Ministry/Department of Health,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_24q7wdalrqfobEY,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no75_100463.pdf,CoronaNet (original),,2022-06-20,2022-06-20T23:59:59Z
R_2aFBDD6688cgO0eGc,7300772,new_entry,,,"","On 17th Feb in Thailand,Thai cruise passengers will be screened and followed up for 14 days.",2020-02-17,2020-02-17,,The policy’s end date is unknown or unreported,Thailand,THA,TH,National,0,,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",,,,,,"","","","","","","","","","","",,,,"",No,All countries,All countries,,,,,,Citizen Travelers,,Inbound,"Seaports,Cruises,Ferries",Mandatory (Unspecified/Implied),Ministry/Department of Health,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_8wANwKbLoEzkZuF,https://ddc.moph.go.th/viralpneumonia/eng/file/news/news_no24_170263.pdf,CoronaNet (original),,2022-06-20,2022-06-20T23:59:59Z
