record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_1IyHmpABeFhrka0Er,3291877Er,update,,,"","Cambodia closes all schools in the towns of Siem Reap and Phnom Penh as of March 14. UPDATE: The original school closures were first implemented in Siem Reap and then extended to Phnom Penh, the capital city.",2020-03-14,2020-03-14,,The policy’s end date is unknown or unreported,Cambodia,KHM,KH,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Cambodia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1OIynn6o3R4hHVn ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1f0KfqJ068W3TjJ,https://cambodianess.com/article/schools-in-phnom-penh-and-siem-reap-city-close-for-early-summer-vacation ; https://www.thestar.com.my/news/regional/2020/03/14/cambodia-allows-students-in-capital-siem-reap-city-to-take-early-vacation-to-curb-outbreak,CoronaNet (original),,2022-05-16,2022-05-16T23:59:59Z
R_1IyHmpABeFhrka0Es,3291877Es,update,,,"","Cambodia closes all schools in the towns of Siem Reap and Phnom Penh as of March 14. UPDATE: The original school closures were first implemented in Siem Reap and then extended to Phnom Penh, the capital city.",2020-03-14,2020-03-14,,The policy’s end date is unknown or unreported,Cambodia,KHM,KH,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Cambodia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1OIynn6o3R4hHVn ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1f0KfqJ068W3TjJ,https://cambodianess.com/article/schools-in-phnom-penh-and-siem-reap-city-close-for-early-summer-vacation ; https://www.thestar.com.my/news/regional/2020/03/14/cambodia-allows-students-in-capital-siem-reap-city-to-take-early-vacation-to-curb-outbreak,CoronaNet (original),,2022-05-16,2022-05-16T23:59:59Z
R_1IyHmpABeFhrka0Gc,3291877Gc,update,,,"","Cambodia closes all schools in the towns of Siem Reap and Phnom Penh as of March 14. UPDATE: The original school closures were first implemented in Siem Reap and then extended to Phnom Penh, the capital city.",2020-03-14,2020-03-14,,The policy’s end date is unknown or unreported,Cambodia,KHM,KH,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Cambodia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1OIynn6o3R4hHVn ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1f0KfqJ068W3TjJ,https://cambodianess.com/article/schools-in-phnom-penh-and-siem-reap-city-close-for-early-summer-vacation ; https://www.thestar.com.my/news/regional/2020/03/14/cambodia-allows-students-in-capital-siem-reap-city-to-take-early-vacation-to-curb-outbreak,CoronaNet (original),,2022-05-16,2022-05-16T23:59:59Z
R_2rPCep2ILmOP1iCEr,3291877Er,update,,,"","Cambodia closes all educational institutions across the country as of March 16. UPDATE: The school closures were previously implemented in Siem Reap and Phnom Penh, they have been extended to include the whole nation as of March 16",2020-03-16,2020-03-16,,The policy’s end date is unknown or unreported,Cambodia,KHM,KH,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Cambodia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2UXCC2Ehvzljp3T ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1f0KfqJ068W3TjJ,https://www.voacambodia.com/a/cambodia-announces-nationwide-school-closures-covid-response-ramps-up-/5330402.html,CoronaNet (original),,2022-05-16,2022-05-16T23:59:59Z
R_2rPCep2ILmOP1iCEs,3291877Es,update,,,"","Cambodia closes all educational institutions across the country as of March 16. UPDATE: The school closures were previously implemented in Siem Reap and Phnom Penh, they have been extended to include the whole nation as of March 16",2020-03-16,2020-03-16,,The policy’s end date is unknown or unreported,Cambodia,KHM,KH,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Cambodia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2UXCC2Ehvzljp3T ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1f0KfqJ068W3TjJ,https://www.voacambodia.com/a/cambodia-announces-nationwide-school-closures-covid-response-ramps-up-/5330402.html,CoronaNet (original),,2022-05-16,2022-05-16T23:59:59Z
R_2rPCep2ILmOP1iCGc,3291877Gc,update,,,"","Cambodia closes all educational institutions across the country as of March 16. UPDATE: The school closures were previously implemented in Siem Reap and Phnom Penh, they have been extended to include the whole nation as of March 16",2020-03-16,2020-03-16,,The policy’s end date is unknown or unreported,Cambodia,KHM,KH,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Cambodia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2UXCC2Ehvzljp3T ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1f0KfqJ068W3TjJ,https://www.voacambodia.com/a/cambodia-announces-nationwide-school-closures-covid-response-ramps-up-/5330402.html,CoronaNet (original),,2022-05-16,2022-05-16T23:59:59Z
R_2rPCep2ILmOP1iCCf,3291877Cf,update,,,"","Cambodia closes all educational institutions across the country as of March 16. UPDATE: The school closures were previously implemented in Siem Reap and Phnom Penh, they have been extended to include the whole nation as of March 16",2020-03-16,2020-03-16,,The policy’s end date is unknown or unreported,Cambodia,KHM,KH,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Cambodia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2UXCC2Ehvzljp3T ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1f0KfqJ068W3TjJ,https://www.voacambodia.com/a/cambodia-announces-nationwide-school-closures-covid-response-ramps-up-/5330402.html,CoronaNet (original),,2022-05-16,2022-05-16T23:59:59Z
R_3BMPTjecQq1Ef2FEs,3086465Es,new_entry,,,"","The Royal Cambodian Government has agreed in principle for the Ministry of Education, Youth and Sports to reopen 20 “high-safety standard schools” (all international schools) located in Phnom Penh, Siem Reap and Battambang as part of the first phase during August 2020.",2020-07-22,2020-07-22,,The policy’s end date is unknown or unreported,Cambodia,KHM,KH,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools allowed to open with conditions,"Number of people on the school premises are limited (e.g. only 50 people allowed on school premises),Regular cleaning and sanitary procedures applied to classrooms (e.g. classrooms must be aired out after each class),Physical classroom hours or meeting times reduced (e.g. classes only meet in the morning; classes meet every other day),Temperature Check,Other conditions not listed above (please provide detail in the text entry)",Yes,Cambodia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),"Students,Teachers",,,Mandatory (Other; please list other enforcement mechanisms in the text entry),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2e8dDiPfRZXTJwi,https://www.who.int/docs/default-source/wpro---documents/countries/cambodia/covid-19/covid-19-joint-who-moh-sitrep-07.pdf?sfvrsn=5f4583b9_2&download=true ; https://www.b2b-cambodia.com/articles/schools-set-to-re-open-in-cambodia,CoronaNet (original),,2021-03-23,2021-03-23T17:18:03Z
R_3BMPTjecQq1Ef2FGc,3086465Gc,new_entry,,,"","The Royal Cambodian Government has agreed in principle for the Ministry of Education, Youth and Sports to reopen 20 “high-safety standard schools” (all international schools) located in Phnom Penh, Siem Reap and Battambang as part of the first phase during August 2020.",2020-07-22,2020-07-22,,The policy’s end date is unknown or unreported,Cambodia,KHM,KH,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools allowed to open with conditions,"Number of people on the school premises are limited (e.g. only 50 people allowed on school premises),Regular cleaning and sanitary procedures applied to classrooms (e.g. classrooms must be aired out after each class),Physical classroom hours or meeting times reduced (e.g. classes only meet in the morning; classes meet every other day),Temperature Check,Other conditions not listed above (please provide detail in the text entry)",Yes,Cambodia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),"Students,Teachers",,,Mandatory (Other; please list other enforcement mechanisms in the text entry),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2e8dDiPfRZXTJwi,https://www.who.int/docs/default-source/wpro---documents/countries/cambodia/covid-19/covid-19-joint-who-moh-sitrep-07.pdf?sfvrsn=5f4583b9_2&download=true ; https://www.b2b-cambodia.com/articles/schools-set-to-re-open-in-cambodia,CoronaNet (original),,2021-03-23,2021-03-23T17:18:03Z
R_295s5RJvEpSD3RjEr,3291877Er,update,End of Policy,,"","Cambodia is reopening all educational institutions nationwide that will be divided into three phases. It will begin in August 2020 for 20 high safety standards schools in Phnom Penh, Siem Reap, and Battambang. UPDATE: The original policy of school closures since March of 2020 has ended.",2020-07-22,2020-07-22,,,Cambodia,KHM,KH,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Cambodia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_aXnZvTUDE89jR4J ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1i3TYsS5f5OReUp,NA ; https://www.phnompenhpost.com/national/ministry-set-reopen-20-schools-august ; https://cambodianess.com/article/education-ministry-greenlights-reopening-of-20-private-schools,CoronaNet (original),,2021-03-23,2021-03-23T02:45:39Z
