record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_1Cpe71qgpFKBg7HEp,3687210Ep,new_entry,,,"","In Vietnam, as of February 5, 2020, ""61 localities delay school reopening.""",2020-02-05,2020-02-05,2020-02-12,The policy has a clear end date,Vietnam,VNM,VN,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Vietnam,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Provincial/State Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_22mfhvYJeULBgY2,https://en.baochinhphu.vn/ncov-update-61-localities-delay-school-reopening-11137311.htm,OxCGRT,OXCGRT_Vietnam_20200205_school,2023-01-16,2023-01-16T16:50:51Z
R_1Cpe71qgpFKBg7HEq,3687210Eq,new_entry,,,"","In Vietnam, as of February 5, 2020, ""61 localities delay school reopening.""",2020-02-05,2020-02-05,2020-02-12,The policy has a clear end date,Vietnam,VNM,VN,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Vietnam,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Provincial/State Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_22mfhvYJeULBgY2,https://en.baochinhphu.vn/ncov-update-61-localities-delay-school-reopening-11137311.htm,OxCGRT,OXCGRT_Vietnam_20200205_school,2023-01-16,2023-01-16T16:50:51Z
R_1Cpe71qgpFKBg7HGb,3687210Gb,new_entry,,,"","In Vietnam, as of February 5, 2020, ""61 localities delay school reopening.""",2020-02-05,2020-02-05,2020-02-12,The policy has a clear end date,Vietnam,VNM,VN,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Vietnam,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Provincial/State Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_22mfhvYJeULBgY2,https://en.baochinhphu.vn/ncov-update-61-localities-delay-school-reopening-11137311.htm,OxCGRT,OXCGRT_Vietnam_20200205_school,2023-01-16,2023-01-16T16:50:51Z
R_1Cpe71qgpFKBg7HCe,3687210Ce,new_entry,,,"","In Vietnam, as of February 5, 2020, ""61 localities delay school reopening.""",2020-02-05,2020-02-05,2020-02-12,The policy has a clear end date,Vietnam,VNM,VN,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions closed/locked down,"",Yes,Vietnam,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Provincial/State Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_22mfhvYJeULBgY2,https://en.baochinhphu.vn/ncov-update-61-localities-delay-school-reopening-11137311.htm,OxCGRT,OXCGRT_Vietnam_20200205_school,2023-01-16,2023-01-16T16:50:51Z
R_tGR9WA1lEY12rctEp,1039277Ep,new_entry,,,"","On February 7, 2020, 47 out of 63 localities in Vietnam ""further delay school reopening"", and ""schools in the aforesaid localities will resume on February 16"", according to the Ministry of Education and Training.
",2020-02-07,2020-02-07,2020-02-16,The policy has a clear end date,Vietnam,VNM,VN,Provincial,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Vietnam,One or more provinces within one or more countries,,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Ministry/Department of Education,Provincial/State Government,Municipal Government",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_UswIrVFqfIt7e9P,http://news.chinhphu.vn/Home/47-localities-further-delay-school-reopening/20202/38680.vgp,CoronaNet (original),,2021-01-30,2021-01-30T03:33:12Z
R_tGR9WA1lEY12rctEq,1039277Eq,new_entry,,,"","On February 7, 2020, 47 out of 63 localities in Vietnam ""further delay school reopening"", and ""schools in the aforesaid localities will resume on February 16"", according to the Ministry of Education and Training.
",2020-02-07,2020-02-07,2020-02-16,The policy has a clear end date,Vietnam,VNM,VN,Provincial,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Vietnam,One or more provinces within one or more countries,,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Ministry/Department of Education,Provincial/State Government,Municipal Government",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_UswIrVFqfIt7e9P,http://news.chinhphu.vn/Home/47-localities-further-delay-school-reopening/20202/38680.vgp,CoronaNet (original),,2021-01-30,2021-01-30T03:33:12Z
R_tGR9WA1lEY12rctGb,1039277Gb,new_entry,,,"","On February 7, 2020, 47 out of 63 localities in Vietnam ""further delay school reopening"", and ""schools in the aforesaid localities will resume on February 16"", according to the Ministry of Education and Training.
",2020-02-07,2020-02-07,2020-02-16,The policy has a clear end date,Vietnam,VNM,VN,Provincial,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Vietnam,One or more provinces within one or more countries,,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"Ministry/Department of Health,Ministry/Department of Education,Provincial/State Government,Municipal Government",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_UswIrVFqfIt7e9P,http://news.chinhphu.vn/Home/47-localities-further-delay-school-reopening/20202/38680.vgp,CoronaNet (original),,2021-01-30,2021-01-30T03:33:12Z
R_3qkfIOBoS8CkG8dEp,8669627Ep,new_entry,,,"","Vietnam Ministry of Education ordered all 63 provinces and cities for the closure of Schools since 15th February, 2020.",2020-02-01,2020-02-15,,The policy’s end date is unknown or unreported,Vietnam,VNM,VN,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",,Vietnam,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Provincial/State Government,Municipal Government,Police",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2froR7xYTHjMvjw,https://tuoitre.vn/tat-ca-63-tinh-thanh-pho-tiep-tuc-cho-hoc-sinh-nghi-hoc-20200215220129501.htm,CoronaNet (original),,2023-07-22,2023-07-22T12:39:47Z
R_3qkfIOBoS8CkG8dEq,8669627Eq,new_entry,,,"","Vietnam Ministry of Education ordered all 63 provinces and cities for the closure of Schools since 15th February, 2020.",2020-02-01,2020-02-15,,The policy’s end date is unknown or unreported,Vietnam,VNM,VN,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",,Vietnam,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Provincial/State Government,Municipal Government,Police",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2froR7xYTHjMvjw,https://tuoitre.vn/tat-ca-63-tinh-thanh-pho-tiep-tuc-cho-hoc-sinh-nghi-hoc-20200215220129501.htm,CoronaNet (original),,2023-07-22,2023-07-22T12:39:47Z
R_3qkfIOBoS8CkG8dGb,8669627Gb,new_entry,,,"","Vietnam Ministry of Education ordered all 63 provinces and cities for the closure of Schools since 15th February, 2020.",2020-02-01,2020-02-15,,The policy’s end date is unknown or unreported,Vietnam,VNM,VN,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",,Vietnam,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Provincial/State Government,Municipal Government,Police",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2froR7xYTHjMvjw,https://tuoitre.vn/tat-ca-63-tinh-thanh-pho-tiep-tuc-cho-hoc-sinh-nghi-hoc-20200215220129501.htm,CoronaNet (original),,2023-07-22,2023-07-22T12:39:47Z
