record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_1l4Y2qtre1FIWu3Et,7101989Et,new_entry,,,"","On July 18th, the governor of Zacatecas announced that schools would close in the region during the summer.",2020-07-18,2020-07-18,2020-09-01,The policy has a clear end date,Mexico,MEX,MX,Provincial,1,Zacatecas,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Mexico,One or more provinces within one or more countries,,Zacatecas,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Provincial/State Government,69.1015561868514,65.9465833578771,62.5296524625115,99,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1nQ1kdSJTn1TB2B,https://www.zacatecas.gob.mx/acuerdan-reforzar-medidas-preventivas-de-contagios-ante-semaforo-rojo-en-zacatecas/,CoronaNet (original),,2020-08-13,2020-08-13T06:13:07Z
R_1l4Y2qtre1FIWu3Ge,7101989Ge,new_entry,,,"","On July 18th, the governor of Zacatecas announced that schools would close in the region during the summer.",2020-07-18,2020-07-18,2020-09-01,The policy has a clear end date,Mexico,MEX,MX,Provincial,1,Zacatecas,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Mexico,One or more provinces within one or more countries,,Zacatecas,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Provincial/State Government,69.1015561868514,65.9465833578771,62.5296524625115,99,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1nQ1kdSJTn1TB2B,https://www.zacatecas.gob.mx/acuerdan-reforzar-medidas-preventivas-de-contagios-ante-semaforo-rojo-en-zacatecas/,CoronaNet (original),,2020-08-13,2020-08-13T06:13:07Z
R_1l4Y2qtre1FIWu3Cf,7101989Cf,new_entry,,,"","On July 18th, the governor of Zacatecas announced that schools would close in the region during the summer.",2020-07-18,2020-07-18,2020-09-01,The policy has a clear end date,Mexico,MEX,MX,Provincial,1,Zacatecas,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions closed/locked down,"",Yes,Mexico,One or more provinces within one or more countries,,Zacatecas,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Provincial/State Government,69.1015561868514,65.9465833578771,62.5296524625115,99,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1nQ1kdSJTn1TB2B,https://www.zacatecas.gob.mx/acuerdan-reforzar-medidas-preventivas-de-contagios-ante-semaforo-rojo-en-zacatecas/,CoronaNet (original),,2020-08-13,2020-08-13T06:13:07Z
R_1kN4TY3ACOAbdnjEs,9788011Es,new_entry,,,"","On August 3, the Esteban Moctezuma, the education minister, announced that ""Mexican students will be educated in the next academic year through a home-learning program broadcast by major networks such as TV Azteca until a drop in coronavirus infections allows for schools to be reopened."" The start of the academic year in Mexico is August 24 and the end of the school year is July 9, 2021.",2020-08-03,2020-08-24,,The policy’s end date is unknown or unreported,Mexico,MEX,MX,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Mexico,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",69.0528487909558,66.2037954618689,62.6159553713863,100,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3sCLFhuM9nQ9Feh,https://www.reuters.com/article/us-mexico-education-idUSKBN24Z1LZ,CoronaNet (original),,2021-04-01,2021-04-01T18:36:50Z
R_1kN4TY3ACOAbdnjEt,9788011Et,new_entry,,,"","On August 3, the Esteban Moctezuma, the education minister, announced that ""Mexican students will be educated in the next academic year through a home-learning program broadcast by major networks such as TV Azteca until a drop in coronavirus infections allows for schools to be reopened."" The start of the academic year in Mexico is August 24 and the end of the school year is July 9, 2021.",2020-08-03,2020-08-24,,The policy’s end date is unknown or unreported,Mexico,MEX,MX,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Mexico,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",69.0528487909558,66.2037954618689,62.6159553713863,100,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3sCLFhuM9nQ9Feh,https://www.reuters.com/article/us-mexico-education-idUSKBN24Z1LZ,CoronaNet (original),,2021-04-01,2021-04-01T18:36:50Z
R_1kN4TY3ACOAbdnjGe,9788011Ge,new_entry,,,"","On August 3, the Esteban Moctezuma, the education minister, announced that ""Mexican students will be educated in the next academic year through a home-learning program broadcast by major networks such as TV Azteca until a drop in coronavirus infections allows for schools to be reopened."" The start of the academic year in Mexico is August 24 and the end of the school year is July 9, 2021.",2020-08-03,2020-08-24,,The policy’s end date is unknown or unreported,Mexico,MEX,MX,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Mexico,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",69.0528487909558,66.2037954618689,62.6159553713863,100,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3sCLFhuM9nQ9Feh,https://www.reuters.com/article/us-mexico-education-idUSKBN24Z1LZ,CoronaNet (original),,2021-04-01,2021-04-01T18:36:50Z
R_1kN4TY3ACOAbdnjCf,9788011Cf,new_entry,,,"","On August 3, the Esteban Moctezuma, the education minister, announced that ""Mexican students will be educated in the next academic year through a home-learning program broadcast by major networks such as TV Azteca until a drop in coronavirus infections allows for schools to be reopened."" The start of the academic year in Mexico is August 24 and the end of the school year is July 9, 2021.",2020-08-03,2020-08-24,,The policy’s end date is unknown or unreported,Mexico,MEX,MX,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions closed/locked down,"",Yes,Mexico,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",69.0528487909558,66.2037954618689,62.6159553713863,100,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3sCLFhuM9nQ9Feh,https://www.reuters.com/article/us-mexico-education-idUSKBN24Z1LZ,CoronaNet (original),,2021-04-01,2021-04-01T18:36:50Z
R_2rZ7758IABD1MtJEt,3255617Et,new_entry,,,"","Governor José Rosas Aispuro Torres of Durango, Mexico announced on August 24, 2020, a new education project, based on the second stage of Learn at Home, with the challenge of continuing the educational process for 541,000 girls, boys, youth, and 35,000 teachers, in the midst of the COVID-19 health pandemic. During this school year, there will be more than 4,500 television and 600 radio programs produced in indigenous languages ​​so that in the most remote locations, students can take their classes and on some occasions, a teacher will visit.",2020-08-24,2020-08-24,,The policy’s end date is unknown or unreported,Mexico,MEX,MX,Provincial,1,Durango,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Mexico,One or more provinces within one or more countries,,Durango,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),Provincial/State Government,69.0528487909558,66.2037954618689,62.6159553713863,100,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2PiM7nCM1XkIMfl,https://www.durango.gob.mx/arranca-aispuro-ciclo-escolar-virtual-2020-2021/,CoronaNet (original),,2021-08-04,2021-08-04T19:25:50Z
R_2rZ7758IABD1MtJGe,3255617Ge,new_entry,,,"","Governor José Rosas Aispuro Torres of Durango, Mexico announced on August 24, 2020, a new education project, based on the second stage of Learn at Home, with the challenge of continuing the educational process for 541,000 girls, boys, youth, and 35,000 teachers, in the midst of the COVID-19 health pandemic. During this school year, there will be more than 4,500 television and 600 radio programs produced in indigenous languages ​​so that in the most remote locations, students can take their classes and on some occasions, a teacher will visit.",2020-08-24,2020-08-24,,The policy’s end date is unknown or unreported,Mexico,MEX,MX,Provincial,1,Durango,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Mexico,One or more provinces within one or more countries,,Durango,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),Provincial/State Government,69.0528487909558,66.2037954618689,62.6159553713863,100,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2PiM7nCM1XkIMfl,https://www.durango.gob.mx/arranca-aispuro-ciclo-escolar-virtual-2020-2021/,CoronaNet (original),,2021-08-04,2021-08-04T19:25:50Z
R_2tfoATvHrOzNd9gEs,3611413Es,new_entry,,,"","On May 14, 2020, the Secretary of Education and Sports of Chihuahua, Mexico announced that classes will go back in-person at the end of August.",2020-05-14,2020-08-31,2020-09-02,The policy is a one-time measure (e.g. publication of guidelines),Mexico,MEX,MX,Provincial,1,Chihuahua,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities allowed to open with conditions,Regular cleaning and sanitary procedures applied to classrooms (e.g. classrooms must be aired out after each class),Yes,Mexico,One or more provinces within one or more countries,,Chihuahua,,,,All Residents (Citizen Residents + Foreign Residents),Not specified,,,Mandatory (Unspecified/Implied),Provincial/State Government,69.2022766885891,66.0030637719945,62.9493887868199,102,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1MScwphZs5vt74u,http://www.cambio.gob.mx/spip.php?article15613,CoronaNet (original),,2021-09-29,2021-09-29T19:57:07Z
