record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_3qsyoql4IZiQY54Ep,9598640Ep,update,Change of Policy,Strengthening,"","As of March 10 in Vatican City ""the pharmacy and the Annona supermarket remain open, but with restricted entry."" 
At the pharmacy, entrance is limited and shields have been put up to protect employees and shoppers. Similar measures have been put in place at the supermarket. These measures will continue through April 13. UPDATE: The Supermarket and pharmacy were going to have restricted entry until April 3, but will now continue to have restricted entry through April 13.",2020-04-03,2020-04-03,2020-04-14,The policy has a clear end date,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Pharmacies,,"",,,,,,"","","","","","","","","","","",,Essential Businesses,"This type of business  (""Pharmacies"") is allowed to open with conditions","Hygiene and sanitation measures required,Restriction of number of customers",Yes,Vatican,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1KljEsvg0GS42Xz ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_WDQWOIeu8sHe16V,http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/03/10/200310a.html ; https://www.vaticannews.va/it/vaticano/news/2020-03/cov19-un-solo-caso-in-vaticano.html,CoronaNet (original),,2020-06-02,2020-06-02T14:04:18Z
R_27QIKPSeSxS0oj5Gl,9598640Gl,update,Change of Policy,Strengthening,timing of policy strengthening,"As of March 10 in Vatican City ""the pharmacy and the Annona supermarket remain open, but with restricted entry."" 
At the pharmacy, entrance is limited and shields have been put up to protect employees and shoppers. Similar measures have been put in place at the supermarket. ""These measures will remain in force"" through May 3. UPDATE: The supermarket and pharmacy, closed through April 13, will now remain closed through May 3.",2020-04-14,2020-04-14,2020-05-04,The policy has a clear end date,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Supermarkets/grocery stores,,"",,,,,,"","","","","","","","","","","",,Essential Businesses,"This type of business  (""Supermarkets/grocery stores"") is allowed to open with conditions","Hygiene and sanitation measures required,Restriction of number of customers",Yes,Vatican,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1KljEsvg0GS42Xz ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_25uruKefPBaHTcZ,NA ; http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/04/14/200414b.html,CoronaNet (original),,2020-06-02,2020-06-02T14:30:12Z
R_27QIKPSeSxS0oj5Ep,9598640Ep,update,Change of Policy,Strengthening,timing of policy strengthening,"As of March 10 in Vatican City ""the pharmacy and the Annona supermarket remain open, but with restricted entry."" 
At the pharmacy, entrance is limited and shields have been put up to protect employees and shoppers. Similar measures have been put in place at the supermarket. ""These measures will remain in force"" through May 3. UPDATE: The supermarket and pharmacy, closed through April 13, will now remain closed through May 3.",2020-04-14,2020-04-14,2020-05-04,The policy has a clear end date,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Pharmacies,,"",,,,,,"","","","","","","","","","","",,Essential Businesses,"This type of business  (""Pharmacies"") is allowed to open with conditions","Hygiene and sanitation measures required,Restriction of number of customers",Yes,Vatican,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1KljEsvg0GS42Xz ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_25uruKefPBaHTcZ,NA ; http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/04/14/200414b.html,CoronaNet (original),,2020-06-02,2020-06-02T14:30:12Z
R_3EaM7bz1eWQGgHHFe,3281148Fe,update,Change of Policy,Strengthening,timing of policy strengthening,"On March 10, the Vatican announced the closure of the office of ""the Photographic Service of L’Osservatore Romano, which will remain accessible online."" The office will remain closed through May 3. UPDATE: The Service, which is closed through April 13, will now remain closed through May 3.",2020-04-14,2020-04-14,2020-05-04,The policy has a clear end date,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Publishing activities,,"",,,,,,"","","","","","","","","","","",,No information in the policy about whether the business is considered essential or non-essential,"This type of business  (""Publishing activities"") is closed/locked down","",Yes,Vatican,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2roVvXY08oiGE0l ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_33DAVakQi9PsCOp,NA ; http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/04/14/200414b.html,CoronaNet (original),,2020-06-02,2020-06-02T14:38:14Z
R_1er67ajrL6WAm10Gc,5848070Gc,update,Change of Policy,Strengthening,timing of policy strengthening,"Beginning on March 10 the Vatican will close the ""clothing warehouse"" (another English translation might be ""mall""). These stores will remained closed through May 3. UPDATE: The clothing warehouse, closed through April 13, will now be closed through May 3.",2020-04-14,2020-04-14,2020-05-04,The policy has a clear end date,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Retail Businesses,,"",,,,,,"","","","","","","","","","","",,No information in the policy about whether the business is considered essential or non-essential,"This type of business  (""Retail Businesses"") is closed/locked down","",Yes,Vatican,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3HhqZWXEX9MtCsa ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1PRZI3nBu0bmvs8,NA ; http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/04/14/200414b.html,CoronaNet (original),,2020-06-02,2020-06-02T14:40:40Z
R_1er67ajrL6WAm10Gi,5848070Gi,update,Change of Policy,Strengthening,timing of policy strengthening,"Beginning on March 10 the Vatican will close the ""clothing warehouse"" (another English translation might be ""mall""). These stores will remained closed through May 3. UPDATE: The clothing warehouse, closed through April 13, will now be closed through May 3.",2020-04-14,2020-04-14,2020-05-04,The policy has a clear end date,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Shopping Centers,,"",,,,,,"","","","","","","","","","","",,No information in the policy about whether the business is considered essential or non-essential,"This type of business  (""Shopping Centers"") is closed/locked down","",Yes,Vatican,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3HhqZWXEX9MtCsa ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1PRZI3nBu0bmvs8,NA ; http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/04/14/200414b.html,CoronaNet (original),,2020-06-02,2020-06-02T14:40:40Z
R_yF8afoE90fXoLh7Gc,5848070Gc,update,Change of Policy,Relaxing,timing of policy relaxing,"Beginning on March 10 the Vatican will close the ""clothing warehouse"" (another English translation might be ""mall""). These stores were ordered to reopen April 20. UPDATE: Once scheduled to open on May 3, the clothing warehouse instead opened on April 20.",2020-04-20,2020-04-20,2020-05-04,The policy has a clear end date,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Retail Businesses,,"",,,,,,"","","","","","","","","","","",,No information in the policy about whether the business is considered essential or non-essential,"This type of business  (""Retail Businesses"") is closed/locked down","",Yes,Vatican,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3HhqZWXEX9MtCsa ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1g2uJQhFx0uhYfd,NA ; https://www.ilmattino.it/primopiano/vaticano/vaticano_lavoratori_curia_governatorato_fase_2_coronavirus_papa_francesco_dipendenti-5181888.html,CoronaNet (original),,2023-01-13,2023-01-13T23:59:59Z
R_yF8afoE90fXoLh7Gi,5848070Gi,update,Change of Policy,Relaxing,timing of policy relaxing,"Beginning on March 10 the Vatican will close the ""clothing warehouse"" (another English translation might be ""mall""). These stores were ordered to reopen April 20. UPDATE: Once scheduled to open on May 3, the clothing warehouse instead opened on April 20.",2020-04-20,2020-04-20,2020-05-04,The policy has a clear end date,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Businesses,Shopping Centers,,"",,,,,,"","","","","","","","","","","",,No information in the policy about whether the business is considered essential or non-essential,"This type of business  (""Shopping Centers"") is closed/locked down","",Yes,Vatican,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3HhqZWXEX9MtCsa ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1g2uJQhFx0uhYfd,NA ; https://www.ilmattino.it/primopiano/vaticano/vaticano_lavoratori_curia_governatorato_fase_2_coronavirus_papa_francesco_dipendenti-5181888.html,CoronaNet (original),,2023-01-13,2023-01-13T23:59:59Z
R_1FQf0zpmtNEup8qGv,3930124Gv,update,Change of Policy,Strengthening,timing of policy strengthening,"In coordination with the measures launched by the Italian authorities, a number of measures were adopted March 8, 2020 to prevent the spread of COVID-19, to be observed in the Dicasteries and other entities of or related to the Holy See, and in the Governorate of Vatican City State. These measures include the precautionary closure, until 3 April 2020, of the Vatican Museums, the Excavation Office, the Museum of the Pontifical Villas and the museum centres of the Pontifical Basilicas.
These measures will remain in force, unless further indications are given, until 3 April 2020. UPDATE: The Holy See has decided to extend until 13 April inclusive the measures adopted so far to avoid the spread of the coronavirus, in coordination with the provisions issued by the Italian authorities on 1 April 2020.",2020-03-04,2020-03-04,2020-04-13,The policy has a clear end date,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Government Services,Tourist Sites,,"",,,,,,"","","","","","","","","","","",,,,"",,Vatican,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2wblwmdEpl7TWTt ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_yt2F5OPzewfP841,http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/03/08/200308b.html,CoronaNet (original),,2020-08-15,2020-08-15T14:15:40Z
R_1FQf0zpmtNEup8qFc,3930124Fc,update,Change of Policy,Strengthening,timing of policy strengthening,"In coordination with the measures launched by the Italian authorities, a number of measures were adopted March 8, 2020 to prevent the spread of COVID-19, to be observed in the Dicasteries and other entities of or related to the Holy See, and in the Governorate of Vatican City State. These measures include the precautionary closure, until 3 April 2020, of the Vatican Museums, the Excavation Office, the Museum of the Pontifical Villas and the museum centres of the Pontifical Basilicas.
These measures will remain in force, unless further indications are given, until 3 April 2020. UPDATE: The Holy See has decided to extend until 13 April inclusive the measures adopted so far to avoid the spread of the coronavirus, in coordination with the provisions issued by the Italian authorities on 1 April 2020.",2020-03-04,2020-03-04,2020-04-13,The policy has a clear end date,Vatican,VAT,VA,National,1,,,,Restriction and Regulation of Government Services,Public museums/galleries,,"",,,,,,"","","","","","","","","","","",,,,"",,Vatican,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2wblwmdEpl7TWTt ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_yt2F5OPzewfP841,http://press.vatican.va/content/salastampa/en/bollettino/pubblico/2020/03/08/200308b.html,CoronaNet (original),,2020-08-15,2020-08-15T14:15:40Z
