record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date
R_3rN9bHIOjvTLpajDy,330495Dy,new_entry,original,,,"St. Vincent & the Grenadines, ""Schools across Saint  Vincent the Grenadines will close one week ahead of the normal Easter vacation as at the end of the school day on Friday, 20th March, 2020.""",2020-03-16,2020-03-20,2020-03-27,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Saint Vincent and the Grenadines,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",,,,,http://www.gov.vc/index.php/media-center/1215-schools-across-st-vincent-and-the-grenadines-to-close-one-week-early,2020-04-01,2020-04-01T17:09:30Z
R_3rN9bHIOjvTLpajEa,330495Ea,new_entry,original,,,"St. Vincent & the Grenadines, ""Schools across Saint  Vincent the Grenadines will close one week ahead of the normal Easter vacation as at the end of the school day on Friday, 20th March, 2020.""",2020-03-16,2020-03-20,2020-03-27,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Saint Vincent and the Grenadines,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",,,,,http://www.gov.vc/index.php/media-center/1215-schools-across-st-vincent-and-the-grenadines-to-close-one-week-early,2020-04-01,2020-04-01T17:09:30Z
R_3rN9bHIOjvTLpajFj,330495Fj,new_entry,original,,,"St. Vincent & the Grenadines, ""Schools across Saint  Vincent the Grenadines will close one week ahead of the normal Easter vacation as at the end of the school day on Friday, 20th March, 2020.""",2020-03-16,2020-03-20,2020-03-27,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Saint Vincent and the Grenadines,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",,,,,http://www.gov.vc/index.php/media-center/1215-schools-across-st-vincent-and-the-grenadines-to-close-one-week-early,2020-04-01,2020-04-01T17:09:30Z
R_1loYiB8H6dOkxTdCe,330495Ce,update,original,,,"St. Vincent & the Grenadines: ""UWI Open Campus Will Close From Monday April 6th Until Further Notice"" UPDATE: Before it was all schools closed. Now also the university is closed",2020-04-03,2020-04-06,,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Saint Vincent and the Grenadines,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://news784.com/local-news/uwi-open-campus-will-close-from-monday-april-6th-until-further-notice/,2020-04-07,2020-04-07T06:19:43Z
R_27CDa22cHT4WUy5Ce,330495Ce,update,original,,,"Saint Vincent & the Grenadines (04.07.2020): Schools in SVG will not reopen on the scheduled date of Tuesday 14th April 2020. We will reasess the situation in two weeks time ."" UPDATE: Before schools have been closed until April 14th, not it is prolonged for 2 more weeks",2020-04-07,2020-04-14,2020-04-28,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Saint Vincent and the Grenadines,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://news784.com/local-news/update-delayed-reopening-of-schools-in-svg-due-to-covid-19-pandemic/ ; https://news784.com/local-news/schools-across-svg-will-remain-closed-for-two-more-weeks/,2020-04-09,2020-04-09T07:41:55Z
R_2VxwI4yPpXBatV9Ce,330495Ce,update,original,,,"Saint Vincent & the Grenadines (04.16.2020 till 04.21.2020): ""The re-opening of schools which should have taken place earlier this week on Tuesday was postponed.

The situation would be reviewed on April 21st and a proposed date for the resumption of classes will be advanced, this according to Minister Of Health Luke Browne in his daily update on COVID-19."" UPDATE: Schools remain closed. Decision will be reviewed 04.21.2020",2020-04-16,2020-04-16,2020-04-21,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Saint Vincent and the Grenadines,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://news784.com/local-news/re-opening-of-schools-in-svg-to-be-reviewed-on-april-21st/,2020-04-17,2020-04-17T10:25:19Z
R_3EJQZdOh6stgl8QCe,330495Ce,update,original,,Strengthening,"St. Vincent & the Grenadines: ""Based on that review we decided to suspend the reopening for another two weeks so that we can put things in place to ensure the safest possible environment for our students and teachers."" UPDATE: Prolonged for 2 weeks",2020-04-21,2020-04-21,,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Saint Vincent and the Grenadines,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,https://news784.com/local-news/statement-by-minister-of-education-on-continued-closure-of-schools-in-svg/,2020-04-22,2020-04-22T07:44:47Z
R_1CKmfOCQhDt3S8xCe,330495Ce,update,original,Change of Policy,Strengthening,"St. Vincent & the Grenadines, ""Schools across Saint  Vincent the Grenadines will close one week ahead of the normal Easter vacation as at the end of the school day on Friday, 20th March, 2020.""

05.11.2020: Schools remain closed. The Ministry of Education, National Reconciliation and Information will continue to strengthen  its  eLearning  modalities  to  provide  home-based  learning  for  thousands of students UPDATE: Schools stay closed until further notice
",2020-04-24,2020-04-24,,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Saint Vincent and the Grenadines,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,NA ; http://www.gov.vc/images/pdf_documents/Press_Release_Ministry_of_Education_To_Strengthen_Its_E-Learning_Modalities_To_Provide_Home-based_Learning.pdf ; https://en.unesco.org/fieldoffice/santiago/covid-19-education-alc/monitoring,2020-05-11,2020-05-11T12:17:46Z
R_ANVsR0txLsvlPeVCe,330495Ce,update,original,Change of Policy,Relaxing,"St. Vincent & the Grenadines, ""Schools throughout the Country are being prepared for the phased reopening. The two main areas of focus are Sanitization and Physical distancing."" (05.20.2020) UPDATE: Reopening of schools is planned, date not uncertain",2020-05-19,2020-05-19,,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Saint Vincent and the Grenadines,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,NA ; https://news784.com/local-news/schools-throughout-svg-are-being-prepared-for-a-phased-reopening/,2020-05-20,2020-05-20T07:04:52Z
R_0TyPe4hS3QfJphDCe,330495Ce,update,original,Change of Policy,Relaxing,"St. Vincent & the Grenadines, ""Schools across Saint  Vincent the Grenadines will close one week ahead of the normal Easter vacation as at the end of the school day on Friday, 20th March, 2020.""

05.16.2020: ""The Ministry of Education, National Reconciliation and Information wishes to inform all parents, guardians, teachers, students and other stakeholders that school will be reopened on May 25, 2020 for all students writing external examinations.  The school day will commence at 9:30 am and conclude at 2:30 pm. On-line teaching continues for all other students."" UPDATE: School reopen for students writing external examinations",2020-05-15,2020-05-25,,Saint Vincent and the Grenadines,VCT,VC,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Saint Vincent and the Grenadines,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),,,,,NA ; https://news784.com/local-news/reopening-of-school-for-selected-students/,2020-05-16,2020-05-16T07:02:22Z
