record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_1drTQAK9LHee3sUEs,9460502Es,update,Change of Policy,Strengthening,timing of policy strengthening,"The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.
Update: The Minister of National Education and Civic Promotion said on June 9 that it will take until September 15th for an effective resumption of courses for middle classes. Last week, the authorities announced a resumption of courses for exam classes from 25 June 2020. UPDATE: Schools were closed until further notice in March. On June 11 it became official that courses of the middle class will not return to school before september 15. Last week, the authorities announced a resumption of courses for exam classes from 25 June 2020.",2020-03-19,2020-03-19,2020-09-15,The policy has a clear end date,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",,Chad,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,36.8908795584497,32.0852728363811,27.2835498628974,12,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3qQJJzNA9b1KkHm ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2uDSzGYVXg9hVs5,NA ; https://www.alwihdainfo.com/Tchad-les-cours-ne-reprendront-qu-en-septembre-pour-les-classes-intermediaires_a88761.html,CoronaNet (original),,2020-06-11,2020-06-11T12:46:55Z
R_1drTQAK9LHee3sUEt,9460502Et,update,Change of Policy,Strengthening,timing of policy strengthening,"The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.
Update: The Minister of National Education and Civic Promotion said on June 9 that it will take until September 15th for an effective resumption of courses for middle classes. Last week, the authorities announced a resumption of courses for exam classes from 25 June 2020. UPDATE: Schools were closed until further notice in March. On June 11 it became official that courses of the middle class will not return to school before september 15. Last week, the authorities announced a resumption of courses for exam classes from 25 June 2020.",2020-03-19,2020-03-19,2020-09-15,The policy has a clear end date,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",,Chad,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,36.8908795584497,32.0852728363811,27.2835498628974,12,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3qQJJzNA9b1KkHm ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2uDSzGYVXg9hVs5,NA ; https://www.alwihdainfo.com/Tchad-les-cours-ne-reprendront-qu-en-septembre-pour-les-classes-intermediaires_a88761.html,CoronaNet (original),,2020-06-11,2020-06-11T12:46:55Z
R_1drTQAK9LHee3sUGe,9460502Ge,update,Change of Policy,Strengthening,timing of policy strengthening,"The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.
Update: The Minister of National Education and Civic Promotion said on June 9 that it will take until September 15th for an effective resumption of courses for middle classes. Last week, the authorities announced a resumption of courses for exam classes from 25 June 2020. UPDATE: Schools were closed until further notice in March. On June 11 it became official that courses of the middle class will not return to school before september 15. Last week, the authorities announced a resumption of courses for exam classes from 25 June 2020.",2020-03-19,2020-03-19,2020-09-15,The policy has a clear end date,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",,Chad,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,36.8908795584497,32.0852728363811,27.2835498628974,12,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3qQJJzNA9b1KkHm ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2uDSzGYVXg9hVs5,NA ; https://www.alwihdainfo.com/Tchad-les-cours-ne-reprendront-qu-en-septembre-pour-les-classes-intermediaires_a88761.html,CoronaNet (original),,2020-06-11,2020-06-11T12:46:55Z
R_1drTQAK9LHee3sUCf,9460502Cf,update,Change of Policy,Strengthening,timing of policy strengthening,"The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.
Update: The Minister of National Education and Civic Promotion said on June 9 that it will take until September 15th for an effective resumption of courses for middle classes. Last week, the authorities announced a resumption of courses for exam classes from 25 June 2020. UPDATE: Schools were closed until further notice in March. On June 11 it became official that courses of the middle class will not return to school before september 15. Last week, the authorities announced a resumption of courses for exam classes from 25 June 2020.",2020-03-19,2020-03-19,2020-09-15,The policy has a clear end date,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,,"",,Chad,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,36.8908795584497,32.0852728363811,27.2835498628974,12,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3qQJJzNA9b1KkHm ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2uDSzGYVXg9hVs5,NA ; https://www.alwihdainfo.com/Tchad-les-cours-ne-reprendront-qu-en-septembre-pour-les-classes-intermediaires_a88761.html,CoronaNet (original),,2020-06-11,2020-06-11T12:46:55Z
R_1PXKVyCQEh4kVHaEs,9460502Es,new_entry,,,"",The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.,2020-03-19,2020-03-20,,The policy’s end date is unknown or unreported,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",,Chad,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,37.6996652582291,33.413224843186,28.6750768783666,12,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3qQJJzNA9b1KkHm,https://tchadinfos.com/politique/coronavirus-le-tchad-suspend-les-cours-dans-les-ecoles-et-universites/,CoronaNet (original),,2021-07-14,2021-07-14T16:33:56Z
R_1PXKVyCQEh4kVHaEt,9460502Et,new_entry,,,"",The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.,2020-03-19,2020-03-20,,The policy’s end date is unknown or unreported,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",,Chad,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,37.6996652582291,33.413224843186,28.6750768783666,12,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3qQJJzNA9b1KkHm,https://tchadinfos.com/politique/coronavirus-le-tchad-suspend-les-cours-dans-les-ecoles-et-universites/,CoronaNet (original),,2021-07-14,2021-07-14T16:33:56Z
R_1PXKVyCQEh4kVHaGe,9460502Ge,new_entry,,,"",The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.,2020-03-19,2020-03-20,,The policy’s end date is unknown or unreported,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",,Chad,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,37.6996652582291,33.413224843186,28.6750768783666,12,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3qQJJzNA9b1KkHm,https://tchadinfos.com/politique/coronavirus-le-tchad-suspend-les-cours-dans-les-ecoles-et-universites/,CoronaNet (original),,2021-07-14,2021-07-14T16:33:56Z
R_1PXKVyCQEh4kVHaCf,9460502Cf,new_entry,,,"",The Chadian Ministers of Higher Education are enforcing a closing of all Schools and uiversities (places of education) after March 20.,2020-03-19,2020-03-20,,The policy’s end date is unknown or unreported,Chad,TCD,TD,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,,"",,Chad,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,37.6996652582291,33.413224843186,28.6750768783666,12,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3qQJJzNA9b1KkHm,https://tchadinfos.com/politique/coronavirus-le-tchad-suspend-les-cours-dans-les-ecoles-et-universites/,CoronaNet (original),,2021-07-14,2021-07-14T16:33:56Z
R_2EGimND1apqEeaKEs,206348Es,new_entry,,,"","On May 20, 2020 The Chadian President announces that places of education will be closed.",2020-05-18,2020-05-20,,The policy’s end date is unknown or unreported,Chad,TCD,TD,Provincial,1,N'Djamena,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",Yes,Chad,One or more provinces within one or more countries,,N'Djamena,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Ministry/Department of Education,67.1962057885363,63.970585791219,60.6475762218721,61,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_AFCGHHqLZbKPKFz ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1pomoKc0tsZK1pu,N/A,CoronaNet (original),,2021-07-01,2021-07-01T10:52:14Z
R_2EGimND1apqEeaKEt,206348Et,new_entry,,,"","On May 20, 2020 The Chadian President announces that places of education will be closed.",2020-05-18,2020-05-20,,The policy’s end date is unknown or unreported,Chad,TCD,TD,Provincial,1,N'Djamena,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Chad,One or more provinces within one or more countries,,N'Djamena,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),Ministry/Department of Education,67.1962057885363,63.970585791219,60.6475762218721,61,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_AFCGHHqLZbKPKFz ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1pomoKc0tsZK1pu,N/A,CoronaNet (original),,2021-07-01,2021-07-01T10:52:14Z
