record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_9TrPNAkIkGxWaKBEr,9392912Er,update,Change of Policy,Strengthening,timing of policy strengthening,"Iraq is closing all educational institutions from Feb. 27 until March 7. UPDATE: The updated school closure policy was until March 28, it has been extended until April 11. UPDATE: The updated school closure policy was until March 28, it has been extended until April 11.",2020-03-26,2020-03-26,2020-04-11,The policy has a clear end date,Iraq,IRQ,IQ,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Iraq,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",77.3651027741835,74.699999879671,71.7453993225499,123,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_tL399CEOhSru74t,https://www.kurdistan24.net/en/news/0f6aafdd-e34c-455b-a9ee-bce2e2c7bed3,CoronaNet (original),,2020-11-09,2020-11-09T14:48:21Z
R_9TrPNAkIkGxWaKBEs,9392912Es,update,Change of Policy,Strengthening,timing of policy strengthening,"Iraq is closing all educational institutions from Feb. 27 until March 7. UPDATE: The updated school closure policy was until March 28, it has been extended until April 11. UPDATE: The updated school closure policy was until March 28, it has been extended until April 11.",2020-03-26,2020-03-26,2020-04-11,The policy has a clear end date,Iraq,IRQ,IQ,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Iraq,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",77.3651027741835,74.699999879671,71.7453993225499,123,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_tL399CEOhSru74t,https://www.kurdistan24.net/en/news/0f6aafdd-e34c-455b-a9ee-bce2e2c7bed3,CoronaNet (original),,2020-11-09,2020-11-09T14:48:21Z
R_9TrPNAkIkGxWaKBGc,9392912Gc,update,Change of Policy,Strengthening,timing of policy strengthening,"Iraq is closing all educational institutions from Feb. 27 until March 7. UPDATE: The updated school closure policy was until March 28, it has been extended until April 11. UPDATE: The updated school closure policy was until March 28, it has been extended until April 11.",2020-03-26,2020-03-26,2020-04-11,The policy has a clear end date,Iraq,IRQ,IQ,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Iraq,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",77.3651027741835,74.699999879671,71.7453993225499,123,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_tL399CEOhSru74t,https://www.kurdistan24.net/en/news/0f6aafdd-e34c-455b-a9ee-bce2e2c7bed3,CoronaNet (original),,2020-11-09,2020-11-09T14:48:21Z
R_9TrPNAkIkGxWaKBCf,9392912Cf,update,Change of Policy,Strengthening,timing of policy strengthening,"Iraq is closing all educational institutions from Feb. 27 until March 7. UPDATE: The updated school closure policy was until March 28, it has been extended until April 11. UPDATE: The updated school closure policy was until March 28, it has been extended until April 11.",2020-03-26,2020-03-26,2020-04-11,The policy has a clear end date,Iraq,IRQ,IQ,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Iraq,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",77.3651027741835,74.699999879671,71.7453993225499,123,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_tL399CEOhSru74t,https://www.kurdistan24.net/en/news/0f6aafdd-e34c-455b-a9ee-bce2e2c7bed3,CoronaNet (original),,2020-11-09,2020-11-09T14:48:21Z
R_32QIUAQAhMGHD4jEr,9392912Er,update,Change of Policy,Strengthening,timing of policy strengthening,"Iraq is closing all educational institutions from Feb. 27 until March 7. UPDATE: The closure of schools was set to last until April 11, it has been extended again until April 18. UPDATE: The closure of schools was set to last until April 11, it has been extended again until April 18.",2020-04-07,2020-04-07,2020-04-18,The policy has a clear end date,Iraq,IRQ,IQ,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Iraq,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",77.889180295303,74.8414893469431,71.808573006493,110,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_xtnRkqP1RvlBBbH,https://www.garda.com/crisis24/news-alerts/330316/iraq-nationwide-restrictions-extended-through-april-18-update-20,CoronaNet (original),,2020-11-09,2020-11-09T14:48:21Z
R_32QIUAQAhMGHD4jEs,9392912Es,update,Change of Policy,Strengthening,timing of policy strengthening,"Iraq is closing all educational institutions from Feb. 27 until March 7. UPDATE: The closure of schools was set to last until April 11, it has been extended again until April 18. UPDATE: The closure of schools was set to last until April 11, it has been extended again until April 18.",2020-04-07,2020-04-07,2020-04-18,The policy has a clear end date,Iraq,IRQ,IQ,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Iraq,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",77.889180295303,74.8414893469431,71.808573006493,110,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_xtnRkqP1RvlBBbH,https://www.garda.com/crisis24/news-alerts/330316/iraq-nationwide-restrictions-extended-through-april-18-update-20,CoronaNet (original),,2020-11-09,2020-11-09T14:48:21Z
R_32QIUAQAhMGHD4jGc,9392912Gc,update,Change of Policy,Strengthening,timing of policy strengthening,"Iraq is closing all educational institutions from Feb. 27 until March 7. UPDATE: The closure of schools was set to last until April 11, it has been extended again until April 18. UPDATE: The closure of schools was set to last until April 11, it has been extended again until April 18.",2020-04-07,2020-04-07,2020-04-18,The policy has a clear end date,Iraq,IRQ,IQ,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Iraq,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",77.889180295303,74.8414893469431,71.808573006493,110,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_xtnRkqP1RvlBBbH,https://www.garda.com/crisis24/news-alerts/330316/iraq-nationwide-restrictions-extended-through-april-18-update-20,CoronaNet (original),,2020-11-09,2020-11-09T14:48:21Z
R_32QIUAQAhMGHD4jCf,9392912Cf,update,Change of Policy,Strengthening,timing of policy strengthening,"Iraq is closing all educational institutions from Feb. 27 until March 7. UPDATE: The closure of schools was set to last until April 11, it has been extended again until April 18. UPDATE: The closure of schools was set to last until April 11, it has been extended again until April 18.",2020-04-07,2020-04-07,2020-04-18,The policy has a clear end date,Iraq,IRQ,IQ,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Iraq,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",77.889180295303,74.8414893469431,71.808573006493,110,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_xtnRkqP1RvlBBbH,https://www.garda.com/crisis24/news-alerts/330316/iraq-nationwide-restrictions-extended-through-april-18-update-20,CoronaNet (original),,2020-11-09,2020-11-09T14:48:21Z
R_2VaM7d6QEU3gcu2Er,9392912Er,update,Change of Policy,Strengthening,timing of policy strengthening,Iraq is closing all educational institutions from Feb. 27 until March 7. UPDATE: The closure of schools has been extended until May 22. UPDATE: The closure of schools has been extended until May 22.,2020-04-19,2020-04-19,2020-05-22,The policy has a clear end date,Iraq,IRQ,IQ,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Iraq,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",75.5625256406866,72.8417226290085,69.6739853832626,91,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1jODv9VLwTtsiaR,https://gds.gov.iq/covid-19-iraq-announces-changes-to-curfew-other-restrictions/,CoronaNet (original),,2020-11-09,2020-11-09T14:48:21Z
R_2VaM7d6QEU3gcu2Es,9392912Es,update,Change of Policy,Strengthening,timing of policy strengthening,Iraq is closing all educational institutions from Feb. 27 until March 7. UPDATE: The closure of schools has been extended until May 22. UPDATE: The closure of schools has been extended until May 22.,2020-04-19,2020-04-19,2020-05-22,The policy has a clear end date,Iraq,IRQ,IQ,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Iraq,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",75.5625256406866,72.8417226290085,69.6739853832626,91,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1jODv9VLwTtsiaR,https://gds.gov.iq/covid-19-iraq-announces-changes-to-curfew-other-restrictions/,CoronaNet (original),,2020-11-09,2020-11-09T14:48:21Z
