record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,pdf_link,link,collab,collab_id,date_updated,recorded_date
R_6A3HM3GiEtQE4RXAh,7498689,new_entry,,,"","On December 15, 2020, the head of the government of Cabo Verde announced that vaccination within the country will begin during the first quarter of 2021.",2020-12-15,2021-01-01,2021-03-31,The policy has a clear end date,Cape Verde,CPV,CV,National,0,,,,COVID-19 Vaccines,Administering of the vaccine (i.e. giving people the vaccine shot),,Unspecified Vaccines,This distribution policy is not about mixing and matching of different vaccines.,,,Mass vaccinations (e.g. first-come first serve),,Vaccine is free for the individual,National government entity,All medical institutions allowed to administer vaccines,"","","","","","","",100,,,,"",Yes,Cabo Verde,"One or more countries, but not all countries",,,,,,,No special population targeted,,,Voluntary/Recommended but No Penalties,National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2tnxggG2TtATxtG,https://web.archive.org/web/20210105002753/https://www.noticiasaominuto.com/mundo/1647208/cabo-verde-inicia-vacinacao-no-primeiro-trimestre-diz-primeiro-ministro,OxCGRT,OXCGRT_Cape Verde_20201215_vax,2022-04-22,2022-04-22T03:15:38Z
R_XvOMbL8oVK8tqBbFc,8984412,new_entry,,,"","On February 11, 2021, the Board of the World Bank announced that Cabo Verde will be the first African country to receive a funding of five million US dollars for 400000 vaccines.",2021-02-11,2021-02-11,,The policy has an imprecise natural end date (e.g. masks will be distributed until they run out),Cape Verde,CPV,CV,National,0,,,,COVID-19 Vaccines,Purchase of COVID-19 vaccines,,Unspecified Vaccines,,,Regular order of vaccines,,,"","","",5,millions,usd,0,400,thousands,doses,0,,,,"",Yes,Cabo Verde,"One or more countries, but not all countries",,,,,,,No special population targeted,,,Voluntary/Recommended but No Penalties,National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1OweKIwZrfJs5Vq,https://web.archive.org/web/20210215195400/https://covid19.cv/cabo-verde-e-o-primeiro-pais-em-africa-financiado-pelo-banco-mundial-para-aquisicao-de-vacinas-da-covid-19/,OxCGRT,OXCGRT_Cape Verde_20210211_vax,2022-04-22,2022-04-22T03:25:14Z
R_1oF2d466ueOqDYsDf,1001549,new_entry,,,"","As announced by the Prime Minister of Cabo Verde on May 15, 2020, the obligation of home collection will be exercised, and people are allowed to go to work or purchase essential goods and services until 9:30 pm.",2020-05-15,2020-05-15,,The policy’s end date is unknown or unreported,Cape Verde,CPV,CV,Provincial,1,Praia,,,Curfew,No the curfew times are always the same regardless of the day of the week,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Cabo Verde,One or more provinces within one or more countries,,Praia,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1i3y5Xk2mipYwps,https://www.governo.cv/primeiro-ministro-diz-que-se-justifica-o-prolongamento-do-estado-de-emergencia-em-santiago/,ACAPS,ACAPS_10944,2023-07-24,2023-07-24T15:26:26Z
R_4UtH2Ag5xRIoeFHNA,7898159,new_entry,,,"","Effective March 28, 2020 the Government of Cabo Verde has declared a “State of Emergency” that will remain in place through April 17. The state of emergency will allow the government to enforce social-isolation and social-distancing measures more strictly and oblige non-essential businesses to close.",2020-03-28,2020-03-28,2020-04-17,The policy has a clear end date,Cape Verde,CPV,CV,National,1,,,,Declaration of Emergency,,,"",,,,,,"","","","","","","","","","","",,,,"",,Cabo Verde,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2TN2KUsfx0X6cv3,https://cv.usembassy.gov/covid-19-information/,CoronaNet (original),,2020-04-04,2020-04-04T11:43:36Z
R_3PiZtlxCuNI7qO5NA,8761244,new_entry,,,"","Republic of Cabo Verde - República de Cabo Verde
- Cabo Verde is and island country

-March 28, 2020: The Government of Cabo Verde has declared a ""State of Emergency"" that will remain in place through April 17. The state of emergency will allow the government to enforce social - isolation and social - distancing measures more strictly and oblige non-essential businesses to close. 
",2020-03-28,2020-03-28,2020-04-17,The policy has a clear end date,Cape Verde,CPV,CV,National,1,,,,Declaration of Emergency,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Cabo Verde,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1H0hpritacF9Mw0,'-	https://cv.usembassy.gov/covid-19-information/ ; '-	https://www.larepublica.co/especial-covid-19/cabo-verde ; '-	https://caboverdeairlines.com/faqcovid19/ ; '-	http://spanish.xinhuanet.com/2020-03/20/c_138899126.htm ; '-	http://spanish.xinhuanet.com/2020-03/20/c_138899126.htm ; '-	http://www.africafundacion.org/spip.php?article37082,CoronaNet (original),,2021-11-30,2021-11-30T11:16:44Z
R_yl1h6fYVdiAr2uZNA,7898159,update,End of Policy,,"","Effective March 28, 2020 the Government of Cabo Verde has declared a “State of Emergency” that will remain in place through April 17. The state of emergency will allow the government to enforce social-isolation and social-distancing measures more strictly and oblige non-essential businesses to close. UPDATE: The national state of emergency has ended at a national level on April 16th.",2020-03-28,2020-03-28,2020-04-16,The policy has a clear end date,Cape Verde,CPV,CV,National,1,,,,Declaration of Emergency,,,"",,,,,,"","","","","","","","","","","",,,,"",,Cabo Verde,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2TN2KUsfx0X6cv3 ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_zUOdF4N3kp9F4Ih,NA ; https://cv.usembassy.gov/alert-u-s-embassy-praia-cabo-verde/,CoronaNet (original),,2020-05-30,2020-05-30T00:08:39Z
R_1JEGCHFVy8dlHa3NA,3984993,new_entry,,,"","On April 16, the Government of Cabo Verde extended the State of Emergency for the islands of Boa Vista, Santiago, and Sao Vicente until May 2, 2020.  The State of Emergency was extended for the islands of Santo Antão, São Nicolau, Sal, Maio, Fogo, and Brava until April 26, 2020.

",2020-04-16,2020-04-16,2020-04-26,The policy has a clear end date,Cape Verde,CPV,CV,National,1,,,,Declaration of Emergency,,,"",,,,,,"","","","","","","","","","","",It's a declaration of emergency at the national level targeted at specific subnational units. I can't select this on the original Declaration of Emergency category.,,,"",No,Cabo Verde,One or more geographical or administrative units (other than provincial or city level units) within one or more countries,,,,,Santo Antão; São Nicolau; Sal; Maio; Fogo; Brava,All Residents (Citizen Residents +Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_37Ct990OdjGYy5j,https://cv.usembassy.gov/alert-u-s-embassy-praia-cabo-verde/,CoronaNet (original),,2020-12-02,2020-12-02T13:02:52Z
R_3hiq3VxbAndvgB5Gq,4852234,new_entry,,,"","The Cape Verdean Government has suspended all air connections from Italy for a period of three weeks, until March 20, but which may be extended.",2020-03-02,2020-03-02,2020-03-20,The policy has a clear end date,Cape Verde,CPV,CV,National,0,,,,External Border Restrictions,Total border crossing ban,,"",,,,,,"","","","","","","","","","","",,,,"",No,Italy,"One or more countries, but not all countries",,,,,,All Travelers (Citizen Travelers + Foreign Travelers ),,Inbound,Flights,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_8vRJ2HCnz4w7niN,https://jornaleconomico.sapo.pt/en/news/covid-19-suspected-case-in-cape-verde-was-in-portugal-553737,CoronaNet (original),,2020-04-04,2020-04-04T12:20:34Z
R_3ltBoscThOcqyEADq,4812641,new_entry,,,"","Cabo Verde Airlines temporarily suspended its flights from Cabo Verde to Washington due to significantly-reduced customer demand prompted by global health concerns related to COVID-19. The suspension is  set from  March 8 to May 31, 2020",2020-03-06,2020-03-08,2020-05-31,The policy has a clear end date,Cape Verde,CPV,CV,National,0,,,,External Border Restrictions,Other External Border Restriction,,"",,,,,,"","","","","","","","","","","",,,,"",No,United States,One or more cities within one or more countries,,Washington,Washington,,,All Travelers (Citizen Travelers + Foreign Travelers ),No special population targeted,Outbound,Flights,Mandatory (Unspecified/Implied),Other (Please specify in the text box),https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1SoEjf8gPOsfcHv,https://caboverdeairlines.com/covid19-flightsuspension/,ACAPS,ACAPS_2331,2023-07-22,2023-07-22T20:52:40Z
R_3EhRmYvYb4cj932Gq,4852234,update,Change of Policy,Strengthening,timing of policy strengthening,"The Cape Verdean Government has suspended all air connections from Italy for a period of three weeks, until March 20, but which may be extended. UPDATE: The flights from Italy were suspended until March 20.
March 13:The deadline is extended to April 30, 2020 banning all flights from Italy
to Cape Verde.",2020-03-13,2020-03-13,2020-04-30,The policy has a clear end date,Cape Verde,CPV,CV,National,0,,,,External Border Restrictions,Total border crossing ban,,"",,,,,,"","","","","","","","","","","",,,,"",No,Italy,"One or more countries, but not all countries",,,,,,All Travelers (Citizen Travelers + Foreign Travelers ),,Inbound,Flights,Mandatory (Unspecified/Implied),National Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_8vRJ2HCnz4w7niN ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1diRORni2EFNtKn,NA ; https://covid19.cv/wp-content/uploads/2020/04/BO-30-RES-45_RES-46_RES-47-2020.pdf,OxCGRT,OXCGRT_Cape Verde_20200313_extmvt,2023-07-21,2023-07-21T21:21:49Z
