record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,collab,collab_id,date_updated,recorded_date,confirmed_cases,deaths,recovered,new_tests,total_tests,total_tests_per_thousand,tests_units,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,Rank_FP,Score_FP,muni_IDC,dispersive_IDC,constraining_IDC,sfi_SFI,ti_cpi_TI,pop_WDI_PW,gdp_WDI_PW,growth_WDI_PW,lnpop_WDI_PW,lngdp_WDI_PW,disap_FA,polpris_FA,latentmean_FA,transparencyindex_HR,EmigrantStock_EMS
R_1ob8YuwYCwKCIh7Es,5267433Es,new_entry,,,"","On 17th March 2020, Somalia government announced that schools and universities would be closed for 15 days effective from 19th March.",2020-03-17,2020-03-19,2020-04-02,The policy has a clear end date,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",,Somalia,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_5B94sirU0fJf0kx,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Somalia,CoronaNet (original),,2020-04-03,2020-04-03T04:25:29Z,1,0,0,,,,,,,,,163,55.4,0,-0.452010333538055,-2.48131966590881,20,9,14589119,9339368581.56369,6.11665583724729,16.4957865348513,22.957504483215,1,0,-1.55378963507618,-6.67581885954938,40990
R_1ob8YuwYCwKCIh7Et,5267433Et,new_entry,,,"","On 17th March 2020, Somalia government announced that schools and universities would be closed for 15 days effective from 19th March.",2020-03-17,2020-03-19,2020-04-02,The policy has a clear end date,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",,Somalia,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_5B94sirU0fJf0kx,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Somalia,CoronaNet (original),,2020-04-03,2020-04-03T04:25:29Z,1,0,0,,,,,,,,,163,55.4,0,-0.452010333538055,-2.48131966590881,20,9,14589119,9339368581.56369,6.11665583724729,16.4957865348513,22.957504483215,1,0,-1.55378963507618,-6.67581885954938,40990
R_1ob8YuwYCwKCIh7Ge,5267433Ge,new_entry,,,"","On 17th March 2020, Somalia government announced that schools and universities would be closed for 15 days effective from 19th March.",2020-03-17,2020-03-19,2020-04-02,The policy has a clear end date,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",,Somalia,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_5B94sirU0fJf0kx,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Somalia,CoronaNet (original),,2020-04-03,2020-04-03T04:25:29Z,1,0,0,,,,,,,,,163,55.4,0,-0.452010333538055,-2.48131966590881,20,9,14589119,9339368581.56369,6.11665583724729,16.4957865348513,22.957504483215,1,0,-1.55378963507618,-6.67581885954938,40990
R_1ob8YuwYCwKCIh7Cf,5267433Cf,new_entry,,,"","On 17th March 2020, Somalia government announced that schools and universities would be closed for 15 days effective from 19th March.",2020-03-17,2020-03-19,2020-04-02,The policy has a clear end date,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions closed/locked down,"",,Somalia,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_5B94sirU0fJf0kx,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Somalia,CoronaNet (original),,2020-04-03,2020-04-03T04:25:29Z,1,0,0,,,,,,,,,163,55.4,0,-0.452010333538055,-2.48131966590881,20,9,14589119,9339368581.56369,6.11665583724729,16.4957865348513,22.957504483215,1,0,-1.55378963507618,-6.67581885954938,40990
R_2rjzTvPgr57An00Es,5267433Es,update,End of Policy,,"",The Somalian government announced that schools and universities would resume on August 15. UPDATE: The closure of schools and universities announced on 17th March 2020 will end. The Government has announced that schools and universities would resume on 15 August.,2020-07-31,2020-08-15,,,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",,Somalia,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_5B94sirU0fJf0kx ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2xWUVpPkw1WQDIQ,NA ; https://www.bbc.com/news/topics/cnx753jejqwt/somalia,CoronaNet (original),,2020-08-01,2020-08-01T16:54:04Z,3250,93,2268,,,,,,,,,163,55.4,0,-0.452010333538055,-2.48131966590881,20,9,14589119,9339368581.56369,6.11665583724729,16.4957865348513,22.957504483215,1,0,-1.55378963507618,-6.67581885954938,40990
R_2rjzTvPgr57An00Et,5267433Et,update,End of Policy,,"",The Somalian government announced that schools and universities would resume on August 15. UPDATE: The closure of schools and universities announced on 17th March 2020 will end. The Government has announced that schools and universities would resume on 15 August.,2020-07-31,2020-08-15,,,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",,Somalia,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_5B94sirU0fJf0kx ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2xWUVpPkw1WQDIQ,NA ; https://www.bbc.com/news/topics/cnx753jejqwt/somalia,CoronaNet (original),,2020-08-01,2020-08-01T16:54:04Z,3250,93,2268,,,,,,,,,163,55.4,0,-0.452010333538055,-2.48131966590881,20,9,14589119,9339368581.56369,6.11665583724729,16.4957865348513,22.957504483215,1,0,-1.55378963507618,-6.67581885954938,40990
R_2rjzTvPgr57An00Ge,5267433Ge,update,End of Policy,,"",The Somalian government announced that schools and universities would resume on August 15. UPDATE: The closure of schools and universities announced on 17th March 2020 will end. The Government has announced that schools and universities would resume on 15 August.,2020-07-31,2020-08-15,,,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",,Somalia,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_5B94sirU0fJf0kx ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2xWUVpPkw1WQDIQ,NA ; https://www.bbc.com/news/topics/cnx753jejqwt/somalia,CoronaNet (original),,2020-08-01,2020-08-01T16:54:04Z,3250,93,2268,,,,,,,,,163,55.4,0,-0.452010333538055,-2.48131966590881,20,9,14589119,9339368581.56369,6.11665583724729,16.4957865348513,22.957504483215,1,0,-1.55378963507618,-6.67581885954938,40990
R_2rjzTvPgr57An00Cf,5267433Cf,update,End of Policy,,"",The Somalian government announced that schools and universities would resume on August 15. UPDATE: The closure of schools and universities announced on 17th March 2020 will end. The Government has announced that schools and universities would resume on 15 August.,2020-07-31,2020-08-15,,,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,,"",,Somalia,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_5B94sirU0fJf0kx ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2xWUVpPkw1WQDIQ,NA ; https://www.bbc.com/news/topics/cnx753jejqwt/somalia,CoronaNet (original),,2020-08-01,2020-08-01T16:54:04Z,3250,93,2268,,,,,,,,,163,55.4,0,-0.452010333538055,-2.48131966590881,20,9,14589119,9339368581.56369,6.11665583724729,16.4957865348513,22.957504483215,1,0,-1.55378963507618,-6.67581885954938,40990
R_2doNlgaSwuKyw8TEt,7850584Et,new_entry,,,"","February 17th, 2021:
The Somalian government ordered schools and universities to be closed again on Wednesday, February 17th, 2021.
",2021-02-17,2021-02-17,,The policy’s end date is unknown or unreported,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",Yes,Somalia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_8H9v5DgUz3nkvUR,https://www.aa.com.tr/en/africa/somalia-bans-public-gatherings-as-virus-cases-rise/2148435,CoronaNet (original),,2021-06-24,2021-06-24T23:10:40Z,5500,172,3750,,,,,,,,,163,55.4,0,-0.452010333538055,-2.48131966590881,20,9,14589119,9339368581.56369,6.11665583724729,16.4957865348513,22.957504483215,1,0,-1.55378963507618,-6.67581885954938,40990
R_2doNlgaSwuKyw8TGe,7850584Ge,new_entry,,,"","February 17th, 2021:
The Somalian government ordered schools and universities to be closed again on Wednesday, February 17th, 2021.
",2021-02-17,2021-02-17,,The policy’s end date is unknown or unreported,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Somalia,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),National Government,,,,,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_8H9v5DgUz3nkvUR,https://www.aa.com.tr/en/africa/somalia-bans-public-gatherings-as-virus-cases-rise/2148435,CoronaNet (original),,2021-06-24,2021-06-24T23:10:40Z,5500,172,3750,,,,,,,,,163,55.4,0,-0.452010333538055,-2.48131966590881,20,9,14589119,9339368581.56369,6.11665583724729,16.4957865348513,22.957504483215,1,0,-1.55378963507618,-6.67581885954938,40990
