record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,pdf_link,link,collab,collab_id,date_updated,recorded_date,confirmed_cases,deaths,recovered,new_tests,total_tests,total_tests_per_thousand,tests_units,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,Rank_FP,Score_FP,muni_IDC,dispersive_IDC,constraining_IDC,sfi_SFI,ti_cpi_TI,pop_WDI_PW,gdp_WDI_PW,growth_WDI_PW,lnpop_WDI_PW,lngdp_WDI_PW,disap_FA,polpris_FA,latentmean_FA,transparencyindex_HR,EmigrantStock_EMS
R_269XVGsLnuqmRICNA,3621127,new_entry,,,"","In Oman on April 28, Al-Buraimi disinformation campaign: Al-Buraimi denies rumours on resuming industrial activity",2020-04-28,2020-04-28,2020-04-30,The policy is a one-time measure (e.g. publication of guidelines),Oman,OMN,OM,Municipal,1,Al Buraimi,,,Anti-Disinformation Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Oman,One or more cities within one or more countries,,Al Buraimi,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,Municipal Government,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2EaAqOI4GLC0aFW,https://timesofoman.com/article/3014304/oman/coronavirus-municipality-in-oman-denies-rumours-on-resuming-industrial-activity,CoronaNet (original),,2022-12-12,2022-12-12T23:59:59Z,2131,10,364,,,,,,,,,135,43.4,0,-0.824784338474274,-1.49370527267456,5,44,4665935,74967750325.0975,0.266797805327585,15.355798800905,25.0403238623427,2,2,2.77816332794951,-0.639609228789709,1856226
R_3kuLioIDMQzfeOmNA,1442847,new_entry,,,"",Government of Oman dispels rumors about the Royal Hospital's Intensive Care Unit being full on May 12.,2020-05-12,2020-05-12,2020-05-14,The policy is a one-time measure (e.g. publication of guidelines),Oman,OMN,OM,National,1,,,,Anti-Disinformation Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Oman,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,"National Government,Ministry/Department of Health",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2wH6nBIqfnbzwIU,https://timesofoman.com/article/3014806/oman/government/coronavirus-government-says-no-truth-to-hospital-related-rumours-in-oman,CoronaNet (original),,2022-12-12,2022-12-12T23:59:59Z,3721,17,1250,,,,,,,,,135,43.4,0,-0.824784338474274,-1.49370527267456,5,44,4665935,74967750325.0975,0.266797805327585,15.355798800905,25.0403238623427,2,2,2.77816332794951,-0.639609228789709,1856226
R_3iRc4XcxtYISsS4NA,1323464,new_entry,,,"",Oman government (Government Communications Centre) denies rumors of side effects to COVID-19 tests.,2020-05-13,2020-05-13,2020-05-15,The policy is a one-time measure (e.g. publication of guidelines),Oman,OMN,OM,National,1,,,,Anti-Disinformation Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Oman,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Voluntary/Recommended but No Penalties,"National Government,Other (Please specify in the text box)",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3hbh0UJ4Z1bd8Gk,https://timesofoman.com/article/3014853/oman/government-quashes-rumours-of-side-effects-from-covid-19-tests,CoronaNet (original),,2022-12-12,2022-12-12T23:59:59Z,4019,17,1289,,,,,,,,,135,43.4,0,-0.824784338474274,-1.49370527267456,5,44,4665935,74967750325.0975,0.266797805327585,15.355798800905,25.0403238623427,2,2,2.77816332794951,-0.639609228789709,1856226
R_2rjRQmPZZpDq6g3NA,7820740,new_entry,,,"",ROP warns against ads frauding that they treat COVID-19 in Oman on June 15,2020-06-15,2020-06-15,2020-06-17,The policy is a one-time measure (e.g. publication of guidelines),Oman,OMN,OM,National,1,,,,Anti-Disinformation Measures,,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Oman,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Voluntary/Recommended but No Penalties,"Police,New (COVID-19 specific) Task Force,Other (Please specify in the text box)",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2ZZUAOXOIGgerm2,https://timesofoman.com/article/3016002/oman/covid-19-rop-warns-against-fraudulent-ads,CoronaNet (original),,2022-12-12,2022-12-12T23:59:59Z,24524,108,9533,,,,,,,,,135,43.4,0,-0.824784338474274,-1.49370527267456,5,44,4665935,74967750325.0975,0.266797805327585,15.355798800905,25.0403238623427,2,2,2.77816332794951,-0.639609228789709,1856226
R_1jTfpwUaEywfDQuEr,4738362Er,new_entry,,,"","From March 15, 2020 Oman suspends schools, universities.",2020-03-14,2020-03-15,,The policy’s end date is unknown or unreported,Oman,OMN,OM,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Oman,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2zM8QN6gzLVLnL5,https://www.omanobserver.om/oman-suspends-schools-universities-from-sunday/,CoronaNet (original),,2022-12-12,2022-12-12T23:59:59Z,22,0,9,,,,,,,,,135,43.4,0,-0.824784338474274,-1.49370527267456,5,44,4665935,74967750325.0975,0.266797805327585,15.355798800905,25.0403238623427,2,2,2.77816332794951,-0.639609228789709,1856226
R_1jTfpwUaEywfDQuGc,4738362Gc,new_entry,,,"","From March 15, 2020 Oman suspends schools, universities.",2020-03-14,2020-03-15,,The policy’s end date is unknown or unreported,Oman,OMN,OM,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Oman,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2zM8QN6gzLVLnL5,https://www.omanobserver.om/oman-suspends-schools-universities-from-sunday/,CoronaNet (original),,2022-12-12,2022-12-12T23:59:59Z,22,0,9,,,,,,,,,135,43.4,0,-0.824784338474274,-1.49370527267456,5,44,4665935,74967750325.0975,0.266797805327585,15.355798800905,25.0403238623427,2,2,2.77816332794951,-0.639609228789709,1856226
R_1jTfpwUaEywfDQuCf,4738362Cf,new_entry,,,"","From March 15, 2020 Oman suspends schools, universities.",2020-03-14,2020-03-15,,The policy’s end date is unknown or unreported,Oman,OMN,OM,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Oman,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2zM8QN6gzLVLnL5,https://www.omanobserver.om/oman-suspends-schools-universities-from-sunday/,CoronaNet (original),,2022-12-12,2022-12-12T23:59:59Z,22,0,9,,,,,,,,,135,43.4,0,-0.824784338474274,-1.49370527267456,5,44,4665935,74967750325.0975,0.266797805327585,15.355798800905,25.0403238623427,2,2,2.77816332794951,-0.639609228789709,1856226
R_2VOQSK74T8qrbw1Eq,2535692Eq,new_entry,,,"",Oman ends school year early on May 7.,2020-05-05,2020-05-07,2020-08-08,The policy has a clear end date,Oman,OMN,OM,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,,"",,Oman,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2953eTtQxKVrfyZ,https://wam.ae/en/details/1395302840873,CoronaNet (original),,2020-08-18,2020-08-18T22:18:02Z,2958,15,980,,,,,,,,,135,43.4,0,-0.824784338474274,-1.49370527267456,5,44,4665935,74967750325.0975,0.266797805327585,15.355798800905,25.0403238623427,2,2,2.77816332794951,-0.639609228789709,1856226
R_2VOQSK74T8qrbw1Er,2535692Er,new_entry,,,"",Oman ends school year early on May 7.,2020-05-05,2020-05-07,2020-08-08,The policy has a clear end date,Oman,OMN,OM,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,,"",,Oman,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2953eTtQxKVrfyZ,https://wam.ae/en/details/1395302840873,CoronaNet (original),,2020-08-18,2020-08-18T22:18:02Z,2958,15,980,,,,,,,,,135,43.4,0,-0.824784338474274,-1.49370527267456,5,44,4665935,74967750325.0975,0.266797805327585,15.355798800905,25.0403238623427,2,2,2.77816332794951,-0.639609228789709,1856226
R_2VOQSK74T8qrbw1Gc,2535692Gc,new_entry,,,"",Oman ends school year early on May 7.,2020-05-05,2020-05-07,2020-08-08,The policy has a clear end date,Oman,OMN,OM,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,,"",,Oman,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2953eTtQxKVrfyZ,https://wam.ae/en/details/1395302840873,CoronaNet (original),,2020-08-18,2020-08-18T22:18:02Z,2958,15,980,,,,,,,,,135,43.4,0,-0.824784338474274,-1.49370527267456,5,44,4665935,74967750325.0975,0.266797805327585,15.355798800905,25.0403238623427,2,2,2.77816332794951,-0.639609228789709,1856226
