record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,collab,collab_id,date_updated,recorded_date,confirmed_cases,deaths,recovered,new_tests,total_tests,total_tests_per_thousand,tests_units,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,Rank_FP,Score_FP,muni_IDC,dispersive_IDC,constraining_IDC,sfi_SFI,ti_cpi_TI,pop_WDI_PW,gdp_WDI_PW,growth_WDI_PW,lnpop_WDI_PW,lngdp_WDI_PW,disap_FA,polpris_FA,latentmean_FA,transparencyindex_HR,EmigrantStock_EMS
R_2rC3XN7t6ZmUfWsGb,2426089Gb,new_entry,,,"","In order to support learning from home during the pandemic, the government of Peru announced on April 16th, 2020 that educational materials, school meals, hygiene kits and other necessary materials have been and will continue to be distributed at the corresponding educational levels. This is especially mainly for schools in areas of greater poverty and less connectivity/accessibility.",2020-04-16,2020-04-16,,The policy’s end date is unknown or unreported,Peru,PER,PE,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",Yes,Peru,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Education",79.2862473537645,75.7024899575013,72.2809712709518,112,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3EWpxLy9a8sR1ut,https://busquedas.elperuano.pe/normaslegales/decreto-supremo-que-modifica-el-articulo-4-del-decreto-supre-decreto-supremo-n-072-2020-pcm-1865590-6/,CoronaNet (original),,2021-06-16,2021-06-16T18:20:16Z,12491,1333,6120,,121468,3.603,,,,,,90,30.9,1,0.199364259839058,-0.607978701591492,6,37,31444297,198548455312.494,2.51883544233135,17.2637281892144,26.014299014652,2,1,0.578433350307843,1.89891635937656,154774
R_2yjE6JHWr609fsVEq,1515481Eq,update,Change of Policy,,"","On March 12, the Peruvian government suspends face-to-face courses in all schools (public and private) with a duration until March 30. 
On April 1, the measure is extended until May 4.
On April 18, the measure is extended indefinitely. UPDATE: The original class suspension was set to last until May 4, it has been extended indefinitely.",2020-03-12,2020-04-18,,,Peru,PER,PE,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,"",,,,,,"","","","","","","","","","","",,,Preschool or childcare facilities closed/locked down,"",,Peru,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Military,Provincial/State Government,Municipal Government,Police",79.3039734601709,75.7735949145896,71.9682192983012,114,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3ISPV766o21qKM0 ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1rqwOJvyrDMtsnZ,https://gestion.pe/peru/covid-19-minedu-colegios-privados-deben-presentar-plan-de-recuperacion-escolar-noticia/,CoronaNet (original),,2021-01-17,2021-01-17T19:44:08Z,14420,1628,6684,,135895,4.031,,,,,,90,30.9,1,0.199364259839058,-0.607978701591492,6,37,31444297,198548455312.494,2.51883544233135,17.2637281892144,26.014299014652,2,1,0.578433350307843,1.89891635937656,154774
R_2yjE6JHWr609fsVEr,1515481Er,update,Change of Policy,,"","On March 12, the Peruvian government suspends face-to-face courses in all schools (public and private) with a duration until March 30. 
On April 1, the measure is extended until May 4.
On April 18, the measure is extended indefinitely. UPDATE: The original class suspension was set to last until May 4, it has been extended indefinitely.",2020-03-12,2020-04-18,,,Peru,PER,PE,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,"",,,,,,"","","","","","","","","","","",,,Primary Schools closed/locked down,"",,Peru,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Military,Provincial/State Government,Municipal Government,Police",79.3039734601709,75.7735949145896,71.9682192983012,114,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3ISPV766o21qKM0 ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1rqwOJvyrDMtsnZ,https://gestion.pe/peru/covid-19-minedu-colegios-privados-deben-presentar-plan-de-recuperacion-escolar-noticia/,CoronaNet (original),,2021-01-17,2021-01-17T19:44:08Z,14420,1628,6684,,135895,4.031,,,,,,90,30.9,1,0.199364259839058,-0.607978701591492,6,37,31444297,198548455312.494,2.51883544233135,17.2637281892144,26.014299014652,2,1,0.578433350307843,1.89891635937656,154774
R_2yjE6JHWr609fsVGb,1515481Gb,update,Change of Policy,,"","On March 12, the Peruvian government suspends face-to-face courses in all schools (public and private) with a duration until March 30. 
On April 1, the measure is extended until May 4.
On April 18, the measure is extended indefinitely. UPDATE: The original class suspension was set to last until May 4, it has been extended indefinitely.",2020-03-12,2020-04-18,,,Peru,PER,PE,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,"",,,,,,"","","","","","","","","","","",,,Secondary Schools closed/locked down,"",,Peru,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,Mandatory (Unspecified/Implied),"National Government,Military,Provincial/State Government,Municipal Government,Police",79.3039734601709,75.7735949145896,71.9682192983012,114,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3ISPV766o21qKM0 ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1rqwOJvyrDMtsnZ,https://gestion.pe/peru/covid-19-minedu-colegios-privados-deben-presentar-plan-de-recuperacion-escolar-noticia/,CoronaNet (original),,2021-01-17,2021-01-17T19:44:08Z,14420,1628,6684,,135895,4.031,,,,,,90,30.9,1,0.199364259839058,-0.607978701591492,6,37,31444297,198548455312.494,2.51883544233135,17.2637281892144,26.014299014652,2,1,0.578433350307843,1.89891635937656,154774
R_1OSSO3SR4YyDXFPCf,488631Cf,update,Change of Policy,Strengthening,timing of policy strengthening,"On 12th March 2020, the Ministry of Education of Peru suspended or postponed the beginning of all face-to-face lessons on universities, technical-productive institutes, and higher education centres, both public and private, until 29th March 2020, allowing schools to begin lessons on 30th March 2020.
On 31st March 2020, it was officially extended until 3rd May 2020.
On 3rd May 2020, it was extended until the end of the national and sanitary state of emergency (until further notice).

 UPDATE: The restriction of face-to-face lessons on universities and higher education institutions was originally set to last until March 30th. It was then extended until May 3rd. Finally, it has been extended indefinitely (until the end of the state of national and sanitary emergency). UPDATE: The restriction of face-to-face lessons on universities and higher education institutions was originally set to last until March 30th. It was then extended until May 3rd. Finally, it has been extended indefinitely (until the end of the state of national and sanitary emergency).",2020-03-12,2020-05-04,,,Peru,PER,PE,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,"",,,,,,"","","","","","","","","","","",,,Higher education institutions closed/locked down,"",Yes,Peru,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),Other population not specifed above,,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",84.0045060257984,81.4035087410618,78.5667814638832,131,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_0psck3qk5zCXHCF ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_Bz7AWR31nDKIBkB,NA ; https://cdn.www.gob.pe/uploads/document/file/671513/RESOLUCION_VICE_MINISTERIAL-00095-2020-MINEDU.pdf ; Ministerio de Educación del Perú ; Resolución Viceministerial N° 095-2020-MINEDU,CoronaNet (original),,2021-01-17,2021-01-17T19:44:08Z,47372,6442,14427,,389309,11.547,,,,,,90,30.9,1,0.199364259839058,-0.607978701591492,6,37,31444297,198548455312.494,2.51883544233135,17.2637281892144,26.014299014652,2,1,0.578433350307843,1.89891635937656,154774
R_sMtj0XnjyPuiB3PNA,5704920,new_entry,,,"","On March 15 2020, the Peruvian governement announced the measure of ""obligatory social immobilization"" (night-time curfew) from 6pm to 5am starting on March 16, 2020 and lasting for with 15 days. 
",2020-03-15,2020-03-16,2020-03-30,The policy has a clear end date,Peru,PER,PE,National,1,,,,Curfew,,,"",,,,,,"","","","","","","","","","","",,,,"",,Peru,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines,Mandatory with Exceptions (Please list exceptions in the text entry)","Military,Police",68.1837159742281,64.8801589116955,61.5498800743383,131,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3iU1LIYjD7lQfi3,https://cdn.www.gob.pe/uploads/document/file/566448/DS044-PCM_1864948-2.pdf,CoronaNet (original),,2020-04-03,2020-04-03T09:11:20Z,86,5,0,,,,,,,,,90,30.9,1,0.199364259839058,-0.607978701591492,6,37,31444297,198548455312.494,2.51883544233135,17.2637281892144,26.014299014652,2,1,0.578433350307843,1.89891635937656,154774
R_skdA85334teC0ZrDf,5850906,new_entry,,,"","The government of Peru has declared a mandatory social curfew during the extension of the state of emergency starting March 31st, 2020 to April 12th, 2020 all days from 8:00 pm to 5:00 am the next day.",2020-03-27,2020-03-31,2020-04-12,The policy has a clear end date,Peru,PER,PE,National,1,,,,Curfew,No the curfew times are always the same regardless of the day of the week,,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Peru,"One or more countries, but not all countries",,,,,,All Residents (Citizen Residents + Foreign Residents),No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Military,Police",78.6878830724434,75.6929021479358,72.539081215933,124,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2feRrf10Jzyy8X6,https://busquedas.elperuano.pe/normaslegales/prorroga-del-estado-de-emergencia-nacional-declarado-mediant-decreto-supremo-no-051-2020-pcm-1865180-2/,CoronaNet (original),,2021-05-08,2021-05-08T11:23:25Z,1065,138,394,,,,,,,,,90,30.9,1,0.199364259839058,-0.607978701591492,6,37,31444297,198548455312.494,2.51883544233135,17.2637281892144,26.014299014652,2,1,0.578433350307843,1.89891635937656,154774
R_3KPagFaOwlPZChbNA,1748374,new_entry,,,"","On April 2nd, 2020, the Peruvian government introduces a further, gender-differentiating restriction on mobility and circulation: men are allowed to leave their home on Monday, Wednesday and Friday, women on Tuesday, Thursday and Saturday. Sunday no circulation at all is permitted. The measure applies as from April 3rd until April 12th.",2020-04-02,2020-04-03,2020-04-12,The policy has a clear end date,Peru,PER,PE,National,1,,,,Curfew,,,"",,,,,,"","","","","","","","","","","",,,,"",,Peru,,,,,,,All (Travelers + Residents),Other population not specifed above,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Military,Police",78.823610374229,75.7583026809826,72.5535790588659,119,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2v6a7cF7y4UktnI,https://www.gob.pe/institucion/pcm/normas-legales/466151-057-2020-pcm,CoronaNet (original),,2021-09-08,2021-09-08T18:03:53Z,1595,209,537,,,,,,,,,90,30.9,1,0.199364259839058,-0.607978701591492,6,37,31444297,198548455312.494,2.51883544233135,17.2637281892144,26.014299014652,2,1,0.578433350307843,1.89891635937656,154774
R_1PTw5CUcOeRDeNMNA,1748374,update,End of Policy,,"","On April 2, the Peruvian government introduces a further, gender-differentiating restriction on mobility and circulation: men are allowed to leave their home on Monday, Wednesday and Friday, women on Tuesday, Thursday and Saturday. Sunday no circulation at all is permitted. The measure applies from April 3 until April 12.
It was cancelled on April 10 due to ""lack of efficiency"". UPDATE: The original exit restriction per gender was cancelled on April 10.",2020-04-02,2020-04-03,2020-04-10,The policy has a clear end date,Peru,PER,PE,National,1,,,,Curfew,,,"",,,,,,"","","","","","","","","","","",,,,"",,Peru,,,,,,,All (Travelers + Residents),Other population not specifed above,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Military,Police",78.823610374229,75.7583026809826,72.5535790588659,119,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2v6a7cF7y4UktnI ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_pB2nd48wbHr0K6R,NA ; https://elcomercio.pe/lima/sucesos/coronavirus-peru-ya-no-habra-dias-de-salida-diferenciados-para-hombres-y-mujeres-estado-de-emergencia-nndc-noticia/,CoronaNet (original),,2020-08-10,2020-08-10T17:17:41Z,1595,209,537,,,,,,,,,90,30.9,1,0.199364259839058,-0.607978701591492,6,37,31444297,198548455312.494,2.51883544233135,17.2637281892144,26.014299014652,2,1,0.578433350307843,1.89891635937656,154774
R_wRFRLuGr5KP42hXNA,9211762,new_entry,,,"","On 6th April, Peru declares a special curfew for Easter Thursday and Friday.",2020-04-06,2020-04-09,2020-04-10,The policy has a clear end date,Peru,PER,PE,National,1,,,,Curfew,,,"",,,,,,"","","","","","","","","","","",,,,"",,Peru,,,,,,,All Residents (Citizen Residents + Foreign Residents),,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Military,Police",78.9102167378452,75.6953656401663,72.43139163217,113,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_QoHqIutVsHKbgLD,https://busquedas.elperuano.pe/normaslegales/decreto-supremo-que-modifica-el-articulo-3-del-decreto-supre-decreto-supremo-no-061-2020-pcm-1865425-2/,CoronaNet (original),,2020-04-13,2020-04-13T14:07:47Z,5256,569,1438,,48465,1.437,,,,,,90,30.9,1,0.199364259839058,-0.607978701591492,6,37,31444297,198548455312.494,2.51883544233135,17.2637281892144,26.014299014652,2,1,0.578433350307843,1.89891635937656,154774
