record_id,policy_id,entry_type,update_type,update_level,update_level_var,description,date_announced,date_start,date_end,date_end_spec,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_new_admin_coop,type_vac_cat,type_vac_mix,type_vac_reg,type_vac_purchase,type_vac_group,type_vac_group_rank,type_vac_who_pays,type_vac_dist_admin,type_vac_loc,type_vac_cost_num,type_vac_cost_scale,type_vac_cost_unit,type_vac_cost_gov_perc,type_vac_amt_num,type_vac_amt_scale,type_vac_amt_unit,type_vac_amt_gov_perc,type_text,institution_cat,institution_status,institution_conditions,target_init_same,target_country,target_geog_level,target_region,target_province,target_city,target_intl_org,target_other,target_who_what,target_who_gen,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,pdf_link,link,collab,collab_id,date_updated,recorded_date,confirmed_cases,deaths,recovered,new_tests,total_tests,total_tests_per_thousand,tests_units,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,Rank_FP,Score_FP,muni_IDC,dispersive_IDC,constraining_IDC,sfi_SFI,ti_cpi_TI,pop_WDI_PW,gdp_WDI_PW,growth_WDI_PW,lnpop_WDI_PW,lngdp_WDI_PW,disap_FA,polpris_FA,latentmean_FA,transparencyindex_HR,EmigrantStock_EMS
R_3CBCLrqyViVU6AEGd,8751956,new_entry,,,"",Quarantine for travelers from high-risk countries. returning residents who have visited the epicenter of the pandemic are automatically quarantined and tested.,2020-03-05,2020-03-05,2020-03-12,The policy has a clear end date,Zimbabwe,ZWE,ZW,National,0,,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,,No special population targeted,,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",31.0638603704955,25.2806170964015,20.5819249413749,58,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_6gUq1Aag76LIA5H,https://www.myzimbabwe.co.zw/news/61021-mnangagwa-bans-govt-workers-from-travelling-abroad-urges-zimbabweans-to-minimise-travelling.html,CDC_ITF,CDC-ITF-ZW-00017_1,2022-07-29,2022-07-29T15:51:44Z,0,0,0,,,,,,,,,126,40.9,1,-0.824784338474274,0.0198479853570461,17,22,14236745,17985583509.3756,4.70403534833559,16.4713368563587,23.6128363577921,0,0,-1.12583147261787,-0.858696425813871,400482
R_3HjJHWOrk8zE33eGd,3219108,new_entry,,,"",Travelers from countries with local transmission advised to self-quarantine for 21 days,2020-03-06,2020-03-06,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,0,,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,,No special population targeted,,,Voluntary/Recommended but No Penalties,Ministry/Department of Health,31.4402934158542,26.1065562947833,21.6719202803515,56,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2xL6SbHHfTsPPZx,https://www.dropbox.com/s/a8zfpwgfnxl7o9o/1520_quar_iso.jpg?dl=1,John Hopkins HIT-COVID dataset,JHU_1520_quar_travel,2022-07-29,2022-07-29T17:21:48Z,0,0,0,,,,,,,,,126,40.9,1,-0.824784338474274,0.0198479853570461,17,22,14236745,17985583509.3756,4.70403534833559,16.4713368563587,23.6128363577921,0,0,-1.12583147261787,-0.858696425813871,400482
R_A6fOBqxgeyu8XbbGd,401601,new_entry,,,"",Travelers with signs and symptoms suggestive of COVID 19 will be referred immediately to designated isolation centers for further clinical examination and assistance.,2020-03-06,2020-03-06,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,0,,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,,No special population targeted,,,Mandatory (Unspecified/Implied),Ministry/Department of Health,31.4402934158542,26.1065562947833,21.6719202803515,56,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_1eDh7aBeilLDoOM,https://www.dropbox.com/s/a8zfpwgfnxl7o9o/1520_quar_iso.jpg?dl=1,John Hopkins HIT-COVID dataset,JHU_1520_iso_suspect,2022-07-29,2022-07-29T17:26:23Z,0,0,0,,,,,,,,,126,40.9,1,-0.824784338474274,0.0198479853570461,17,22,14236745,17985583509.3756,4.70403534833559,16.4713368563587,23.6128363577921,0,0,-1.12583147261787,-0.858696425813871,400482
R_2wyq6kCKxBoYTRIGd,1948050,new_entry,,,"","On March 05, 2020 it is decided that all individuals traveling Zimbabwe from a country with local transmission of coronavirus are advised to self-quarantine for 21 days.",2020-03-11,2020-03-11,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,0,,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",,,,,,"","","","","","","","","","","",,,,"",No,All countries,All countries,,,,,,All Travelers (Citizen Travelers + Foreign Travelers ),No special population targeted,,All kinds of transport,Voluntary/Recommended but No Penalties,National Government,35.584084041801,31.2683841416153,27.4109396228975,46,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2PzfHYiWqESbmuQ,https://zw.usembassy.gov/health-alert-u-s-embassy-harare-zimbabwe/,John Hopkins HIT-COVID dataset,"JHU_6387_screening_air,6387_screening_land,6387_screening_sea",2023-01-06,2023-01-06T16:53:17Z,0,0,0,,,,,,,,,126,40.9,1,-0.824784338474274,0.0198479853570461,17,22,14236745,17985583509.3756,4.70403534833559,16.4713368563587,23.6128363577921,0,0,-1.12583147261787,-0.858696425813871,400482
R_12Qm4TAdEUoXdCUGd,5543875,new_entry,,,"","Any individual or group of individuals in Zimbabwe confirmed to be infected with Covid-19 must be quarantined for a period of up to 14 days, as of March 23. Quarantine must take place within their homes, in a hospital, or in another place of isolation.",2020-03-23,2020-03-23,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,0,,,,Quarantine,Self-Quarantine (i.e. quarantine at home),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,,,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","National Government,Police",57.9817111722878,54.5993850941761,51.3592195758094,46,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3HSaPN3BZHJ5VZu,http://www.veritaszim.net/sites/veritas_d/files/SI%202020-077%20Public%20Health%20%28COVID-19%20Prevention%2C%20Containment%20and%20Treatment%29%20Regulations%2C%202020.pdf,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z,3,1,0,,,,,,,,,126,40.9,1,-0.824784338474274,0.0198479853570461,17,22,14236745,17985583509.3756,4.70403534833559,16.4713368563587,23.6128363577921,0,0,-1.12583147261787,-0.858696425813871,400482
R_12Qm4TAdEUoXdCUBw,5543875,new_entry,,,"","Any individual or group of individuals in Zimbabwe confirmed to be infected with Covid-19 must be quarantined for a period of up to 14 days, as of March 23. Quarantine must take place within their homes, in a hospital, or in another place of isolation.",2020-03-23,2020-03-23,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,0,,,,Quarantine,Government Quarantine (i.e. quarantine at a government hotel or facility),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,,,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","National Government,Police",57.9817111722878,54.5993850941761,51.3592195758094,46,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3HSaPN3BZHJ5VZu,http://www.veritaszim.net/sites/veritas_d/files/SI%202020-077%20Public%20Health%20%28COVID-19%20Prevention%2C%20Containment%20and%20Treatment%29%20Regulations%2C%202020.pdf,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z,3,1,0,,,,,,,,,126,40.9,1,-0.824784338474274,0.0198479853570461,17,22,14236745,17985583509.3756,4.70403534833559,16.4713368563587,23.6128363577921,0,0,-1.12583147261787,-0.858696425813871,400482
R_12Qm4TAdEUoXdCUFf,5543875,new_entry,,,"","Any individual or group of individuals in Zimbabwe confirmed to be infected with Covid-19 must be quarantined for a period of up to 14 days, as of March 23. Quarantine must take place within their homes, in a hospital, or in another place of isolation.",2020-03-23,2020-03-23,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,0,,,,Quarantine,Quarantine outside the home or government facility (i.e. quarantine in a hotel),,"",,,,,,"","","","","","","","","","","",,,,"",Yes,Zimbabwe,"One or more countries, but not all countries",,,,,,,,,,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","National Government,Police",57.9817111722878,54.5993850941761,51.3592195758094,46,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3HSaPN3BZHJ5VZu,http://www.veritaszim.net/sites/veritas_d/files/SI%202020-077%20Public%20Health%20%28COVID-19%20Prevention%2C%20Containment%20and%20Treatment%29%20Regulations%2C%202020.pdf,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z,3,1,0,,,,,,,,,126,40.9,1,-0.824784338474274,0.0198479853570461,17,22,14236745,17985583509.3756,4.70403534833559,16.4713368563587,23.6128363577921,0,0,-1.12583147261787,-0.858696425813871,400482
R_3dKflI4i211yXrnBw,3671876,new_entry,,,"","In Zimbabwe, it is a legal requirement that every returning resident be quarantined for 21 days, since the commencement of the initial lockdown on March 30.",2020-03-27,2020-03-30,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,0,,,,Quarantine,Government Quarantine (i.e. quarantine at a government hotel or facility),,"",,,,,,"","","","","","","","","","","",,,,"",No,All countries,All countries,,,,,,Citizen Travelers,,Inbound,All kinds of transport,Mandatory (Unspecified/Implied),National Government,65.5533748032276,62.3863414248648,59.7169805829386,51,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3Pw2v2VkwDwjw2e,https://www.aa.com.tr/en/africa/zimbabwe-puts-over-500-returning-citizens-in-quarantine/1805239,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z,7,1,0,,,,,,,,,126,40.9,1,-0.824784338474274,0.0198479853570461,17,22,14236745,17985583509.3756,4.70403534833559,16.4713368563587,23.6128363577921,0,0,-1.12583147261787,-0.858696425813871,400482
R_1PSj6xFJJn1OARqBw,3671876,update,Change of Policy,Relaxing,Volume of policy relaxing,"In Zimbabwe, it is a legal requirement that every returning resident be quarantined for 7 days, as announced on the 21st of April by Health Minister Obediah Moyo. After this period patients will be tested and the need for further isolation will be determined. UPDATE: The mandatory quarantine for returning residents was set at 21 days. It has now been reduced to 7 days.",2020-04-21,2020-04-21,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,0,,,,Quarantine,Government Quarantine (i.e. quarantine at a government hotel or facility),,"",,,,,,"","","","","","","","","","","",,,,"",No,All countries,All countries,,,,,,Citizen Travelers,,Inbound,All kinds of transport,Mandatory (Unspecified/Implied),National Government,69.5235269870211,66.6161298287434,63.5831046561795,52,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3Pw2v2VkwDwjw2e ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_xn0tcYW2YA0uyul,NA ; http://venturesafrica.com/africa-com-webinar-series-to-feature-influential-women-leaders-not-just-another-conversation-about-women/ ; https://bulawayo24.com/index-id-news-sc-national-byo-184028.html,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z,28,3,2,,,,,,,,,126,40.9,1,-0.824784338474274,0.0198479853570461,17,22,14236745,17985583509.3756,4.70403534833559,16.4713368563587,23.6128363577921,0,0,-1.12583147261787,-0.858696425813871,400482
R_31MnDIfrazLez7jBw,3671876,update,Change of Policy,Relaxing,Volume of policy relaxing,"In Zimbabwe, it is a legal requirement that every returning resident be quarantined for 21 days, since the commencement of the initial lockdown on March 30. Update: as of 20 August it is noted that “Immigrants who test negative for COVID-19 upon arrival in the country will now no longer be required to go in quarantine as was previously the case, but will instead be put on home quarantine.” UPDATE: Immigrants who test negative for COVID-19 upon arrival in the country will now no longer be required to go in quarantine as was previously the case, but will instead be put on home quarantine.",2020-08-19,2020-08-19,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,0,,,,Quarantine,Government Quarantine (i.e. quarantine at a government hotel or facility),,"",,,,,,"","","","","","","","","","","",,,,"",No,All countries,All countries,,,,,,Citizen Travelers,,Inbound,All kinds of transport,Mandatory (Unspecified/Implied),National Government,69.9833750858427,66.8392927510856,63.7855411244596,103,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3Pw2v2VkwDwjw2e ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_Unpwuflu5QyTjwZ,NA ; http://www.xinhuanet.com/english/2020-08/19/c_139300576.htm,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z,5643,150,4442,1618,86629,5.417,,,,,,126,40.9,1,-0.824784338474274,0.0198479853570461,17,22,14236745,17985583509.3756,4.70403534833559,16.4713368563587,23.6128363577921,0,0,-1.12583147261787,-0.858696425813871,400482
R_2YFDCtwnBQd6ZtfBw,3671876,update,Change of Policy,Strengthening,Volume of policy strengthening,"In Zimbabwe, it is a legal requirement that every returning resident be quarantined for 21 days, since the commencement of the initial lockdown on March 30. UPDATE: Returning citizens and residents will be ordered to quarantine for 14 days rather than the previous 7, as of August 20.",2020-08-20,2020-08-20,,The policy’s end date is unknown or unreported,Zimbabwe,ZWE,ZW,National,0,,,,Quarantine,Government Quarantine (i.e. quarantine at a government hotel or facility),,"",,,,,,"","","","","","","","","","","",,,,"",No,All countries,All countries,,,,,,Citizen Travelers,,Inbound,All kinds of transport,Mandatory (Unspecified/Implied),National Government,70.16043424365,66.8669760180937,63.7129030911667,104,https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_3Pw2v2VkwDwjw2e ; https://tummgmt.eu.qualtrics.com/Q/File.php?F=F_2uqvPC0rf9vda3c,NA ; https://www.veritaszim.net/sites/veritas_d/files/SI%202020-200%20Public%20Health%20%28COVID-19%20Prevention%2C%20Containment%20and%20Treatment%29%20%28National%20Lockdown%29%20%28Consolidation%20and%20Amendment%29%20Order%2C%202020.pdf,CoronaNet (original),,2022-08-29,2022-08-29T23:59:59Z,5745,151,4525,1256,87885,5.495,,,,,,126,40.9,1,-0.824784338474274,0.0198479853570461,17,22,14236745,17985583509.3756,4.70403534833559,16.4713368563587,23.6128363577921,0,0,-1.12583147261787,-0.858696425813871,400482
