location;time;key_figure;value;additional_value;value_unit;source_type;source_title;source_author;source_year_of_publication;source_edition;source_url;source_url_access_date;published
Cyprus;2023-04;Restrictions of Mass Gatherings;1;6256969,8899589;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Cyprus;2023-05;Restrictions of Mass Gatherings;1;6256969,8899589;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2020-01;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2020-02;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2020-03;Restrictions of Mass Gatherings;1;1869534, 1869534,5902110, 1869534,5620773,5902110, 1869534,5620773,5902110,6360461,8353326, 1869534,5902110,6360461,8353326, 1869534,5902110,6360461,6629508,8353326, 1869534,5902110,6360461,6629508;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2020-04;Restrictions of Mass Gatherings;1;1869534,5902110,6360461,6629508, 1869534,5902110,6629508, 1869534,2042366,5902110,6629508, 1869534,2042366,5902110,6629508,7065523, 1869534,2042366,5902110,6629508,7065523,7113201;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2020-05;Restrictions of Mass Gatherings;1;1869534,2042366,5902110,6629508,7065523,7113201, 1869534,2042366,4356745,5902110,6629508,7065523,7113201, 1869534,2042366,4356745,5902110,7065523, 1869534,2042366,3000720,5902110,7065523, 1869534,2042366,3000720,5902110, 1869534,3000720,5902110;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2020-06;Restrictions of Mass Gatherings;1;1869534,3000720,5902110, 1869534,5902110, 1333928,1869534,5902110;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2020-07;Restrictions of Mass Gatherings;1;1333928,1869534,5902110, 1333928,1869534,5902110,6344864, 1333928,1869534,2146312,3829255,5902110,6344864,67686860000;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2020-08;Restrictions of Mass Gatherings;1;1333928,1869534,2146312,3829255,5902110,6344864,67686860000;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2020-09;Restrictions of Mass Gatherings;1;1333928,1869534,2146312,3829255,5902110,6344864,67686860000,7068447, 1333928,1869534,5902110,6344864,7068447, 1333928,1869534,4672942,5902110,6344864,7068447,7435459, 1333928,1869534,4672942,5902110,6344864,7435459, 1333928,1869534,4672942,4844907,5902110,6344864,7435459, 114494,1333928,1869534,4672942,4844907,5649150,5902110,6344864,7435459, 114494,1333928,1869534,4844907,5649150,5902110,6344864;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2020-10;Restrictions of Mass Gatherings;1;114494,1333928,1869534,4844907,5649150,5902110,6344864, 114494,1333928,1869534,4844907,5649150,5902110,5996466,6344864, 114494,1333928,1869534,4844907,5645494,5649150,5702343,5902110,5996466,6344864,7334237, 1333928,1869534,4844907,5645494,5649150,5702343,5902110,6344864,7334237, 1333928,1869534,4844907,5645494,5649150,5702343,5902110,6344864, 1333928,1869534,4844907,5649150,5902110,6344864;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2020-11;Restrictions of Mass Gatherings;1;1333928,1869534,4844907,5649150,5902110,6344864, 1333928,1869534,4844907,5902110,6344864, 1333928,1869534,358228,4844907,4939542,5902110,6344864, 1333928,1869534,358228,4844907,4939542,5902110,6344864,7130525, 1333928,1869534,358228,4844907,4939542,5902110,6344864,7130525,8287156;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2020-12;Restrictions of Mass Gatherings;1;1333928,1869534,358228,4844907,4939542,5902110,6344864,7130525,8287156, 1333928,1869534,358228,4844907,4939542,5902110,6344864,7130525,8287156,9541112, 1333928,1869534,358228,4844907,4939542,5902110,6344864,9541112, 1333928,1869534,358228,4328613,4844907,4939542,5902110,6344864,9541112, 1333928,1869534,358228,4328613,4844907,5902110,6344864,9541112;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2021-01;Restrictions of Mass Gatherings;1;1333928,1869534,358228,4328613,4844907,5902110,6344864,9541112, 1333928,1869534,358228,4844907,5902110,6344864,9541112;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2021-02;Restrictions of Mass Gatherings;1;1333928,1869534,358228,4844907,5902110,6344864,9541112;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2021-03;Restrictions of Mass Gatherings;1;1333928,1869534,358228,4844907,5902110,6344864,9541112;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2021-04;Restrictions of Mass Gatherings;1;1333928,1869534,358228,4844907,5902110,6344864,9541112, 1333928,1869534,3311977,358228,4844907,5902110,6344864,9541112, 1333928,1869534,3311977,358228,4844907,5902110,6344864,711614,9541112;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2021-05;Restrictions of Mass Gatherings;1;1333928,1869534,3311977,358228,4844907,5902110,6344864,711614,9541112, 1333928,1869534,2230332,3311977,358228,4844907,5902110,6344864,711614,9541112, 1333928,1869534,2230332,3311977,4844907,5902110,6344864,9541112, 1333928,1869534,2230332,3311977,4844907,5902110,6344864,8849927,9541112;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2021-06;Restrictions of Mass Gatherings;1;1333928,1869534,2230332,3311977,4844907,5902110,6344864,9541112, 1333928,1512638,1869534,2230332,2324847,3311977,4844907,5902110,6344864,8878065,9541112;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2021-07;Restrictions of Mass Gatherings;1;1333928,1869534,2230332,3311977,4844907,5576993,5902110,6344864,9541112, 1333928,1869534,2004474,2230332,3311977,4844907,491172,5576993,5902110,6344864,9541112, 1333928,1869534,2004474,2230332,3311977,4844907,491172,5902110,6344864,9541112, 1333928,1869534,2004474,2230332,3311977,4844907,491172,5902110,6344864,6872190,8916782,9541112, 1333928,1869534,2230332,3311977,4844907,491172,5902110,6344864,6872190,8916782,9541112;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2021-08;Restrictions of Mass Gatherings;1;1333928,1869534,2230332,3311977,4844907,491172,5902110,6344864,6872190,8916782,9541112, 1333928,1869534,2230332,3311977,4844907,5902110,6344864,9541112;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2021-09;Restrictions of Mass Gatherings;1;1333928,1869534,2230332,3311977,4844907,5902110,6344864,9541112;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2021-10;Restrictions of Mass Gatherings;1;1333928,1869534,2230332,3311977,4844907,5902110,6344864,9541112;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2021-11;Restrictions of Mass Gatherings;1;1333928,1869534,2230332,3311977,4844907,5902110,6344864,9541112;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2021-12;Restrictions of Mass Gatherings;1;1333928,1869534,2230332,3311977,4844907,5902110,6344864,9541112;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2022-01;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2022-02;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2022-03;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2022-04;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2022-05;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2022-06;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2022-07;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2022-08;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2022-09;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2022-10;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2022-11;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2022-12;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2023-01;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2023-02;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2023-03;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2023-04;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Czechia;2023-05;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2020-01;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2020-02;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2020-03;Restrictions of Mass Gatherings;0.42;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2020-04;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2020-05;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2020-06;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2020-07;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2020-08;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2020-09;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2020-10;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2020-11;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2020-12;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2021-01;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2021-02;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2021-03;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2021-04;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2021-05;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2021-06;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2021-07;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2021-08;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2021-09;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2021-10;Restrictions of Mass Gatherings;1;5465366, 1902869,5465366,555820,5950821;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2021-11;Restrictions of Mass Gatherings;1;1902869,5465366,555820,5950821;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2021-12;Restrictions of Mass Gatherings;1;1902869,5465366,555820,5950821;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2022-01;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2022-02;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2022-03;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2022-04;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2022-05;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2022-06;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2022-07;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2022-08;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2022-09;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2022-10;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2022-11;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2022-12;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2023-01;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2023-02;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2023-03;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2023-04;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Democratic Republic of the Congo;2023-05;Restrictions of Mass Gatherings;1;5465366;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Denmark;2020-01;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Denmark;2020-02;Restrictions of Mass Gatherings;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Denmark;2020-03;Restrictions of Mass Gatherings;0.65;4093433,8581141, 4093433,8581141,9135999, 2105304,4093433,465517,8581141,9135999, 2105304,4093433,4185949,465517,8581141,9135999;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Denmark;2020-04;Restrictions of Mass Gatherings;1;2105304,4093433,4185949,465517,8581141,9135999, 2105304,4093433,4185949,465517,6438209,8581141,9135999, 2105304,4093433,4185949,465517,6438209,8581141, 2105304,4093433,465517,6438209,8581141, 2105304,4093433,4606425,465517,6438209,8581141, 2105304,4606425,465517,6438209,8581141, 1804023,2105304,3995390,4606425,465517,6438209,8581141, 1804023,2105304,3995390,4606425,465517,6438209,8581141,8960236;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Denmark;2020-05;Restrictions of Mass Gatherings;1;1804023,2105304,3995390,4606425,465517,6438209,8581141,8960236, 1804023,2105304,3995390,4606425,465517,5624803,6438209,8581141,8960236, 1804023,2105304,3995390,4606425,465517,5624803,6438209,7725392,8581141,8960236, 1804023,2105304,3995390,4606425,5624803,6438209,7725392,8581141,8960236, 1804023,2105304,3926594,3995390,4606425,5624803,6438209,7725392,8581141,8960236;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Denmark;2020-06;Restrictions of Mass Gatherings;1;1804023,2105304,3926594,3995390,4606425,5624803,6438209,7725392,8581141,8960236, 1804023,2105304,3926594,3995390,4606425,5624803,6438209,6824143,7725392,8581141,8960236, 1804023,2105304,3926594,3995390,4606425,5624803,6220410,6438209,6824143,7725392,8581141,8960236, 1804023,2105304,3926594,3995390,4322978,4606425,5624803,6220410,6438209,6824143,7725392,8581141,8960236, 1804023,2105304,3926594,3995390,4322978,4606425,5624803,6220410,6438209,6824143,7725392,8960236;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Denmark;2020-07;Restrictions of Mass Gatherings;1;1804023,2105304,3926594,3995390,4322978,4606425,5624803,6220410,6438209,6824143,7725392,8960236, 1721120,1804023,2105304,3926594,3995390,4322978,4606425,5624803,6220410,6438209,6824143,7725392,8960236, 1721120,1804023,2105304,3926594,3995390,4322978,4606425,5624803,6220410,6438209,6824143,7725392,8960236,9760406;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Denmark;2020-08;Restrictions of Mass Gatherings;1;1721120,1804023,2105304,3926594,3995390,4322978,4606425,5624803,6220410,6438209,6824143,7725392,8960236,9760406, 1721120,1804023,2105304,3926594,3995390,4322978,4606425,5624803,6220410,6438209,6824143,7725392,8960236, 1721120,1804023,2105304,2442,3926594,3995390,4322978,4606425,5624803,6220410,6438209,6824143,7725392,8960236, 1721120,1804023,2105304,2442,3902224,3926594,3995390,4322978,4606425,5624803,6220410,6438209,6824143,7725392,8960236, 1721120,1804023,2105304,2442,3902224,3995390,4322978,4606425,5624803,6220410,6438209,6824143,7725392,8960236;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Denmark;2020-09;Restrictions of Mass Gatherings;1;1721120,1804023,2105304,2442,3902224,3995390,4322978,4606425,5624803,6220410,6824143,7725392,8960236, 1721120,1804023,2105304,2442,3902224,4322978,4606425,5624803,6220410,6824143, 1721120,1804023,2105304,2442,3902224,4322978,4606425,5624803,6220410,6824143,6937179, 1721120,1804023,2105304,2442,3902224,4322978,4495152,4606425,5624803,6220410,6824143,6937179,8529195, 1721120,1804023,2105304,2442,3902224,4322978,4495152,4606425,5624803,6824143,6937179,8529195,9035791, 1721120,1804023,2105304,2442,3902224,4322978,4495152,4606425,5624803,6824143,8529195,9035791, 1721120,1804023,2105304,2442,3902224,4273924,4322978,4495152,4606425,5624803,6824143,8529195,9035791;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Denmark;2020-10;Restrictions of Mass Gatherings;1;1721120,1804023,2105304,2442,2822,3902224,4273924,4322978,4495152,4606425,5061889,5624803,6824143,8529195,9035791, 1721120,1804023,2105304,2327375,2442,2822,3902224,4273924,4322978,4495152,4606425,5061889,5624803,6824143,8529195,9035791, 1721120,1804023,2105304,2327375,2442,2822,3902224,4273924,4322978,4606425,5061889,5624803,6824143,8529195,9035791, 1721120,1804023,2105304,2327375,2442,2822,3902224,4273924,4322978,4606425,5061889,5624803,6824143,8529195,9035791,9882120, 1721120,1804023,2105304,2327375,2442,2822,3902224,4273924,4322978,4606425,5061889,5624803,661520,6824143,8529195,9035791,9882120, 1721120,1804023,2105304,2327375,2442,3902224,4273924,4322978,4606425,5061889,5624803,661520,6824143,8529195,9035791,9882120, 1721120,1804023,2105304,2327375,2442,3902224,4273924,4280144,4322978,4606425,5061889,5624803,661520,6824143,8529195,9035791,9882120, 1603080,1721120,1804023,2105304,2327375,2442,3902224,4273924,4280144,4322978,4606425,5061889,5624803,661520,6824143,8529195,9035791,9882120, 1603080,1721120,1804023,2105304,2327375,2442,3676677,3902224,4273924,4280144,4322978,4606425,5061889,5624803,661520,6824143,8529195,9035791,9588791,9882120, 1603080,1721120,1804023,2105304,2327375,2442,3676677,3902224,4273924,4280144,4322978,4606425,5061889,5624803,661520,6824143,8529195,9588791,9882120, 1603080,1721120,1804023,2105304,2327375,2442,3676677,3902224,4273924,4322978,4606425,5061889,5624803,661520,6824143,8529195,9588791,9882120, 1603080,1721120,1804023,2105304,2327375,2442,3516666,3676677,3902224,4273924,4322978,4606425,5061889,5624803,661520,6824143,8529195,9588791,9882120;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
Denmark;2020-11;Restrictions of Mass Gatherings;1;1603080,1721120,1804023,2105304,2327375,3516666,3676677,4273924,4322978,4606425,5061889,5624803,661520,6824143,8529195,9588791, 1603080,1721120,1804023,2105304,2327375,3516666,3676677,4273924,4322978,4606425,5061889,5624803,8529195,9588791, 1603080,1721120,1804023,2105304,2327375,3516666,3676677,4273924,4322978,4606425,5061889,5624803,6047471,8529195,9588791, 1603080,1721120,1804023,2105304,2327375,270787,3516666,3676677,4273924,4322978,4606425,5061889,5624803,6047471,8529195,9588791, 1603080,1721120,1804023,2105304,2327375,2561167,270787,3516666,3676677,4273924,4322978,4606425,5061889,5624803,6047471,8529195,9369245,9588791, 1603080,1721120,1804023,2105304,2327375,2561167,270787,3516666,3676677,4322978,4606425,5061889,5624803,6047471,8529195,9369245,9588791, 1603080,1721120,1804023,2105304,2327375,2561167,270787,3516666,3676677,4322978,4606425,5061889,5624803,6047471,6600371,8529195,9369245,9588791;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-06-29;1
