location;time;key_figure;value;additional_value;value_unit;source_type;source_title;source_author;source_year_of_publication;source_edition;source_url;source_url_access_date;published
Brazil;2023-02;COVID-19 Vaccines;1;9108225;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brazil;2023-03;COVID-19 Vaccines;1;9108225;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brazil;2023-04;COVID-19 Vaccines;1;9108225;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brazil;2023-05;COVID-19 Vaccines;1;9108225;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brazil;2023-06;COVID-19 Vaccines;1;9108225;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2020-01;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2020-02;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2020-03;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2020-04;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2020-05;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2020-06;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2020-07;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2020-08;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2020-09;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2020-10;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2020-11;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2020-12;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2021-01;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2021-02;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2021-03;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2021-04;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2021-05;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2021-06;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2021-07;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2021-08;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2021-09;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2021-10;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2021-11;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2021-12;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2022-01;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2022-02;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2022-03;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2022-04;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2022-05;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2022-06;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2022-07;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2022-08;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2022-09;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2022-10;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2022-11;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2022-12;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2023-01;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2023-02;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2023-03;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2023-04;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2023-05;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Brunei;2023-06;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2020-01;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2020-02;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2020-03;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2020-04;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2020-05;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2020-06;COVID-19 Vaccines;0;;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2020-07;COVID-19 Vaccines;0.52;47111200000,7813874,8469310, 7813874,8469310;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2020-08;COVID-19 Vaccines;1;7813874,8469310;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2020-09;COVID-19 Vaccines;1;7813874,8469310;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2020-10;COVID-19 Vaccines;1;7813874,8469310;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2020-11;COVID-19 Vaccines;1;7813874,8469310;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2020-12;COVID-19 Vaccines;1;7813874,8469310, 1637856,1937002,3687555,374642,4064221,4292010,4449187,5238713,6134718,6415882,6841423,7813874,8052892,8469310,8501581,8577362,8928632, 1637856,1937002,2248915,2469314,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,6134718,6415882,6841423,7813874,8052892,8469310,8501581,8577362,8928632,9223512;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2021-01;COVID-19 Vaccines;1;1637856,1937002,2248915,2469314,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,6134718,6415882,6841423,7813874,8052892,8469310,8501581,8577362,8928632,9223512, 1637856,1937002,2248915,2469314,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6134718,6415882,6841423,7813874,8052892,8469310,8501581,8577362,8928632,9223512, 1637856,1937002,2248915,2469314,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6134718,6415882,6841423,7813874,8052892,8469310,8501581,8577362,8928632,9223512,922926, 1637856,1937002,2248915,2469314,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6134718,6415882,6841423,7160006,7813874,8052892,8469310,8501581,8577362,8928632,9223512, 1061857,1637856,1937002,2248915,2469314,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6134718,6415882,6841423,7813874,800169,8052892,8469310,8501581,8577362,8928632,9223512;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2021-02;COVID-19 Vaccines;1;1637856,1937002,2248915,2469314,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6134718,6415882,6841423,7813874,8052892,8469310,8501581,8577362,8928632,9223512, 1637856,1937002,2248915,2469314,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632,9223512, 1637856,1937002,2248915,2469314,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632, 1637856,1937002,2059649,2248915,2469314,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632, 1637856,1937002,2059649,2248915,2469314,3628465,3687555,374642,4064221,4161574,4262107,4292010,4449187,5237282,5238713,5306431,5337728,6134718,6415882,6641440,6841423,7210145,7471882,7813874,8052892,8469310,8501581,8577362,8928632, 1330730,1637856,1937002,2059649,2248915,2469314,3687555,374642,4064221,4262107,4292010,4449187,5153323,5238713,5306431,5337728,6134718,6415882,6641440,6841423,7210145,7471882,7813874,8052892,8132369,8469310,8501581,8577362,8928632, 1330730,1637856,1937002,2059649,2248915,2469314,3687555,374642,4064221,4262107,4292010,4449187,5153323,5238713,5306431,5337728,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8132369,8469310,8501581,8577362,8928632, 1637856,1937002,2059649,2248915,2469314,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632,9542159, 1637856,1937002,2059649,2248915,2469314,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6134718,6415882,6641440,6841423,6871414,7210145,7813874,8052892,8469310,8501581,8577362,8928632,9542159, 1637856,1937002,2059649,2248915,2469314,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6134718,6415882,6641440,6841423,6871414,7210145,7813874,8052892,8469310,8501581,8577362,8928632, 1637856,1937002,2059649,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2021-03;COVID-19 Vaccines;1;1637856,1937002,2059649,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632, 1637856,1937002,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2021-04;COVID-19 Vaccines;1;1637856,1937002,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632, 1637856,1937002,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6041614,6134718,6415882,6641440,6841423,7210145,7813874,7923019,8052892,8469310,8501581,8577362,8928632, 1637856,1937002,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6041614,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632, 1637856,1937002,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6041614,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632,9403396;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2021-05;COVID-19 Vaccines;1;1637856,1937002,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,6041614,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632, 1637856,1937002,1982748,205170,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,5372294,5715276,6041614,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2021-06;COVID-19 Vaccines;1;1637856,1937002,1982748,205170,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,5372294,5715276,6041614,6134718,6415882,643773,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632, 144183,1637856,1937002,1982748,205170,2248915,2469314,3303347,3687555,374642,3753802,4064221,4262107,4292010,4449187,5238713,5306431,5337728,5372294,5715276,6041614,6134718,6415882,6641440,6841423,7210145,7813874,7920738,8052892,8469310,8501581,8577362,8928632,9157730, 1275534,144183,1637856,1937002,1982748,205170,2248915,2469314,3303347,3687555,374642,3753802,4064221,4262107,4292010,4449187,5238713,5306431,5337728,5372294,5715276,6041614,6134718,6415882,6641440,6841423,7210145,7813874,7920738,8052892,8469310,8501581,8577362,8928632,9157730, 1275534,1637856,1937002,1982748,205170,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,5238713,5306431,5337728,5372294,5715276,6041614,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632, 1275534,1637856,1937002,1982748,205170,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,4704565,5238713,5306431,5337728,5372294,5715276,6041614,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2021-07;COVID-19 Vaccines;1;1275534,1491166,1637856,1937002,1982748,205170,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,4704565,5238713,5306431,5337728,5372294,5715276,6041614,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632, 1275534,1491166,1637856,1937002,1982748,205170,2247000,2248915,2469314,3303347,3687555,374642,4064221,4160932,4262107,4292010,4449187,4704565,5238713,5306431,5337728,5372294,5715276,6041614,6134718,6415882,6641440,6841423,7210145,731785,7813874,8052892,8469310,8501581,8577362,8928632,9466129, 1275534,1491166,1637856,1937002,1982748,205170,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,4704565,5238713,5306431,5337728,5372294,5715276,6041614,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632,9466129, 1275534,1491166,1542328,1637856,1937002,1982748,205170,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,4704565,5238713,5306431,5337728,5372294,5715276,5730770,6041614,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632,9466129;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2021-08;COVID-19 Vaccines;1;1491166,1542328,1637856,1937002,1982748,205170,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,4704565,5238713,5306431,5337728,5372294,5715276,5730770,6041614,6134718,6415882,6641440,6841423,7210145,7813874,8052892,8469310,8501581,8577362,8928632,9466129, 1491166,1542328,1637856,1937002,1982748,205170,2248915,2469314,3303347,3687555,374642,4064221,4262107,4292010,4449187,4704565,5238713,5306431,5337728,5372294,5715276,5730770,6041614,6134718,6139290,6415882,6641440,6841423,7210145,7813874,8052892,8218126,8469310,8501581,8577362,8928632,9466129, 1491166,1542328,1637856,1937002,1982748,205170,2248915,2469314,3303347,3687555,374642,3975088,4064221,4262107,4292010,4449187,4704565,5238713,5306431,5337728,5372294,5715276,5730770,6041614,6134718,6139290,6375462,6415882,6641440,6841423,7210145,7813874,8052892,8218126,8469310,8501581,8577362,8928632,9466129, 1491166,1542328,1637856,1937002,1982748,205170,2248915,2469314,3303347,3687555,374642,3975088,4064221,4262107,4292010,4449187,4704565,5238713,5306431,5337728,5372294,5715276,5730770,6041614,6134718,6139290,6375462,6415882,6641440,6841423,7210145,7625744,7813874,8052892,8218126,8469310,8501581,8577362,8928632,9466129, 1491166,1542328,1637856,1937002,1982748,205170,2248915,2469314,3303347,3518497,3687555,374642,3975088,4064221,4262107,4292010,4449187,4704565,5238713,5306431,5337728,5372294,5608058,5715276,5730770,6041614,6134718,6139290,6375462,6415882,6641440,6841423,7210145,7625744,7813874,7889846,8052892,8218126,8469310,8501581,8577362,8928632,9466129, 1491166,1542328,1637856,1937002,1982748,205170,2248915,2469314,3217638,3303347,3687555,374642,3975088,4064221,4262107,4292010,4449187,4704565,481183,5238713,5306431,5337728,5372294,5715276,5730770,6041614,6134718,6139290,6351020,6375462,6415882,6641440,6841423,7210145,7625744,7813874,8052892,8218126,8469310,8501581,8577362,886136,8928632,9398413,9466129, 1491166,1542328,1637856,1937002,1982748,205170,2248915,2469314,3303347,3687555,374642,3975088,4064221,4262107,4292010,4449187,4704565,481183,5238713,5306431,5337728,5372294,5715276,5730770,6041614,6134718,6139290,6375462,6415882,6641440,6841423,7210145,7625744,7813874,8052892,8218126,8469310,8501581,8577362,8928632,9466129;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2021-09;COVID-19 Vaccines;1;1491166,1542328,1637856,1937002,1982748,205170,2248915,2469314,3303347,3687555,374642,3975088,4064221,4262107,4292010,4449187,4704565,481183,5238713,5306431,5337728,5372294,5715276,5730770,6041614,6134718,6139290,6375462,6415882,6641440,6841423,7210145,7625744,7813874,8052892,8218126,8469310,8501581,8577362,8928632,9466129;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2021-10;COVID-19 Vaccines;1;1491166,1542328,1637856,1937002,1982748,205170,2248915,2469314,3303347,3687555,374642,3975088,4064221,4262107,4292010,4449187,4704565,481183,5238713,5306431,5337728,5372294,5715276,5730770,6041614,6134718,6139290,6375462,6415882,6641440,6841423,7210145,7625744,7813874,8052892,8218126,8469310,8501581,8577362,8928632,9466129, 1391974,1491166,1542328,1637856,1937002,1982748,205170,2248915,2412096,2469314,2814025,3303347,3638270,3687555,374642,3975088,4064221,4262107,4292010,4449187,4575493,4704565,481183,5238713,5306431,5337728,5372294,5715276,5730770,6041614,6134718,6139290,6375462,6415882,6641440,6841423,7210145,748497,7625744,7813874,8052892,8218126,8469310,8501581,8577362,8928632,9398951,9466129;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2021-11;COVID-19 Vaccines;1;1391974,1491166,1542328,1637856,1937002,1982748,205170,2247912,2248915,2412096,2469314,2814025,3303347,3638270,3687555,374642,3975088,4064221,4262107,4292010,4449187,4575493,4704565,481183,5238713,5306431,5337728,5372294,5715276,5730770,6041614,6134718,6139290,6182956,6375462,6415882,6641440,6841423,6958888,7210145,748497,7625744,7813874,8052892,8218126,8469310,8501581,8577362,8928632,914092,9398951,9466129, 1391974,1491166,1542328,1637856,1937002,1982748,205170,2247912,2248915,2412096,2469314,2814025,3303347,3638270,3687555,374642,3975088,4064221,4262107,4292010,4449187,4575493,4704565,481183,5238713,5306431,5337728,5372294,5715276,5730770,6041614,6134718,6139290,6182956,6375462,6415882,6641440,6841423,6958888,7210145,748497,7625744,7813874,8052892,8218126,8469310,8501581,8577362,8928632,9398951,9466129;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2021-12;COVID-19 Vaccines;1;1391974,1491166,1542328,1637856,1937002,1982748,205170,2247912,2248915,2412096,2469314,2814025,3303347,3638270,3687555,374642,3975088,4064221,4262107,4292010,4449187,4575493,4704565,481183,5238713,5306431,5337728,5372294,5715276,5730770,6041614,6134718,6139290,6182956,6375462,6415882,6641440,6841423,6958888,7210145,748497,7625744,7813874,8052892,8218126,8469310,8501581,8577362,8928632,9398951,9466129, 1391974,1491166,1542328,1637856,1937002,1982748,205170,2247912,2248915,2412096,2469314,2814025,3303347,3638270,3687555,374642,3975088,4064221,4262107,4292010,4449187,4575493,4704565,481183,5238713,5306431,5337728,5372294,5715276,5730770,6041614,6134718,6139290,6182956,6375462,6415882,6641440,6841423,6958888,7210145,7426707,748497,7625744,7813874,8052892,8218126,8469310,8501581,8577362,8928632,9398951,9466129, 1391974,1491166,1542328,1637856,1937002,1982748,205170,2247912,2248915,2412096,2469314,2814025,3303347,3638270,3687555,374642,3805981,3975088,4064221,4262107,4292010,4449187,4575493,4704565,481183,5238713,5306431,5337728,5372294,5715276,5730770,6041614,6134718,6139290,6182956,6375462,6415882,6641440,6841423,6958888,7210145,7426707,7454733,748497,7625744,7813874,8052892,8218126,8469310,8501581,8577362,8928632,9398951,9466129,9743234, 1391974,1491166,1542328,1637856,1937002,1982748,205170,2247912,2248915,2412096,2469314,2584261,2814025,3303347,3638270,3687555,374642,3805981,3975088,4064221,4262107,4292010,4449187,4575493,4704565,481183,5238713,5268475,5306431,5337728,5338220,5372294,5715276,5730770,6041614,6134718,6139290,6182956,6375462,6415882,6641440,6841423,6958888,7210145,7289677,7426707,7454733,748497,7625744,7813874,8052892,8218126,8469310,8501581,8577362,8928632,9234982,9398951,9466129,958836,9743234, 1021795,1098141,1391974,1491166,1517001,1542328,1637856,1937002,1982748,2016692,205170,2247912,2248915,2412096,2469314,2584261,2814025,3303347,3638270,3687555,374642,3805981,3975088,4064221,4262107,4292010,4449187,4575493,4704565,481183,5238713,5268475,5306431,5337728,5338220,5372294,5715276,5730770,6041614,6134718,6139290,6182956,6375462,6415882,6641440,6841423,6958888,7007649,7210145,7289677,7426707,7454733,748497,7625744,7813874,8052892,8218126,8292092,8469310,8501581,8577362,8928632,9227554,9234982,9398951,9466129,958836,9743234,9743418;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2022-01;COVID-19 Vaccines;1;1021795,1098141,1491166,1517001,1637856,1937002,1982748,2016692,205170,2248915,2469314,2584261,3303347,3687555,374642,3805981,3975088,4064221,4262107,4292010,4449187,4704565,5238713,5268475,5306431,5338220,5715276,6041614,6134718,6139290,6375462,6415882,6641440,6841423,7007649,7210145,7289677,7426707,7454733,7625744,7813874,8052892,8218126,8292092,8469310,8501581,8928632,9227554,9234982,958836,9743234,9743418, 1021795,1098141,1491166,1517001,1637856,1937002,1982748,2016692,205170,2248915,2469314,2584261,3303347,3687555,374642,3805981,3975088,4064221,4262107,4292010,4449187,4704565,5238713,5268475,5306431,5338220,5715276,6041614,6134718,6139290,6375462,6415882,6641440,6841423,7007649,7210145,7289677,7426707,7454733,7625744,7813874,8052892,8218126,8292092,8469310,8501581,8928632,9111255,9227554,9234982,958836,9743234,9743418, 1021795,1098141,1491166,1517001,1637856,1937002,1982748,2016692,205170,2248915,2469314,2584261,3303347,3687555,374642,3805981,3975088,4064221,4262107,4292010,4449187,4704565,5238713,5268475,5306431,5338220,5715276,6041614,6134718,6139290,6375462,6415882,6641440,6841423,7007649,7210145,7289677,7426707,7454733,7625744,7813874,8052892,8218126,8292092,8469310,8501581,8928632,9111255,9227554,9234982,958836,9743234, 1021795,1098141,1491166,1517001,1637856,1937002,1982748,2016692,205170,2248915,2469314,2584261,3303347,3687555,374642,3805981,3975088,4064221,4262107,4292010,4449187,4704565,5238713,5268475,5306431,5338220,5512173,5715276,6041614,6134718,6139290,6375462,6415882,6641440,6841423,7007649,7210145,7289677,7426707,7454733,7625744,7813874,8052892,8218126,8292092,8469310,8501581,8928632,9111255,9227554,9234982,958836,9743234;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
Bulgaria;2022-02;COVID-19 Vaccines;1;1021795,1098141,1491166,1517001,1637856,1937002,1982748,2016692,205170,2248915,2469314,2584261,3303347,3687555,374642,3805981,3975088,4064221,4262107,4292010,4449187,4704565,5238713,5268475,5306431,5338220,5512173,5715276,6041614,6134718,6139290,6375462,6415882,6641440,6841423,7007649,7210145,7289677,7426707,7454733,7625744,7813874,8052892,8218126,8292092,8469310,8501581,8828590,8928632,9111255,9227554,9234982,958836,9743234;Policy duration per month;web;CoronaNet Research Project;NA;2021;1.0;https://www.coronanet-project.org/;2023-07-26;1
