record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date
R_8kKsTt6KdViQFhfNA,8848299,new_entry,original,,,"On the 1st of April 2020, the minister of health announced a warning to the nation to be weary of fake news. He stated that the spread of fake news is a disturbing trend that causes unnecessary anxiety and angst amongst Namibians.",2020-04-01,2020-04-01,2021-05-04,Namibia,NAM,NA,National,1,,,,Anti-Disinformation Measures,,,,Namibia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Fines,"National Government,Provincial/State Government,Municipal Government,Police",,,,,https://namibiatourism.com.na/uploads/file_uploads/01.04.2020_Press%20Statement%20by%20Minister%20of%20Health%20and%20Social%20Services_COVID-19.pdf,2021-03-25,2021-03-25T07:14:03Z
R_2Cw9l8g4zBIpqSeFj,2361636Fj,new_entry,correction,,,"Namibia announced on 03-14-2020 the ""Lockdown of Windhoek Gymnasium with immediate effect for a period of two weeks""",2020-03-14,2020-03-14,2020-03-28,Namibia,NAM,NA,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,,Namibia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.namibiafavorites.de/wp-content/uploads/2020/03/Namibia-Corona-Virus-Präsidialerlass-Hage-Geingob-14-Maerz-2020.pdf,2020-08-02,2020-08-02T08:58:53Z
R_2TnG0wlXm4IgfYTDy,3232832Dy,new_entry,original,,,"March 15th, Namibia closes all public and private schools from March 16 to April 14.",2020-03-15,2020-03-16,2020-04-14,Namibia,NAM,NA,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Namibia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",,,,,http://www.china.org.cn/world/Off_the_Wire/2020-03/16/content_75817626.htm,2020-04-03,2020-04-03T08:55:44Z
R_2TnG0wlXm4IgfYTEa,3232832Ea,new_entry,original,,,"March 15th, Namibia closes all public and private schools from March 16 to April 14.",2020-03-15,2020-03-16,2020-04-14,Namibia,NAM,NA,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Namibia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",,,,,http://www.china.org.cn/world/Off_the_Wire/2020-03/16/content_75817626.htm,2020-04-03,2020-04-03T08:55:44Z
R_2TnG0wlXm4IgfYTFj,3232832Fj,new_entry,original,,,"March 15th, Namibia closes all public and private schools from March 16 to April 14.",2020-03-15,2020-03-16,2020-04-14,Namibia,NAM,NA,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Namibia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",,,,,http://www.china.org.cn/world/Off_the_Wire/2020-03/16/content_75817626.htm,2020-04-03,2020-04-03T08:55:44Z
R_2TnG0wlXm4IgfYTCe,3232832Ce,new_entry,original,,,"March 15th, Namibia closes all public and private schools from March 16 to April 14.",2020-03-15,2020-03-16,2020-04-14,Namibia,NAM,NA,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Namibia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Other (Please specify in the text box)",,,,,http://www.china.org.cn/world/Off_the_Wire/2020-03/16/content_75817626.htm,2020-04-03,2020-04-03T08:55:44Z
R_2QWmC3fAbVSJ94IDy,8053029Dy,new_entry,original,,,"On the 14th of April 2020, Namibian President addressed the nation regarding the reopening of schools. He stated that teachers and lectures will operate from home during the period of 20th April 2020, and will officially return to places of work on Wednesday, 6th May 2020. Learners and students will not return to school until further notice.",2020-04-14,2020-04-20,2020-05-06,Namibia,NAM,NA,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities allowed to open with conditions,Namibia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Ministry/Department of Education,Police",,,,,https://namibiatourism.com.na/uploads/file_uploads/14.04.2020_Briefing%20Statement%20by%20H.E.%20President%20Dr.%20H.%20Geingob%20on%20National%20Response%20Measures_COVID-19.pdf,2021-03-16,2021-03-16T09:03:42Z
R_2QWmC3fAbVSJ94IEa,8053029Ea,new_entry,original,,,"On the 14th of April 2020, Namibian President addressed the nation regarding the reopening of schools. He stated that teachers and lectures will operate from home during the period of 20th April 2020, and will officially return to places of work on Wednesday, 6th May 2020. Learners and students will not return to school until further notice.",2020-04-14,2020-04-20,2020-05-06,Namibia,NAM,NA,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools allowed to open with conditions,Namibia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Ministry/Department of Education,Police",,,,,https://namibiatourism.com.na/uploads/file_uploads/14.04.2020_Briefing%20Statement%20by%20H.E.%20President%20Dr.%20H.%20Geingob%20on%20National%20Response%20Measures_COVID-19.pdf,2021-03-16,2021-03-16T09:03:42Z
R_2QWmC3fAbVSJ94IFj,8053029Fj,new_entry,original,,,"On the 14th of April 2020, Namibian President addressed the nation regarding the reopening of schools. He stated that teachers and lectures will operate from home during the period of 20th April 2020, and will officially return to places of work on Wednesday, 6th May 2020. Learners and students will not return to school until further notice.",2020-04-14,2020-04-20,2020-05-06,Namibia,NAM,NA,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools allowed to open with conditions,Namibia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Ministry/Department of Education,Police",,,,,https://namibiatourism.com.na/uploads/file_uploads/14.04.2020_Briefing%20Statement%20by%20H.E.%20President%20Dr.%20H.%20Geingob%20on%20National%20Response%20Measures_COVID-19.pdf,2021-03-16,2021-03-16T09:03:42Z
R_2QWmC3fAbVSJ94ICe,8053029Ce,new_entry,original,,,"On the 14th of April 2020, Namibian President addressed the nation regarding the reopening of schools. He stated that teachers and lectures will operate from home during the period of 20th April 2020, and will officially return to places of work on Wednesday, 6th May 2020. Learners and students will not return to school until further notice.",2020-04-14,2020-04-20,2020-05-06,Namibia,NAM,NA,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions allowed to open with conditions,Namibia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Ministry/Department of Education,Police",,,,,https://namibiatourism.com.na/uploads/file_uploads/14.04.2020_Briefing%20Statement%20by%20H.E.%20President%20Dr.%20H.%20Geingob%20on%20National%20Response%20Measures_COVID-19.pdf,2021-03-16,2021-03-16T09:03:42Z
R_2vjkGuchmAbrqenDy,4488920Dy,new_entry,original,,,"On the 6th of July 2020, the Namibian President announced that the exponential increase of cases at Walvis Bay, the three local authority areas, namely Walvis Bay, Swakopmund and Arandis will remain under STAGE 3 for a period of 28 days from the 7th July 2020 until midnight on the 3rd August 2020. Schools in the restricted areas may not resume face-to-face instruction. Learners who find themselves in the restricted areas will not be permitted to travel out of that restricted area to other parts of the country, owing to the inherent risks.
",2020-07-06,2020-07-07,2020-08-03,Namibia,NAM,NA,Provincial,1,Erongo,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Namibia,One or more provinces within one or more countries,,Erongo,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Ministry/Department of Education",,,,,https://namibiatourism.com.na/uploads/file_uploads/06.07.2020_Statement%20by%20Minister%20of%20Health%20and%20Social%20Services%20on%20Special%20Dispensation%20for%20Erongo_COVID-19.pdf,2021-03-31,2021-03-31T06:36:58Z
R_2vjkGuchmAbrqenEa,4488920Ea,new_entry,original,,,"On the 6th of July 2020, the Namibian President announced that the exponential increase of cases at Walvis Bay, the three local authority areas, namely Walvis Bay, Swakopmund and Arandis will remain under STAGE 3 for a period of 28 days from the 7th July 2020 until midnight on the 3rd August 2020. Schools in the restricted areas may not resume face-to-face instruction. Learners who find themselves in the restricted areas will not be permitted to travel out of that restricted area to other parts of the country, owing to the inherent risks.
",2020-07-06,2020-07-07,2020-08-03,Namibia,NAM,NA,Provincial,1,Erongo,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Namibia,One or more provinces within one or more countries,,Erongo,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Ministry/Department of Education",,,,,https://namibiatourism.com.na/uploads/file_uploads/06.07.2020_Statement%20by%20Minister%20of%20Health%20and%20Social%20Services%20on%20Special%20Dispensation%20for%20Erongo_COVID-19.pdf,2021-03-31,2021-03-31T06:36:58Z
R_2vjkGuchmAbrqenFj,4488920Fj,new_entry,original,,,"On the 6th of July 2020, the Namibian President announced that the exponential increase of cases at Walvis Bay, the three local authority areas, namely Walvis Bay, Swakopmund and Arandis will remain under STAGE 3 for a period of 28 days from the 7th July 2020 until midnight on the 3rd August 2020. Schools in the restricted areas may not resume face-to-face instruction. Learners who find themselves in the restricted areas will not be permitted to travel out of that restricted area to other parts of the country, owing to the inherent risks.
",2020-07-06,2020-07-07,2020-08-03,Namibia,NAM,NA,Provincial,1,Erongo,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Namibia,One or more provinces within one or more countries,,Erongo,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Ministry/Department of Education",,,,,https://namibiatourism.com.na/uploads/file_uploads/06.07.2020_Statement%20by%20Minister%20of%20Health%20and%20Social%20Services%20on%20Special%20Dispensation%20for%20Erongo_COVID-19.pdf,2021-03-31,2021-03-31T06:36:58Z
R_2vjkGuchmAbrqenCe,4488920Ce,new_entry,original,,,"On the 6th of July 2020, the Namibian President announced that the exponential increase of cases at Walvis Bay, the three local authority areas, namely Walvis Bay, Swakopmund and Arandis will remain under STAGE 3 for a period of 28 days from the 7th July 2020 until midnight on the 3rd August 2020. Schools in the restricted areas may not resume face-to-face instruction. Learners who find themselves in the restricted areas will not be permitted to travel out of that restricted area to other parts of the country, owing to the inherent risks.
",2020-07-06,2020-07-07,2020-08-03,Namibia,NAM,NA,Provincial,1,Erongo,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Namibia,One or more provinces within one or more countries,,Erongo,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Ministry/Department of Education",,,,,https://namibiatourism.com.na/uploads/file_uploads/06.07.2020_Statement%20by%20Minister%20of%20Health%20and%20Social%20Services%20on%20Special%20Dispensation%20for%20Erongo_COVID-19.pdf,2021-03-31,2021-03-31T06:36:58Z
R_3ELlGENf6lAZwoLFj,103940Fj,new_entry,original,,,"On the 31st of July 2020, Namibian president delivered a presidential address stating that the other 13 regions of the country will remain under STAGE 4 level of restrictions, with the following revised measures to curb the spread of the virus. 
Grades 10, 11 and 12 will be permitted to continue with face-to-face instruction.",2020-07-31,2020-08-03,2021-05-04,Namibia,NAM,NA,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools allowed to open with no conditions,Namibia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://namibiatourism.com.na/uploads/file_uploads/31.07.2020_Statement%20by%20H.E.%20President%20Dr.%20Hage%20G.%20Geingob%20on%20the%20occasion%20of%20the%20address%20to%20the%20Nation_COVID-19.pdf,2021-04-28,2021-04-28T11:24:08Z
R_3g7MCZ075Qvrc8qDy,1899994Dy,new_entry,original,,,"On the 31st of July 2020, Namibian president delivered a presidential address stating that the other 13 regions of the country will remain under STAGE 4 level of restrictions, with the following revised measures to curb the spread of the virus. 
The face-to-face mode of instruction is suspended for Early Childhood Development, preprimary and Grades 1 to 9, across the country from 4 August 2020, for 28 days.",2020-07-31,2020-08-04,2020-09-01,Namibia,NAM,NA,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Namibia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://namibiatourism.com.na/uploads/file_uploads/31.07.2020_Statement%20by%20H.E.%20President%20Dr.%20Hage%20G.%20Geingob%20on%20the%20occasion%20of%20the%20address%20to%20the%20Nation_COVID-19.pdf,2021-04-28,2021-04-28T11:20:21Z
R_3g7MCZ075Qvrc8qEa,1899994Ea,new_entry,original,,,"On the 31st of July 2020, Namibian president delivered a presidential address stating that the other 13 regions of the country will remain under STAGE 4 level of restrictions, with the following revised measures to curb the spread of the virus. 
The face-to-face mode of instruction is suspended for Early Childhood Development, preprimary and Grades 1 to 9, across the country from 4 August 2020, for 28 days.",2020-07-31,2020-08-04,2020-09-01,Namibia,NAM,NA,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Namibia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://namibiatourism.com.na/uploads/file_uploads/31.07.2020_Statement%20by%20H.E.%20President%20Dr.%20Hage%20G.%20Geingob%20on%20the%20occasion%20of%20the%20address%20to%20the%20Nation_COVID-19.pdf,2021-04-28,2021-04-28T11:20:21Z
R_3g7MCZ075Qvrc8qFj,1899994Fj,new_entry,original,,,"On the 31st of July 2020, Namibian president delivered a presidential address stating that the other 13 regions of the country will remain under STAGE 4 level of restrictions, with the following revised measures to curb the spread of the virus. 
The face-to-face mode of instruction is suspended for Early Childhood Development, preprimary and Grades 1 to 9, across the country from 4 August 2020, for 28 days.",2020-07-31,2020-08-04,2020-09-01,Namibia,NAM,NA,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Namibia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://namibiatourism.com.na/uploads/file_uploads/31.07.2020_Statement%20by%20H.E.%20President%20Dr.%20Hage%20G.%20Geingob%20on%20the%20occasion%20of%20the%20address%20to%20the%20Nation_COVID-19.pdf,2021-04-28,2021-04-28T11:20:21Z
R_1LZJQ4iBfQ8YZEHNA,4999159,new_entry,original,,,"On March 17th Namibia declared the State Of Emergency, with immediate effect.",2020-03-17,2020-03-17,,Namibia,NAM,NA,National,1,,,,Declaration of Emergency,,,,Namibia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://www.namibia-botschaft.de/images/President_Statement_SOE_COVID19.pdf,2020-03-31,2020-03-31T11:37:28Z
