record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date
R_10pGAwMkYHzZbaqEa,7671229Ea,new_entry,original,,,President Peter Mutharika announced the closure of schools on 20.03.20. The policy comes into effect on March 23 until further notice.,2020-03-20,2020-03-23,,Malawi,MWI,MW,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Malawi,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,https://www.journalducameroun.com/en/malawi-mutharika-declares-coronavirus-state-of-disaster/,2020-03-30,2020-03-30T15:13:44Z
R_10pGAwMkYHzZbaqFj,7671229Fj,new_entry,original,,,President Peter Mutharika announced the closure of schools on 20.03.20. The policy comes into effect on March 23 until further notice.,2020-03-20,2020-03-23,,Malawi,MWI,MW,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Malawi,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,https://www.journalducameroun.com/en/malawi-mutharika-declares-coronavirus-state-of-disaster/,2020-03-30,2020-03-30T15:13:44Z
R_10pGAwMkYHzZbaqCe,7671229Ce,new_entry,original,,,President Peter Mutharika announced the closure of schools on 20.03.20. The policy comes into effect on March 23 until further notice.,2020-03-20,2020-03-23,,Malawi,MWI,MW,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Malawi,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,https://www.journalducameroun.com/en/malawi-mutharika-declares-coronavirus-state-of-disaster/,2020-03-30,2020-03-30T15:13:44Z
R_2ZHNLFGmFSeDJVdEl,7695747,new_entry,original,,,"First batch of of Oxford-AstraZeneca vaccine doses arrive in Malawi, March 5th 2021",2021-03-05,2021-03-05,,Malawi,MWI,MW,National,1,,,,COVID-19 Vaccines,Purchase of COVID-19 vaccines,,,Malawi,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",,,,,https://www.unicef.org/malawi/press-releases/malawi-receives-first-shipment-covid-19-vaccines-covax,2021-03-30,2021-03-30T11:10:41Z
R_32XZ6aTrctXAuwINA,5046681,new_entry,original,,,President Peter Mutharika on Friday 20.03.20 declared a state of disaster over the coronavirus pandemic,2020-03-20,2020-03-20,,Malawi,MWI,MW,National,1,,,,Declaration of Emergency,,,,Malawi,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,https://www.journalducameroun.com/en/malawi-mutharika-declares-coronavirus-state-of-disaster/,2020-03-30,2020-03-30T15:30:42Z
R_2CByvpX0NjI2wEVNA,9405639,new_entry,correction,,,President Peter Mutharika on Friday(March 20) declared a state of disaster over the coronavirus pandemic,2020-03-20,2020-03-20,,Malawi,MWI,MW,National,1,,,,Declaration of Emergency,,,,Malawi,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA,2020-06-13,2020-06-13T00:10:30Z
R_3GdCAk0LombPrL5Fz,3037492,new_entry,original,,,"The Malawi government temporary suspends the issuance of visas to citizens of countries highly affected by the disease.
",2020-03-20,2020-03-20,,Malawi,MWI,MW,National,0,,,,External Border Restrictions,Travel History Form (e.g. documents where traveler has recently been),,,,"One or more countries, but not all countries",,,,,Foreign Travelers,Inbound,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.journalducameroun.com/en/malawi-mutharika-declares-coronavirus-state-of-disaster/,2020-03-31,2020-03-31T11:07:23Z
R_3GdCAk0LombPrL5Gi,3037492,new_entry,original,,,"The Malawi government temporary suspends the issuance of visas to citizens of countries highly affected by the disease.
",2020-03-20,2020-03-20,,Malawi,MWI,MW,National,0,,,,External Border Restrictions,Visa restrictions (e.g. suspend issuance of visa),,,,"One or more countries, but not all countries",,,,,Foreign Travelers,Inbound,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.journalducameroun.com/en/malawi-mutharika-declares-coronavirus-state-of-disaster/,2020-03-31,2020-03-31T11:07:23Z
R_1ePLXbiNARurKbDNA,5905039,new_entry,original,,,"The Government of Malawi has issued the following travel restrictions (as per letter Dated 24 March 2020) to be in effect from 27 March 2020:

non-residents will be denied entry",2020-03-24,2020-03-27,,Malawi,MWI,MW,National,0,,,,External Border Restrictions,,,,All countries,All countries,,,,,Foreign Travelers,Inbound,All kinds of transport,Mandatory (Unspecified/Implied),National Government,,,,,https://www.ethiopianairlines.com/aa/travel-updates/covid-19,2020-04-03,2020-04-03T07:59:03Z
R_3KGZN1iGkBGjvwvNA,6761764,new_entry,original,,,"Effective 01 April 2020, All International flights to/from Malawi shall be suspended",2020-03-31,2020-04-01,,Malawi,MWI,MW,National,0,,,,External Border Restrictions,,,,All countries,All countries,,,,,All Travelers (Citizen Travelers + Foreign Travelers ),Inbound/Outbound,Flights,Mandatory (Unspecified/Implied),National Government,,,,,https://www.ethiopianairlines.com/aa/travel-updates/covid-19,2020-03-31,2020-03-31T11:22:41Z
