record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date
R_3IXJQjoNxTrQVG5NA,3785157,new_entry,original,,,"On January 28th, Morocco lauches a website to combat disinformation about the COVID-19 vaccines: https://www.liqahcorona.ma/.",2021-01-28,2021-01-28,,Morocco,MAR,MA,National,1,,,,Anti-Disinformation Measures,,,,Morocco,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,National Government,,,,,liqahcorona.ma/ar ; https://www.moroccoworldnews.com/2021/01/333186/morocco-tackles-misinformation-ahead-of-covid-19-vaccination-campaign/,2021-03-02,2021-03-02T22:52:23Z
R_1o890BeLmwTRmPkNA,6746223,new_entry,original,,,"On January 28th, Morocco lauches a website to combat disinformation about the COVID-19 vaccines: https://www.liqahcorona.ma/.",2021-01-28,2021-01-28,2021-05-04,Morocco,MAR,MA,National,1,,,,Anti-Disinformation Measures,,,,Morocco,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,National Government,,,,,https://www.liqahcorona.ma/,2021-04-23,2021-04-23T13:26:49Z
R_xfKWDApZo6BJ86RDy,4834338Dy,new_entry,correction,,,Morocco's Ministry of Education suspends all in-person school activities and foreign education institutes after March 16 until further notice.,2020-03-13,2020-03-16,,Morocco,MAR,MA,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,,Morocco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,58.8099196932612,55.1014886796844,51.6446989132233,110,NA ; https://www.medias24.com/coronavirus-suspension-des-cours-au-maroc-a-partir-du-lundi-16-mars-8322.html ; https://fr.le360.ma/societe/coronavirus-suspension-des-cours-au-maroc-a-partir-du-16-mars-jusqua-nouvel-ordre-210709 ; https://www.moroccoworldnews.com/2020/03/296119/morocco-suspends-school-amid-coronavirus-fears/,2020-11-22,2020-11-22T11:38:34Z
R_xfKWDApZo6BJ86REa,4834338Ea,new_entry,correction,,,Morocco's Ministry of Education suspends all in-person school activities and foreign education institutes after March 16 until further notice.,2020-03-13,2020-03-16,,Morocco,MAR,MA,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,,Morocco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,58.8099196932612,55.1014886796844,51.6446989132233,110,NA ; https://www.medias24.com/coronavirus-suspension-des-cours-au-maroc-a-partir-du-lundi-16-mars-8322.html ; https://fr.le360.ma/societe/coronavirus-suspension-des-cours-au-maroc-a-partir-du-16-mars-jusqua-nouvel-ordre-210709 ; https://www.moroccoworldnews.com/2020/03/296119/morocco-suspends-school-amid-coronavirus-fears/,2020-11-22,2020-11-22T11:38:34Z
R_xfKWDApZo6BJ86RFj,4834338Fj,new_entry,correction,,,Morocco's Ministry of Education suspends all in-person school activities and foreign education institutes after March 16 until further notice.,2020-03-13,2020-03-16,,Morocco,MAR,MA,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,,Morocco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,58.8099196932612,55.1014886796844,51.6446989132233,110,NA ; https://www.medias24.com/coronavirus-suspension-des-cours-au-maroc-a-partir-du-lundi-16-mars-8322.html ; https://fr.le360.ma/societe/coronavirus-suspension-des-cours-au-maroc-a-partir-du-16-mars-jusqua-nouvel-ordre-210709 ; https://www.moroccoworldnews.com/2020/03/296119/morocco-suspends-school-amid-coronavirus-fears/,2020-11-22,2020-11-22T11:38:34Z
R_xfKWDApZo6BJ86RCe,4834338Ce,new_entry,correction,,,Morocco's Ministry of Education suspends all in-person school activities and foreign education institutes after March 16 until further notice.,2020-03-13,2020-03-16,,Morocco,MAR,MA,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,,Morocco,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,58.8099196932612,55.1014886796844,51.6446989132233,110,NA ; https://www.medias24.com/coronavirus-suspension-des-cours-au-maroc-a-partir-du-lundi-16-mars-8322.html ; https://fr.le360.ma/societe/coronavirus-suspension-des-cours-au-maroc-a-partir-du-16-mars-jusqua-nouvel-ordre-210709 ; https://www.moroccoworldnews.com/2020/03/296119/morocco-suspends-school-amid-coronavirus-fears/,2020-11-22,2020-11-22T11:38:34Z
R_27OtRxjJ8M8Bwx6Dy,8143229Dy,new_entry,original,,,"On September 7th, the new academic year started in Morocco. 
Schools are re-opening under a hybrid alternating model. Parents decide whether their children will be attending school online or in-person. For the children whose parents decided on in-person schooling, class time goes from the usual 30 hours a week to 15 hours a week, the other 15 hours to be completed at home under the supervision of their teachers.
Only students under 11 are allowed not to wear masks.",2020-08-26,2020-09-07,,Morocco,MAR,MA,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities allowed to open with conditions,Morocco,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),66.9821743987449,63.6441931286834,60.0463125362365,95,https://telquel.ma/2020/08/27/du-prescolaire-a-luniversite-saaid-amzazi-livre-quelques-details-sur-la-rentree_1694206 ; https://2m.ma/fr/news/saaid-amzazi-annonce-une-rentree-scolaire-sous-le-signe-du-rattrapage-et-de-la-vigilance-confidence-de-presse-20200903/ ; https://www.men.gov.ma/Ar/Documents/note3920.pdf,2020-09-26,2020-09-26T16:50:30Z
R_27OtRxjJ8M8Bwx6Ea,8143229Ea,new_entry,original,,,"On September 7th, the new academic year started in Morocco. 
Schools are re-opening under a hybrid alternating model. Parents decide whether their children will be attending school online or in-person. For the children whose parents decided on in-person schooling, class time goes from the usual 30 hours a week to 15 hours a week, the other 15 hours to be completed at home under the supervision of their teachers.
Only students under 11 are allowed not to wear masks.",2020-08-26,2020-09-07,,Morocco,MAR,MA,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools allowed to open with conditions,Morocco,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),66.9821743987449,63.6441931286834,60.0463125362365,95,https://telquel.ma/2020/08/27/du-prescolaire-a-luniversite-saaid-amzazi-livre-quelques-details-sur-la-rentree_1694206 ; https://2m.ma/fr/news/saaid-amzazi-annonce-une-rentree-scolaire-sous-le-signe-du-rattrapage-et-de-la-vigilance-confidence-de-presse-20200903/ ; https://www.men.gov.ma/Ar/Documents/note3920.pdf,2020-09-26,2020-09-26T16:50:30Z
R_27OtRxjJ8M8Bwx6Fj,8143229Fj,new_entry,original,,,"On September 7th, the new academic year started in Morocco. 
Schools are re-opening under a hybrid alternating model. Parents decide whether their children will be attending school online or in-person. For the children whose parents decided on in-person schooling, class time goes from the usual 30 hours a week to 15 hours a week, the other 15 hours to be completed at home under the supervision of their teachers.
Only students under 11 are allowed not to wear masks.",2020-08-26,2020-09-07,,Morocco,MAR,MA,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools allowed to open with conditions,Morocco,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Voluntary/Recommended but No Penalties,Other (Please specify in the text box),66.9821743987449,63.6441931286834,60.0463125362365,95,https://telquel.ma/2020/08/27/du-prescolaire-a-luniversite-saaid-amzazi-livre-quelques-details-sur-la-rentree_1694206 ; https://2m.ma/fr/news/saaid-amzazi-annonce-une-rentree-scolaire-sous-le-signe-du-rattrapage-et-de-la-vigilance-confidence-de-presse-20200903/ ; https://www.men.gov.ma/Ar/Documents/note3920.pdf,2020-09-26,2020-09-26T16:50:30Z
R_1GZ8Gs09o2RHd4SDy,1971840Dy,new_entry,original,,,"Authorities in Morocco have reimposed restrictions in Casablanca as of Monday, September 7. These restrictions include the closing of schools.",2020-09-06,2020-09-07,,Morocco,MAR,MA,Municipal,1,Casablanca-Settat,,Casablanca,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Morocco,One or more geographical or administrative units within one or more countries,,Casablanca-Settat,Casablanca,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Education",66.9821743987449,63.6441931286834,60.0463125362365,95,https://www.medias24.com/casablanca-couvre-feu-acces-et-ecoles-fermes-des-lundi-7-septembre-a-midi-12700.html ; https://www.lemonde.fr/afrique/article/2020/09/07/coronavirus-casablanca-verrouillee-ecoles-fermees-pour-la-rentree_6051289_3212.html,2020-11-22,2020-11-22T16:30:46Z
