record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date
R_1ob8YuwYCwKCIh7Dy,5267433Dy,new_entry,original,,,"On 17th March 2020, Somalia government announced that schools and universities would be closed for 15 days effective from 19th March.",2020-03-17,2020-03-19,2020-04-02,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Somalia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Somalia,2020-04-03,2020-04-03T04:25:29Z
R_1ob8YuwYCwKCIh7Ea,5267433Ea,new_entry,original,,,"On 17th March 2020, Somalia government announced that schools and universities would be closed for 15 days effective from 19th March.",2020-03-17,2020-03-19,2020-04-02,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Somalia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Somalia,2020-04-03,2020-04-03T04:25:29Z
R_1ob8YuwYCwKCIh7Fj,5267433Fj,new_entry,original,,,"On 17th March 2020, Somalia government announced that schools and universities would be closed for 15 days effective from 19th March.",2020-03-17,2020-03-19,2020-04-02,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Somalia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Somalia,2020-04-03,2020-04-03T04:25:29Z
R_1ob8YuwYCwKCIh7Ce,5267433Ce,new_entry,original,,,"On 17th March 2020, Somalia government announced that schools and universities would be closed for 15 days effective from 19th March.",2020-03-17,2020-03-19,2020-04-02,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Somalia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Somalia,2020-04-03,2020-04-03T04:25:29Z
R_2rjzTvPgr57An00Dy,5267433Dy,update,original,End of Policy,,The Somalian government announced that schools and universities would resume on August 15. UPDATE: The closure of schools and universities announced on 17th March 2020 will end. The Government has announced that schools and universities would resume on 15 August.,2020-07-31,2020-08-15,2020-04-02,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,,Somalia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; https://www.bbc.com/news/topics/cnx753jejqwt/somalia,2020-08-01,2020-08-01T16:54:04Z
R_2rjzTvPgr57An00Ea,5267433Ea,update,original,End of Policy,,The Somalian government announced that schools and universities would resume on August 15. UPDATE: The closure of schools and universities announced on 17th March 2020 will end. The Government has announced that schools and universities would resume on 15 August.,2020-07-31,2020-08-15,2020-04-02,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,,Somalia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; https://www.bbc.com/news/topics/cnx753jejqwt/somalia,2020-08-01,2020-08-01T16:54:04Z
R_2rjzTvPgr57An00Fj,5267433Fj,update,original,End of Policy,,The Somalian government announced that schools and universities would resume on August 15. UPDATE: The closure of schools and universities announced on 17th March 2020 will end. The Government has announced that schools and universities would resume on 15 August.,2020-07-31,2020-08-15,2020-04-02,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,,Somalia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; https://www.bbc.com/news/topics/cnx753jejqwt/somalia,2020-08-01,2020-08-01T16:54:04Z
R_2rjzTvPgr57An00Ce,5267433Ce,update,original,End of Policy,,The Somalian government announced that schools and universities would resume on August 15. UPDATE: The closure of schools and universities announced on 17th March 2020 will end. The Government has announced that schools and universities would resume on 15 August.,2020-07-31,2020-08-15,2020-04-02,Somalia,SOM,SO,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,,Somalia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; https://www.bbc.com/news/topics/cnx753jejqwt/somalia,2020-08-01,2020-08-01T16:54:04Z
R_xx4WymPrcyH36PDNA,8470845,new_entry,original,,,The Somalian government has imposed a night curfew between the hours of 8 pm to 5 am in the country's capital Mogadishu. The curfew will commence from the 15th of April 2020.,2020-04-12,2020-04-15,,Somalia,SOM,SO,National,1,,,,Curfew,,,,Somalia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://africa.cgtn.com/2020/04/12/somalia-imposes-curfew-to-curb-covid-19-pandemic/,2020-05-25,2020-05-25T17:53:04Z
R_2rrA6l106aa7kb0Fz,3974805,new_entry,original,,,"On 15th March 2020, Somalia government announced that travellers originating from or transiting through worst countries (China, Itan, Italy and South Korea) in the last 14 days would not be allowed into the country.",2020-03-15,2020-03-15,,Somalia,SOM,SO,National,0,,,,External Border Restrictions,Travel History Form (e.g. documents where traveler has recently been),,,South Korea,"One or more countries, but not all countries",,,,,All Travelers (Citizen Travelers + Foreign Travelers ),Inbound,Flights,Mandatory (Unspecified/Implied),National Government,,,,,https://www.aa.com.tr/en/latest-on-coronavirus-outbreak/covid-19-somalia-bans-entry-from-worst-hit-countries/1766837,2020-04-02,2020-04-02T05:36:41Z
