record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date
R_3DtnzMeX3LSVdA0Dy,9678876Dy,new_entry,original,,,"With regard to public places, all preschool, elementary, secondary, vocational and university educational establishments will be closed for a period of fourteen (14) days, renewable if necessary.",2020-03-26,2020-03-26,,Guinea,GIN,GN,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Guinea,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://gouvernement.gov.gn/index.php/communique/5048-covid-19-adresse-du-chef-de-l-etat-guineen-a-la-nation,2020-04-03,2020-04-03T07:43:04Z
R_3DtnzMeX3LSVdA0Ea,9678876Ea,new_entry,original,,,"With regard to public places, all preschool, elementary, secondary, vocational and university educational establishments will be closed for a period of fourteen (14) days, renewable if necessary.",2020-03-26,2020-03-26,,Guinea,GIN,GN,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Guinea,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://gouvernement.gov.gn/index.php/communique/5048-covid-19-adresse-du-chef-de-l-etat-guineen-a-la-nation,2020-04-03,2020-04-03T07:43:04Z
R_3DtnzMeX3LSVdA0Fj,9678876Fj,new_entry,original,,,"With regard to public places, all preschool, elementary, secondary, vocational and university educational establishments will be closed for a period of fourteen (14) days, renewable if necessary.",2020-03-26,2020-03-26,,Guinea,GIN,GN,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Guinea,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://gouvernement.gov.gn/index.php/communique/5048-covid-19-adresse-du-chef-de-l-etat-guineen-a-la-nation,2020-04-03,2020-04-03T07:43:04Z
R_3DtnzMeX3LSVdA0Ce,9678876Ce,new_entry,original,,,"With regard to public places, all preschool, elementary, secondary, vocational and university educational establishments will be closed for a period of fourteen (14) days, renewable if necessary.",2020-03-26,2020-03-26,,Guinea,GIN,GN,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Guinea,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://gouvernement.gov.gn/index.php/communique/5048-covid-19-adresse-du-chef-de-l-etat-guineen-a-la-nation,2020-04-03,2020-04-03T07:43:04Z
R_3iKisMNZ9wsQAadNA,8950677,new_entry,original,,,"A curfew has been imposed between 10 p.m. and 5 a.m. by the Guinean government, effective as of 30. March 2020",2020-03-30,2020-03-30,2020-06-15,Guinea,GIN,GN,National,1,,,,Curfew,,,,Guinea,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.diplomatie.gouv.fr/fr/conseils-aux-voyageurs/conseils-par-pays-destination/guinee/ ; https://gn.usembassy.gov/u-s-citizen-services/covid-19-information/,2020-05-30,2020-05-30T13:06:50Z
R_2cthP1lIFb60wWxNA,4985683,new_entry,original,,,"Guinea government officially declares state of emergency effective 26th March , 2020 and bans all religious ceremonies and sporting events.",2020-03-26,2020-03-26,,Guinea,GIN,GN,National,1,,,,Declaration of Emergency,,,,Guinea,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://gouvernement.gov.gn/index.php/communique/5048-covid-19-adresse-du-chef-de-l-etat-guineen-a-la-nation,2020-04-03,2020-04-03T07:17:13Z
R_3nITrB2NVVXSqxcNA,4985683,update,original,Change of Policy,Strengthening,"Guinea government officially declares state of emergency effective 26th March , 2020 and bans all religious ceremonies and sporting events. UPDATE: State of of health emergency was originally extended to 15th May 2020, on 16th May it was announced that it is extended through at least 15th June",2020-03-26,2020-03-26,2020-06-15,Guinea,GIN,GN,National,1,,,,Declaration of Emergency,,,,Guinea,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,NA ; https://www.worldaware.com/covid-19-alert-guinea-extends-state-emergency-measures-through-june-15,2020-05-21,2020-05-21T11:29:48Z
R_1mI9S75TKxGwNg2NA,8790397,new_entry,original,,,"Guinea government has suspended air travel from or to Guinea effective 11:59pm on Saturday, March 21, 2020",2020-03-21,2020-03-21,,Guinea,GIN,GN,National,0,,,,External Border Restrictions,,,,Guinea,"One or more countries, but not all countries",,,,,All (Travelers + Residents),Inbound,Flights,Mandatory (Unspecified/Implied),National Government,,,,,https://gn.usembassy.gov/u-s-citizen-services/covid-19-information/,2020-04-03,2020-04-03T06:46:39Z
R_2U3JIjD7ePWnEPwCa,3419232,new_entry,original,,,"Land borders are closed for a period of 30 days. Cross border trade however, is permitted but will be under close supervision",2020-03-26,2020-03-26,,Guinea,GIN,GN,National,0,,,,External Border Restrictions,Health Screenings (e.g. temperature checks),,,Guinea,"One or more countries, but not all countries",,,,,All Citizens (Citizen Residents + Citizen Travelers),Inbound/Outbound,Land Border,Mandatory (Unspecified/Implied),National Government,,,,,http://gouvernement.gov.gn/index.php/communique/5048-covid-19-adresse-du-chef-de-l-etat-guineen-a-la-nation,2020-04-03,2020-04-03T07:35:09Z
R_2CqwpgTyfbq3iwyNA,1064661,new_entry,original,,,"Public transport in Conakry, Guinea have a limit of 3 people per car, 1 per motorbike and 7 to 10 per minibus.",2020-03-26,2020-06-26,,Guinea,GIN,GN,National,1,,,,Internal Border Restrictions,,,,Guinea,One or more geographical or administrative units within one or more countries,,,Conakry,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,http://gouvernement.gov.gn/index.php/communique/5048-covid-19-adresse-du-chef-de-l-etat-guineen-a-la-nation,2020-06-02,2020-06-02T19:19:06Z
