record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,dist_index_high_est,dist_index_med_est,dist_index_low_est,dist_index_country_rank,link,date_updated,recorded_date
R_3Oi8AjesiJgypJlDy,9170222Dy,new_entry,original,,,"
Rwanda closes schools an initial two weeks as from March 16,2020.",2020-03-14,2020-03-16,,Rwanda,RWA,RW,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Rwanda,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,52.6491486506411,49.5689488714069,46.5138321494094,87,http://anglican.ink/2020/03/17/15036/,2020-03-28,2020-03-28T17:56:10Z
R_3Oi8AjesiJgypJlEa,9170222Ea,new_entry,original,,,"
Rwanda closes schools an initial two weeks as from March 16,2020.",2020-03-14,2020-03-16,,Rwanda,RWA,RW,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Rwanda,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,52.6491486506411,49.5689488714069,46.5138321494094,87,http://anglican.ink/2020/03/17/15036/,2020-03-28,2020-03-28T17:56:10Z
R_3Oi8AjesiJgypJlFj,9170222Fj,new_entry,original,,,"
Rwanda closes schools an initial two weeks as from March 16,2020.",2020-03-14,2020-03-16,,Rwanda,RWA,RW,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Rwanda,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,52.6491486506411,49.5689488714069,46.5138321494094,87,http://anglican.ink/2020/03/17/15036/,2020-03-28,2020-03-28T17:56:10Z
R_3Oi8AjesiJgypJlCe,9170222Ce,new_entry,original,,,"
Rwanda closes schools an initial two weeks as from March 16,2020.",2020-03-14,2020-03-16,,Rwanda,RWA,RW,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Rwanda,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,52.6491486506411,49.5689488714069,46.5138321494094,87,http://anglican.ink/2020/03/17/15036/,2020-03-28,2020-03-28T17:56:10Z
R_DhFMBPHsdYISBRTDy,3813940Dy,new_entry,original,,,Schools in Rwanda to remain closed till September 2020.,2020-06-02,2020-06-02,2020-09-01,Rwanda,RWA,RW,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Rwanda,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,64.7235616740901,61.5185686742113,58.5040766401819,57,https://www.newtimes.co.rw/news/govt-okays-inter-provincial-travel-taxi-moto-operations,2020-06-03,2020-06-03T06:11:59Z
R_DhFMBPHsdYISBRTEa,3813940Ea,new_entry,original,,,Schools in Rwanda to remain closed till September 2020.,2020-06-02,2020-06-02,2020-09-01,Rwanda,RWA,RW,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Rwanda,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,64.7235616740901,61.5185686742113,58.5040766401819,57,https://www.newtimes.co.rw/news/govt-okays-inter-provincial-travel-taxi-moto-operations,2020-06-03,2020-06-03T06:11:59Z
R_DhFMBPHsdYISBRTFj,3813940Fj,new_entry,original,,,Schools in Rwanda to remain closed till September 2020.,2020-06-02,2020-06-02,2020-09-01,Rwanda,RWA,RW,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Rwanda,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,64.7235616740901,61.5185686742113,58.5040766401819,57,https://www.newtimes.co.rw/news/govt-okays-inter-provincial-travel-taxi-moto-operations,2020-06-03,2020-06-03T06:11:59Z
R_DhFMBPHsdYISBRTCe,3813940Ce,new_entry,original,,,Schools in Rwanda to remain closed till September 2020.,2020-06-02,2020-06-02,2020-09-01,Rwanda,RWA,RW,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Rwanda,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,64.7235616740901,61.5185686742113,58.5040766401819,57,https://www.newtimes.co.rw/news/govt-okays-inter-provincial-travel-taxi-moto-operations,2020-06-03,2020-06-03T06:11:59Z
R_3ey777s4Yxpeb7YDy,5415185Dy,new_entry,original,,,Rwanda's Cabinet resolves to reopen schools in the coming weeks as per meeting of 25/09/2020.,2020-09-26,2020-09-26,,Rwanda,RWA,RW,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Rwanda,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Education",70.9667054343392,67.531336868951,64.0317842376797,113,https://allafrica.com/stories/202009260011.html,2020-09-30,2020-09-30T17:06:55Z
R_3ey777s4Yxpeb7YEa,5415185Ea,new_entry,original,,,Rwanda's Cabinet resolves to reopen schools in the coming weeks as per meeting of 25/09/2020.,2020-09-26,2020-09-26,,Rwanda,RWA,RW,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Rwanda,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Education",70.9667054343392,67.531336868951,64.0317842376797,113,https://allafrica.com/stories/202009260011.html,2020-09-30,2020-09-30T17:06:55Z
